1,"03/04/20,8,46",roll_z_0_1pitch_y_0_7roll_y_0_1pitch_y_0_4roll_x_0_7roll_y_0_1,"[True, False, False, False]","[-1,-1,-1, -1]",False,-1,-1,-1
2,"03/04/20,8,47",roll_z_0_1pitch_y_0_4roll_x_0_7pitch_y_0_1pitch_y_0_1pitch_x_0_7,"[True, True, False, True]","[3.244,3.041,2.718, 6.87]",True,3.97,0.144,0.003
3,"03/04/20,8,47",roll_z_0_1pitch_y_0_1pitch_z_0_7pitch_x_0_1pitch_z_0_4roll_y_0_7,"[True, False, False, False]","[-1,-1,-1, -1]",False,-1,-1,-1
4,"03/04/20,8,47",roll_z_0_1pitch_y_0_7pitch_y_0_1pitch_z_0_4pitch_y_0_1pris_x_0_7,"[False, False, False, False]","[-1,-1,-1, -1]",False,-1,-1,-1
1,"03/04/20,8,51",roll_z_0_1pitch_y_0_7roll_y_0_1pitch_y_0_4roll_x_0_7roll_y_0_1,"[True, True, True, True]","[4.47,2.664,3.685, 3.863]",True,3.67,0.03,0
2,"03/04/20,8,51",roll_z_0_1pitch_y_0_4roll_x_0_7pitch_y_0_1pitch_y_0_1pitch_x_0_7,"[False, False, False, False]","[-1,-1,-1, -1]",False,-1,-1,-1
3,"03/04/20,8,52",roll_z_0_1pitch_y_0_1pitch_z_0_7pitch_x_0_1pitch_z_0_4roll_y_0_7,"[True, False, False, False]","[-1,-1,-1, -1]",False,-1,-1,-1
4,"03/04/20,8,52",roll_z_0_1pitch_y_0_4pitch_x_0_1pitch_x_0_7roll_y_0_1pitch_y_0_7,"[False, False, False, False]","[-1,-1,-1, -1]",False,-1,-1,-1
5,"03/04/20,8,52",roll_z_0_1roll_y_0_7pitch_y_0_1pitch_z_0_4roll_x_0_1pitch_y_0_7,"[True, True, True, False]","[-1,-1,-1, -1]",False,-1,-1,-1
6,"03/04/20,8,52",roll_z_0_1pitch_y_0_7pitch_x_0_4roll_x_0_4pitch_y_0_1pitch_z_0_7,"[True, False, False, False]","[-1,-1,-1, -1]",False,-1,-1,-1
7,"03/04/20,8,53",roll_z_0_1roll_y_0_4pitch_y_0_7pitch_x_0_1pitch_y_0_1pitch_y_0_7,"[True, True, True, False]","[-1,-1,-1, -1]",False,-1,-1,-1
8,"03/04/20,8,53",roll_z_0_1pitch_y_0_4pitch_y_0_1roll_x_0_1pitch_y_0_1pitch_y_0_4,"[True, True, False, True]","[4.969,3.666,2.489, 4.871]",True,4,0.174,0.009
1,"03/04/20,8,56",roll_z_0_1pitch_y_0_7pris_x_0_7roll_x_0_1pitch_y_0_1pitch_y_0_7,"[False, False, False, False]","[-1,-1,-1, -1]",False,-1,-1,-1
2,"03/04/20,8,56",roll_z_0_1pitch_y_0_7pitch_z_0_1pitch_x_0_4roll_y_0_4pitch_y_0_7,"[True, False, False, False]","[-1,-1,-1, -1]",False,-1,-1,-1
3,"03/04/20,8,57",roll_z_0_1pitch_y_0_7pitch_z_0_4pitch_y_0_1roll_x_0_7pitch_y_0_7,"[True, False, False, True]","[-1,-1,-1, -1]",False,-1,-1,-1
4,"03/04/20,8,57",roll_z_0_1roll_y_0_7pitch_y_0_4pitch_y_0_1pitch_x_0_1pitch_x_0_7,"[True, True, True, True]","[3.256,2.042,3.489, 4.468]",True,3.31,0.03,0.002
5,"03/04/20,8,57",roll_z_0_1pitch_y_0_1pitch_y_0_7roll_y_0_4pitch_y_0_1pitch_y_0_7,"[True, True, True, True]","[2.227,2.243,2.444, 2.644]",True,2.39,0.193,0.012
6,"03/04/20,8,58",roll_z_0_1roll_y_0_1pitch_y_0_7roll_x_0_1roll_y_0_7pitch_y_0_4,"[True, True, True, True]","[3.039,2.647,5.068, 2.443]",True,3.3,0.121,0.001
7,"03/04/20,8,58",roll_z_0_1pitch_y_0_7pitch_z_0_4pitch_x_0_1roll_x_0_7pitch_y_0_7,"[True, False, False, False]","[-1,-1,-1, -1]",False,-1,-1,-1
8,"03/04/20,8,58",roll_z_0_1pitch_y_0_7pitch_y_0_4pitch_x_0_1roll_x_0_4pitch_y_0_7,"[False, False, False, False]","[-1,-1,-1, -1]",False,-1,-1,-1
9,"03/04/20,8,59",roll_z_0_1pitch_y_0_7roll_x_0_4pitch_y_0_7roll_y_0_4pitch_y_0_7,"[True, True, True, True]","[2.254,2.245,2.443, 2.644]",True,2.4,0.179,0.011
10,"03/04/20,8,59",roll_z_0_1pitch_y_0_1pitch_x_0_4roll_x_0_7roll_y_0_1pitch_y_0_7,"[True, True, True, True]","[2.663,2.244,2.463, 2.864]",True,2.56,0.211,0.003
11,"03/04/20,8,59",roll_z_0_1pitch_y_0_4pitch_y_0_4pitch_x_0_1roll_x_0_7pitch_y_0_7,"[True, True, True, False]","[-1,-1,-1, -1]",False,-1,-1,-1
12,"03/04/20,9,00",roll_z_0_1roll_y_0_7pitch_y_0_1pitch_x_0_1pitch_y_0_7pitch_x_0_4,"[True, False, False, False]","[-1,-1,-1, -1]",False,-1,-1,-1
13,"03/04/20,9,00",roll_z_0_1pitch_y_0_7roll_x_0_1roll_y_0_7pitch_y_0_4roll_z_0_1,"[True, True, True, True]","[1.639,1.835,2.071, 2.444]",True,2,0.224,0.004
14,"03/04/20,9,00",roll_z_0_1pitch_y_0_4roll_x_0_4roll_y_0_7roll_y_0_7pitch_y_0_1,"[True, True, True, True]","[3.045,2.034,4.667, 5.468]",True,3.8,0.099,0
15,"03/04/20,9,01",roll_z_0_1pitch_y_0_7pitch_z_0_1pitch_z_0_7roll_x_0_4roll_y_0_7,"[False, True, False, False]","[-1,-1,-1, -1]",False,-1,-1,-1
