1,"21/09/19, 09:03",roll_z_0_1pris_y_0_4pitch_x_0_7pris_y_0_1,"[False, False, False, False]","[-1,-1,-1, -1]",False,-1,-1,-1,-1,-1,0,453
2,"21/09/19, 09:03",roll_z_0_1roll_y_0_7pris_z_0_1roll_y_0_7,"[False, False, False, False]","[-1,-1,-1, -1]",False,-1,-1,-1,-1,-1,0,
3,"21/09/19, 09:04",roll_z_0_1roll_y_0_7pris_z_0_1roll_y_0_4,"[False, False, False, False]","[-1,-1,-1, -1]",False,-1,-1,-1,-1,-1,0,
4,"21/09/19, 09:04",roll_z_0_1roll_y_0_4pris_z_0_7roll_y_0_7,"[False, True, False, False]","[-1,-1,-1, -1]",False,-1,-1,-1,-1,-1,0,
5,"21/09/19, 09:04",roll_z_0_1roll_y_0_4pris_z_0_7roll_y_0_4,"[False, True, False, False]","[-1,-1,-1, -1]",False,-1,-1,-1,-1,-1,0,
6,"21/09/19, 09:05",roll_z_0_1roll_y_0_4pris_z_0_7roll_y_0_1,"[False, True, False, False]","[-1,-1,-1, -1]",False,-1,-1,-1,-1,-1,0,
7,"21/09/19, 09:05",roll_z_0_1roll_y_0_4pris_z_0_4roll_y_0_7,"[False, True, False, False]","[-1,-1,-1, -1]",False,-1,-1,-1,-1,-1,0,
8,"21/09/19, 09:05",roll_z_0_1roll_y_0_4pris_z_0_4roll_y_0_4,"[False, True, False, False]","[-1,-1,-1, -1]",False,-1,-1,-1,-1,-1,0,
9,"21/09/19, 09:06",roll_z_0_1roll_y_0_4pris_z_0_1roll_y_0_7,"[False, False, False, False]","[-1,-1,-1, -1]",False,-1,-1,-1,-1,-1,0,
10,"21/09/19, 09:06",roll_z_0_1roll_y_0_1pris_z_0_7roll_y_0_7,"[False, True, False, False]","[-1,-1,-1, -1]",False,-1,-1,-1,-1,-1,0,
11,"21/09/19, 09:06",roll_z_0_1roll_y_0_1pris_z_0_7roll_y_0_4,"[False, True, False, False]","[-1,-1,-1, -1]",False,-1,-1,-1,-1,-1,0,
12,"21/09/19, 09:06",roll_z_0_1roll_y_0_1pris_z_0_4roll_y_0_7,"[False, True, False, False]","[-1,-1,-1, -1]",False,-1,-1,-1,-1,-1,0,
13,"21/09/19, 09:07",roll_z_0_1roll_y_0_7pris_y_0_7pitch_x_0_7,"[False, True, False, False]","[-1,-1,-1, -1]",False,-1,-1,-1,-1,-1,0,
14,"21/09/19, 09:07",roll_z_0_1roll_y_0_7pris_y_0_7pitch_x_0_4,"[False, True, False, False]","[-1,-1,-1, -1]",False,-1,-1,-1,-1,-1,0,
15,"21/09/19, 09:07",roll_z_0_1roll_y_0_7pris_y_0_7pitch_x_0_1,"[False, True, False, False]","[-1,-1,-1, -1]",False,-1,-1,-1,-1,-1,0,
16,"21/09/19, 09:08",roll_z_0_1roll_y_0_7pris_y_0_4pitch_x_0_7,"[False, True, False, False]","[-1,-1,-1, -1]",False,-1,-1,-1,-1,-1,0,
17,"21/09/19, 09:08",roll_z_0_1roll_y_0_7pris_y_0_4pitch_x_0_4,"[False, True, False, False]","[-1,-1,-1, -1]",False,-1,-1,-1,-1,-1,0,
18,"21/09/19, 09:08",roll_z_0_1roll_y_0_7pris_y_0_4pitch_x_0_1,"[False, True, False, False]","[-1,-1,-1, -1]",False,-1,-1,-1,-1,-1,0,
19,"21/09/19, 09:09",roll_z_0_1roll_y_0_7pris_y_0_1pitch_x_0_7,"[False, False, False, False]","[-1,-1,-1, -1]",False,-1,-1,-1,-1,-1,0,
20,"21/09/19, 09:09",roll_z_0_1roll_y_0_7pris_y_0_1pitch_x_0_4,"[False, False, False, False]","[-1,-1,-1, -1]",False,-1,-1,-1,-1,-1,0,
