name,joints,link_length,prev_axe,dof,mu,time,Z,LCI,Passed
roll_z_0_1roll_y_0_1roll_y_0_4pitch_y_0_1roll_y_0_4,roll_roll__roll__pitch__roll_,0.1_0.1__0.4__0.1__0.4_,z_y__y__y__y_,5,0.013,2.2,4.935,0.007,1
roll_z_0_1pitch_y_0_4pitch_y_0_4roll_z_0_1pitch_y_0_4,roll_pitch__pitch__roll__pitch_,0.1_0.4__0.4__0.1__0.4_,z_y__y__z__y_,5,0.018,3.87,4.831,0.01,1
roll_z_0_1roll_y_0_4pitch_y_0_4pitch_x_0_1roll_x_0_1,roll_roll__pitch__pitch__roll_,0.1_0.4__0.4__0.1__0.1_,z_y__y__x__x_,5,0.024,3.02,4.935,0.014,1
roll_z_0_1pitch_y_0_4pitch_y_0_4pitch_z_0_1roll_x_0_1,roll_pitch__pitch__pitch__roll_,0.1_0.4__0.4__0.1__0.1_,z_y__y__z__x_,5,0.04,3.72,4.935,0.021,1
roll_z_0_1pitch_y_0_4roll_y_0_4roll_y_0_1pitch_y_0_4,roll_pitch__roll__roll__pitch_,0.1_0.4__0.4__0.1__0.4_,z_y__y__y__y_,5,0.035,3.36,4.935,0.021,1
roll_z_0_1pitch_y_0_4roll_y_0_4pitch_y_0_4pitch_y_0_4,roll_pitch__roll__pitch__pitch_,0.1_0.4__0.4__0.4__0.4_,z_y__y__y__y_,5,0.042,2.66,3.717,0.023,1
roll_z_0_1pitch_y_0_4pitch_z_0_4pitch_x_0_1roll_z_0_1,roll_pitch__pitch__pitch__roll_,0.1_0.4__0.4__0.1__0.1_,z_y__z__x__z_,5,0.043,2.71,4.678,0.026,1
roll_z_0_1roll_y_0_1pitch_y_0_4pitch_z_0_4pitch_y_0_1,roll_roll__pitch__pitch__pitch_,0.1_0.1__0.4__0.4__0.1_,z_y__y__z__y_,5,0.046,2.7,4.776,0.026,1
roll_z_0_1pitch_y_0_1pitch_y_0_4roll_z_0_4roll_y_0_1,roll_pitch__pitch__roll__roll_,0.1_0.1__0.4__0.4__0.1_,z_y__y__z__y_,5,0.049,4.32,4.863,0.026,1
roll_z_0_1pitch_y_0_4pitch_z_0_1pitch_y_0_1pitch_y_0_4,roll_pitch__pitch__pitch__pitch_,0.1_0.4__0.1__0.1__0.4_,z_y__z__y__y_,5,0.05,4.36,4.935,0.026,1
roll_z_0_1pitch_y_0_4pitch_x_0_1pitch_y_0_1pitch_y_0_4,roll_pitch__pitch__pitch__pitch_,0.1_0.4__0.1__0.1__0.4_,z_y__x__y__y_,5,0.045,3.32,4.868,0.027,1
