name,joints,link_length,prev_axe,dof,mu,time,Z,LCI,Passed
roll_z_0_1roll_y_0_7pitch_y_0_1pitch_x_0_4roll_x_0_1roll_y_0_1,roll_roll__pitch__pitch__roll__roll_,0.1_0.7__0.1__0.4__0.1__0.1_,z_y__y__x__x__y_,6,0.045,3.68,0.125,0.018,1
roll_z_0_1pitch_y_0_1pitch_y_0_4pitch_y_0_4pitch_y_0_7pitch_z_0_1,roll_pitch__pitch__pitch__pitch__pitch_,0.1_0.1__0.4__0.4__0.7__0.1_,z_y__y__y__y__z_,6,0.036,2.65,0.111,0.02,1
roll_z_0_1pitch_y_0_7pitch_x_0_1pitch_y_0_1pitch_y_0_4pitch_y_0_4,roll_pitch__pitch__pitch__pitch__pitch_,0.1_0.7__0.1__0.1__0.4__0.4_,z_y__x__y__y__y_,6,0.041,3.95,0.125,0.02,1
roll_z_0_1pitch_y_0_7pitch_y_0_7pitch_x_0_7pitch_y_0_7pitch_x_0_4,roll_pitch__pitch__pitch__pitch__pitch_,0.1_0.7__0.7__0.7__0.7__0.4_,z_y__y__x__y__x_,6,0.066,2.9,0.125,0.03,1
roll_z_0_1roll_y_0_7pitch_y_0_7pitch_y_0_1pitch_x_0_4roll_x_0_7,roll_roll__pitch__pitch__pitch__roll_,0.1_0.7__0.7__0.1__0.4__0.7_,z_y__y__y__x__x_,6,0.064,2.95,0.125,0.035,1
roll_z_0_1pitch_y_0_1pitch_y_0_7pitch_y_0_4pitch_y_0_4pitch_y_0_4,roll_pitch__pitch__pitch__pitch__pitch_,0.1_0.1__0.7__0.4__0.4__0.4_,z_y__y__y__y__y_,6,0.039,2.91,0.118,0.036,1
roll_z_0_1pitch_y_0_7roll_x_0_7roll_y_0_7roll_y_0_7pitch_y_0_7,roll_pitch__roll__roll__roll__pitch_,0.1_0.7__0.7__0.7__0.7__0.7_,z_y__x__y__y__y_,6,0.073,3.42,0.107,0.053,1
roll_z_0_1pitch_y_0_1pitch_y_0_4pitch_z_0_7roll_y_0_7roll_y_0_7,roll_pitch__pitch__pitch__roll__roll_,0.1_0.1__0.4__0.7__0.7__0.7_,z_y__y__z__y__y_,6,0.075,4.69,0.12,0.053,1
roll_z_0_1pitch_y_0_7roll_x_0_7roll_y_0_7pitch_y_0_7roll_y_0_7,roll_pitch__roll__roll__pitch__roll_,0.1_0.7__0.7__0.7__0.7__0.7_,z_y__x__y__y__y_,6,0.033,2.7,0.125,0.054,1
roll_z_0_1pitch_y_0_1pitch_y_0_4roll_x_0_1pitch_y_0_4pitch_x_0_1,roll_pitch__pitch__roll__pitch__pitch_,0.1_0.1__0.4__0.1__0.4__0.1_,z_y__y__x__y__x_,6,0.025,2.71,0.125,0.056,1
roll_z_0_1roll_y_0_7pitch_y_0_7pitch_y_0_1pitch_y_0_1roll_z_0_7,roll_roll__pitch__pitch__pitch__roll_,0.1_0.7__0.7__0.1__0.1__0.7_,z_y__y__y__y__z_,6,0.047,2.6,0.104,0.058,1
roll_z_0_1pitch_y_0_1roll_y_0_7pitch_y_0_4pitch_y_0_1roll_z_0_4,roll_pitch__roll__pitch__pitch__roll_,0.1_0.1__0.7__0.4__0.1__0.4_,z_y__y__y__y__z_,6,0.032,2.63,0.124,0.058,1
roll_z_0_1pitch_y_0_1pitch_y_0_4pitch_z_0_7pitch_x_0_1pitch_y_0_1,roll_pitch__pitch__pitch__pitch__pitch_,0.1_0.1__0.4__0.7__0.1__0.1_,z_y__y__z__x__y_,6,0.028,2.44,0.125,0.058,1
roll_z_0_1pitch_y_0_4pitch_x_0_7pitch_x_0_7pitch_y_0_4pitch_x_0_7,roll_pitch__pitch__pitch__pitch__pitch_,0.1_0.4__0.7__0.7__0.4__0.7_,z_y__x__x__y__x_,6,0.088,2.4,0.102,0.062,1
