name,joints,link_length,prev_axe,dof,mu,time,Z,LCI,Passed
roll_z_0_1pitch_y_0_1pitch_z_0_4pitch_y_0_1roll_x_0_7,roll_pitch__pitch__pitch__roll_,0.1_0.1__0.4__0.1__0.7_,z_y__z__y__x_,5,0.002,2.25,0.003,,1
roll_z_0_1pitch_y_0_1roll_z_0_4pitch_y_0_1pitch_x_0_7,roll_pitch__roll__pitch__pitch_,0.1_0.1__0.4__0.1__0.7_,z_y__z__y__x_,5,0.011,3.44,0.003,,1
roll_z_0_1pitch_y_0_4pitch_x_0_1roll_z_0_7pitch_y_0_1,roll_pitch__pitch__roll__pitch_,0.1_0.4__0.1__0.7__0.1_,z_y__x__z__y_,5,0.005,2.24,0.005,,1
roll_z_0_1pitch_y_0_1roll_y_0_1pitch_y_0_4pitch_x_0_7,roll_pitch__roll__pitch__pitch_,0.1_0.1__0.1__0.4__0.7_,z_y__y__y__x_,5,0.007,3.36,0.006,,1
roll_z_0_1roll_y_0_4pitch_y_0_1pitch_y_0_7pitch_y_0_1,roll_roll__pitch__pitch__pitch_,0.1_0.4__0.1__0.7__0.1_,z_y__y__y__y_,5,0.005,3.41,0.007,,1
roll_z_0_1pitch_y_0_1pitch_z_0_7pitch_z_0_1roll_z_0_1,roll_pitch__pitch__pitch__roll_,0.1_0.1__0.7__0.1__0.1_,z_y__z__z__z_,5,0.008,2.77,0.008,,1
roll_z_0_1pitch_y_0_1pitch_z_0_7pitch_x_0_1roll_z_0_4,roll_pitch__pitch__pitch__roll_,0.1_0.1__0.7__0.1__0.4_,z_y__z__x__z_,5,0.004,2.19,0.008,,1
roll_z_0_1pitch_y_0_1roll_x_0_1pitch_y_0_7pitch_x_0_4,roll_pitch__roll__pitch__pitch_,0.1_0.1__0.1__0.7__0.4_,z_y__x__y__x_,5,0.009,3.06,0.008,,1
roll_z_0_1pitch_y_0_7roll_y_0_4pitch_y_0_1pitch_x_0_1,roll_pitch__roll__pitch__pitch_,0.1_0.7__0.4__0.1__0.1_,z_y__y__y__x_,5,0.002,3.31,0.008,,1
roll_z_0_1pitch_y_0_1pitch_z_0_1pitch_y_0_7roll_z_0_4,roll_pitch__pitch__pitch__roll_,0.1_0.1__0.1__0.7__0.4_,z_y__z__y__z_,5,0.009,2.6,0.009,,1
roll_z_0_1pitch_y_0_1pitch_y_0_4pitch_y_0_1roll_x_0_7,roll_pitch__pitch__pitch__roll_,0.1_0.1__0.4__0.1__0.7_,z_y__y__y__x_,5,0.004,2.45,0.01,,1
roll_z_0_1pitch_y_0_4pitch_x_0_1roll_x_0_1pitch_y_0_7,roll_pitch__pitch__roll__pitch_,0.1_0.4__0.1__0.1__0.7_,z_y__x__x__y_,5,0.004,3.5,0.01,,1
roll_z_0_1pitch_y_0_1pitch_x_0_7pitch_z_0_1roll_y_0_4,roll_pitch__pitch__pitch__roll_,0.1_0.1__0.7__0.1__0.4_,z_y__x__z__y_,5,0.0,2.76,0.011,,1
roll_z_0_1pitch_y_0_4pitch_x_0_7pitch_z_0_1roll_y_0_1,roll_pitch__pitch__pitch__roll_,0.1_0.4__0.7__0.1__0.1_,z_y__x__z__y_,5,0.009,2.71,0.011,,1
roll_z_0_1pitch_y_0_1pitch_x_0_1pitch_y_0_4pitch_y_0_7,roll_pitch__pitch__pitch__pitch_,0.1_0.1__0.1__0.4__0.7_,z_y__x__y__y_,5,0.002,3.48,0.004,,1
roll_z_0_1pitch_y_0_1pitch_x_0_7pitch_y_0_4pitch_y_0_1,roll_pitch__pitch__pitch__pitch_,0.1_0.1__0.7__0.4__0.1_,z_y__x__y__y_,5,0.004,2.3,0.006,,1
roll_z_0_1pitch_y_0_1pitch_y_0_1pitch_z_0_1pitch_z_0_7,roll_pitch__pitch__pitch__pitch_,0.1_0.1__0.1__0.1__0.7_,z_y__y__z__z_,5,0.004,2.71,0.008,,1
roll_z_0_1pitch_y_0_1pitch_y_0_1pitch_x_0_4pitch_x_0_7,roll_pitch__pitch__pitch__pitch_,0.1_0.1__0.1__0.4__0.7_,z_y__y__x__x_,5,0.006,3.08,0.009,,1
roll_z_0_1pitch_y_0_7pitch_z_0_1pitch_y_0_1pitch_y_0_4,roll_pitch__pitch__pitch__pitch_,0.1_0.7__0.1__0.1__0.4_,z_y__z__y__y_,5,0.003,2.87,0.009,,1
roll_z_0_1pitch_y_0_1pitch_x_0_4pitch_y_0_7pitch_y_0_1,roll_pitch__pitch__pitch__pitch_,0.1_0.1__0.4__0.7__0.1_,z_y__x__y__y_,5,0.001,2.64,0.01,,1
roll_z_0_1pitch_y_0_1pitch_y_0_4pitch_x_0_1pitch_y_0_7,roll_pitch__pitch__pitch__pitch_,0.1_0.1__0.4__0.1__0.7_,z_y__y__x__y_,5,0.001,2.46,0.011,,1
roll_z_0_1pitch_y_0_7pitch_z_0_1pitch_y_0_4pitch_y_0_1,roll_pitch__pitch__pitch__pitch_,0.1_0.7__0.1__0.4__0.1_,z_y__z__y__y_,5,0.003,2.86,0.011,,1
roll_z_0_1pitch_y_0_7pitch_y_0_4pitch_x_0_1pitch_z_0_1,roll_pitch__pitch__pitch__pitch_,0.1_0.7__0.4__0.1__0.1_,z_y__y__x__z_,5,0.008,3.38,0.011,,1
roll_z_0_1roll_y_0_7pitch_y_0_7pitch_y_0_4pitch_y_0_7,roll_roll__pitch__pitch__pitch_,0.1_0.7__0.7__0.4__0.7_,z_y__y__y__y_,5,0.003,2.17,0.011,,1
roll_z_0_1pris_z_0_4pitch_y_0_4pris_z_0_7pris_x_0_7,roll_pris__pitch__pris__pris_,0.1_0.4__0.4__0.7__0.7_,z_z__y__z__x_,5,0.006,3.88,0.015,,1
roll_z_0_1roll_y_0_1pitch_y_0_1pitch_x_0_4pitch_z_0_7,roll_roll__pitch__pitch__pitch_,0.1_0.1__0.1__0.4__0.7_,z_y__y__x__z_,5,0.024,4.27,0.001,,1
roll_z_0_1pitch_y_0_1roll_x_0_7pitch_y_0_1pitch_x_0_4,roll_pitch__roll__pitch__pitch_,0.1_0.1__0.7__0.1__0.4_,z_y__x__y__x_,5,0.003,2.8,0.003,,1
roll_z_0_1roll_y_0_7pitch_y_0_1pitch_z_0_1pitch_y_0_4,roll_roll__pitch__pitch__pitch_,0.1_0.7__0.1__0.1__0.4_,z_y__y__z__y_,5,0.005,3.4,0.003,,1
roll_z_0_1pitch_y_0_4pitch_z_0_1pitch_x_0_1roll_y_0_7,roll_pitch__pitch__pitch__roll_,0.1_0.4__0.1__0.1__0.7_,z_y__z__x__y_,5,0.0,3.72,0.004,,1
roll_z_0_1pitch_y_0_1roll_z_0_7pitch_y_0_1pitch_z_0_1,roll_pitch__roll__pitch__pitch_,0.1_0.1__0.7__0.1__0.1_,z_y__z__y__z_,5,0.005,3.32,0.004,,1
roll_z_0_1pitch_y_0_4roll_y_0_7pitch_y_0_1pitch_x_0_1,roll_pitch__roll__pitch__pitch_,0.1_0.4__0.7__0.1__0.1_,z_y__y__y__x_,5,0.007,2.34,0.007,,1
roll_z_0_1roll_y_0_7pitch_y_0_1pitch_z_0_4pitch_y_0_1,roll_roll__pitch__pitch__pitch_,0.1_0.7__0.1__0.4__0.1_,z_y__y__z__y_,5,0.005,3.27,0.007,,1
roll_z_0_1pitch_y_0_1pitch_z_0_1pitch_y_0_1roll_x_0_7,roll_pitch__pitch__pitch__roll_,0.1_0.1__0.1__0.1__0.7_,z_y__z__y__x_,5,0.006,3.11,0.008,,1
roll_z_0_1pitch_y_0_1pitch_z_0_4pitch_y_0_1roll_y_0_7,roll_pitch__pitch__pitch__roll_,0.1_0.1__0.4__0.1__0.7_,z_y__z__y__y_,5,0.002,2.85,0.008,,1
roll_z_0_1pitch_y_0_1pitch_z_0_1pitch_x_0_4roll_y_0_7,roll_pitch__pitch__pitch__roll_,0.1_0.1__0.1__0.4__0.7_,z_y__z__x__y_,5,0.004,2.51,0.009,,1
roll_z_0_1pitch_y_0_1pitch_x_0_7pitch_x_0_1roll_y_0_4,roll_pitch__pitch__pitch__roll_,0.1_0.1__0.7__0.1__0.4_,z_y__x__x__y_,5,0.007,2.89,0.009,,1
roll_z_0_1pitch_y_0_1pitch_x_0_7pitch_z_0_1roll_z_0_1,roll_pitch__pitch__pitch__roll_,0.1_0.1__0.7__0.1__0.1_,z_y__x__z__z_,5,0.008,2.67,0.01,,1
roll_z_0_1roll_y_0_4pitch_y_0_7pitch_z_0_1pitch_x_0_1,roll_roll__pitch__pitch__pitch_,0.1_0.4__0.7__0.1__0.1_,z_y__y__z__x_,5,0.001,2.24,0.01,,1
roll_z_0_1pitch_y_0_7pitch_z_0_4pitch_x_0_1roll_y_0_1,roll_pitch__pitch__pitch__roll_,0.1_0.7__0.4__0.1__0.1_,z_y__z__x__y_,5,0.005,4.13,0.011,,1
roll_z_0_1pitch_y_0_1pitch_z_0_1roll_x_0_7pitch_y_0_4,roll_pitch__pitch__roll__pitch_,0.1_0.1__0.1__0.7__0.4_,z_y__z__x__y_,5,0.009,2.05,0.011,,1
roll_z_0_1pitch_y_0_4roll_x_0_1pitch_y_0_1pitch_z_0_7,roll_pitch__roll__pitch__pitch_,0.1_0.4__0.1__0.1__0.7_,z_y__x__y__z_,5,0.007,3.63,0.011,,1
roll_z_0_1pitch_y_0_1pitch_x_0_1pitch_y_0_4roll_x_0_7,roll_pitch__pitch__pitch__roll_,0.1_0.1__0.1__0.4__0.7_,z_y__x__y__x_,5,0.047,2.81,0.012,,1
roll_z_0_1pitch_y_0_7pitch_x_0_1pitch_x_0_1roll_y_0_4,roll_pitch__pitch__pitch__roll_,0.1_0.7__0.1__0.1__0.4_,z_y__x__x__y_,5,0.01,2.67,0.012,,1
roll_z_0_1roll_y_0_7pitch_y_0_1pitch_z_0_1pitch_x_0_4,roll_roll__pitch__pitch__pitch_,0.1_0.7__0.1__0.1__0.4_,z_y__y__z__x_,5,0.001,3.67,0.018,,1
roll_z_0_1pitch_y_0_1pitch_y_0_4roll_z_0_1pitch_y_0_7,roll_pitch__pitch__roll__pitch_,0.1_0.1__0.4__0.1__0.7_,z_y__y__z__y_,5,0.0,3.4,0.001,,1
roll_z_0_1roll_y_0_7pitch_y_0_4roll_y_0_4roll_y_0_1,roll_roll__pitch__roll__roll_,0.1_0.7__0.4__0.4__0.1_,z_y__y__y__y_,5,0.05,3.48,0.001,,1
roll_z_0_1pitch_y_0_1pitch_y_0_7pitch_z_0_1roll_y_0_4,roll_pitch__pitch__pitch__roll_,0.1_0.1__0.7__0.1__0.4_,z_y__y__z__y_,5,0.006,2.64,0.002,,1
roll_z_0_1pitch_y_0_4pitch_y_0_7roll_y_0_4pitch_y_0_4,roll_pitch__pitch__roll__pitch_,0.1_0.4__0.7__0.4__0.4_,z_y__y__y__y_,5,0.007,3.16,0.002,,1
roll_z_0_1pitch_y_0_1roll_z_0_4pitch_y_0_4pitch_y_0_7,roll_pitch__roll__pitch__pitch_,0.1_0.1__0.4__0.4__0.7_,z_y__z__y__y_,5,0.0,2.8,0.002,,1
roll_z_0_1pitch_y_0_7roll_z_0_1pitch_y_0_4pitch_y_0_1,roll_pitch__roll__pitch__pitch_,0.1_0.7__0.1__0.4__0.1_,z_y__z__y__y_,5,0.0,3.85,0.002,,1
roll_z_0_1roll_y_0_4pitch_y_0_7pitch_y_0_1pitch_z_0_1,roll_roll__pitch__pitch__pitch_,0.1_0.4__0.7__0.1__0.1_,z_y__y__y__z_,5,0.0,2.47,0.002,,1
roll_z_0_1roll_y_0_4roll_y_0_1roll_y_0_7pitch_y_0_4,roll_roll__roll__roll__pitch_,0.1_0.4__0.1__0.7__0.4_,z_y__y__y__y_,5,0.002,4.07,0.002,,1
roll_z_0_1pitch_y_0_1pitch_y_0_7pitch_x_0_1roll_x_0_1,roll_pitch__pitch__pitch__roll_,0.1_0.1__0.7__0.1__0.1_,z_y__y__x__x_,5,0.005,2.93,0.003,,1
roll_z_0_1pitch_y_0_4pitch_y_0_4pitch_z_0_7roll_z_0_1,roll_pitch__pitch__pitch__roll_,0.1_0.4__0.4__0.7__0.1_,z_y__y__z__z_,5,0.009,2.66,0.003,,1
