44.5
47.0
36.0
43.0
80.5
66.0
76.5
77.0
147.0
127.5
184.0
111.5
948.5
977.0
913.0
953.0
386.83333
562.53333
460.47816
1041.35747
1578.13793
1728.11034
2432.64483
1776.68506
8008.13333
3150.35517
5071.97816
3438.83333
95802.13333
46055.70575
70466.13333
72439.9092
