name,joints,link_length,prev_axe,dof,mu,time,Z,LCI
roll_z_0_1pitch_y_0_7pitch_y_0_4pitch_z_0_4roll_x_0_1,roll_pitch__pitch__pitch__roll_,0.1_0.7__0.4__0.4__0.1_,z_y__y__z__x_,5,0.009,2.6,0.005,0.22
roll_z_0_1roll_y_0_4pitch_y_0_7pitch_x_0_4roll_z_0_1,roll_roll__pitch__pitch__roll_,0.1_0.4__0.7__0.4__0.1_,z_y__y__x__z_,5,0.009,2.66,0.005,0.256
roll_z_0_1roll_y_0_7pris_y_0_4roll_x_0_1roll_y_0_4,roll_roll__pris__roll__roll_,0.1_0.7__0.4__0.1__0.4_,z_y__y__x__y_,5,0.006,1.67,0.002,0.38
roll_z_0_1pitch_y_0_4pitch_y_0_1roll_y_0_1roll_y_0_4,roll_pitch__pitch__roll__roll_,0.1_0.4__0.1__0.1__0.4_,z_y__y__y__y_,5,0.007,2.83,0.002,0.242
roll_z_0_1roll_y_0_4pris_z_0_7pitch_y_0_1pris_z_0_7,roll_roll__pris__pitch__pris_,0.1_0.4__0.7__0.1__0.7_,z_y__z__y__z_,5,0.005,1.82,0.002,0.351
roll_z_0_1pitch_y_0_1roll_x_0_4pitch_y_0_7pitch_x_0_4,roll_pitch__roll__pitch__pitch_,0.1_0.1__0.4__0.7__0.4_,z_y__x__y__x_,5,0.003,2.36,0.002,0.266
roll_z_0_1pitch_y_0_7pitch_y_0_1roll_y_0_4pris_z_0_4,roll_pitch__pitch__roll__pris_,0.1_0.7__0.1__0.4__0.4_,z_y__y__y__z_,5,0.005,2.02,0.002,0.392
roll_z_0_1pitch_y_0_4roll_z_0_1pitch_y_0_1pitch_z_0_4,roll_pitch__roll__pitch__pitch_,0.1_0.4__0.1__0.1__0.4_,z_y__z__y__z_,5,0.006,2.4,0.001,0.281
roll_z_0_1roll_y_0_7pitch_y_0_4pitch_z_0_7pitch_x_0_4,roll_roll__pitch__pitch__pitch_,0.1_0.7__0.4__0.7__0.4_,z_y__y__z__x_,5,0.009,2.53,0.004,0.284
roll_z_0_1pitch_y_0_7pitch_x_0_4roll_z_0_1pitch_y_0_4,roll_pitch__pitch__roll__pitch_,0.1_0.7__0.4__0.1__0.4_,z_y__x__z__y_,5,0.051,3.14,0.003,0.486
roll_z_0_1roll_y_0_7pitch_y_0_1pitch_x_0_1pitch_x_0_4,roll_roll__pitch__pitch__pitch_,0.1_0.7__0.1__0.1__0.4_,z_y__y__x__x_,5,0.007,2.15,0.009,0.134
roll_z_0_1roll_y_0_4roll_y_0_4roll_y_0_7pris_z_0_7,roll_roll__roll__roll__pris_,0.1_0.4__0.4__0.7__0.7_,z_y__y__y__z_,5,0.005,1.75,0.002,0.376
roll_z_0_1roll_y_0_4pitch_y_0_4roll_x_0_4roll_y_0_4,roll_roll__pitch__roll__roll_,0.1_0.4__0.4__0.4__0.4_,z_y__y__x__y_,5,0.007,2.07,0.001,0.4
roll_z_0_1pitch_y_0_7roll_x_0_7roll_y_0_1roll_y_0_7,roll_pitch__roll__roll__roll_,0.1_0.7__0.7__0.1__0.7_,z_y__x__y__y_,5,0.008,2.81,0.008,0.247
roll_z_0_1pitch_y_0_4pitch_y_0_4pitch_z_0_7pitch_y_0_4,roll_pitch__pitch__pitch__pitch_,0.1_0.4__0.4__0.7__0.4_,z_y__y__z__y_,5,0.005,3.67,0.007,0.068
roll_z_0_1pitch_y_0_4pitch_x_0_4pitch_y_0_1pitch_y_0_4,roll_pitch__pitch__pitch__pitch_,0.1_0.4__0.4__0.1__0.4_,z_y__x__y__y_,5,0.007,2.36,0.002,0.338
roll_z_0_1pitch_y_0_1roll_y_0_7pitch_y_0_1roll_z_0_4,roll_pitch__roll__pitch__roll_,0.1_0.1__0.7__0.1__0.4_,z_y__y__y__z_,5,0.005,2.08,0.001,0.353
roll_z_0_1pitch_y_0_7pitch_y_0_7roll_x_0_7roll_y_0_7,roll_pitch__pitch__roll__roll_,0.1_0.7__0.7__0.7__0.7_,z_y__y__x__y_,5,0.005,3.21,0.004,0.235
roll_z_0_1pitch_y_0_7pitch_x_0_7roll_y_0_7pitch_y_0_4,roll_pitch__pitch__roll__pitch_,0.1_0.7__0.7__0.7__0.4_,z_y__x__y__y_,5,0.0,2.55,0.001,0.537
roll_z_0_1pitch_y_0_4pitch_x_0_4pitch_x_0_1pitch_y_0_1,roll_pitch__pitch__pitch__pitch_,0.1_0.4__0.4__0.1__0.1_,z_y__x__x__y_,5,0.0,2.55,0.001,0.416
roll_z_0_1pitch_y_0_7pitch_z_0_4pitch_y_0_7pitch_y_0_7,roll_pitch__pitch__pitch__pitch_,0.1_0.7__0.4__0.7__0.7_,z_y__z__y__y_,5,0.007,2.87,0.002,0.347
roll_z_0_1pitch_y_0_7pitch_y_0_4pitch_x_0_1pitch_y_0_4,roll_pitch__pitch__pitch__pitch_,0.1_0.7__0.4__0.1__0.4_,z_y__y__x__y_,5,0.0,2.6,0.001,0.517
roll_z_0_1pitch_y_0_1pris_x_0_7pitch_y_0_1roll_z_0_1,roll_pitch__pris__pitch__roll_,0.1_0.1__0.7__0.1__0.1_,z_y__x__y__z_,5,0.005,4.08,0.003,0.19
roll_z_0_1pitch_y_0_7roll_x_0_7pitch_y_0_4roll_x_0_1,roll_pitch__roll__pitch__roll_,0.1_0.7__0.7__0.4__0.1_,z_y__x__y__x_,5,0.032,2.46,0.001,0.535
roll_z_0_1roll_y_0_7pitch_y_0_4pitch_y_0_4pitch_y_0_7,roll_roll__pitch__pitch__pitch_,0.1_0.7__0.4__0.4__0.7_,z_y__y__y__y_,5,0.0,1.95,0.002,0.281
roll_z_0_1pitch_y_0_4pitch_z_0_1pitch_x_0_7roll_z_0_7,roll_pitch__pitch__pitch__roll_,0.1_0.4__0.1__0.7__0.7_,z_y__z__x__z_,5,0.005,2.96,0.003,0.259
roll_z_0_1roll_y_0_7pitch_y_0_4roll_x_0_7pitch_y_0_1,roll_roll__pitch__roll__pitch_,0.1_0.7__0.4__0.7__0.1_,z_y__y__x__y_,5,0.005,2.31,0.0,0.544
roll_z_0_1pitch_y_0_1pitch_x_0_4pitch_x_0_4roll_x_0_1,roll_pitch__pitch__pitch__roll_,0.1_0.1__0.4__0.4__0.1_,z_y__x__x__x_,5,0.008,2.0,0.005,0.278
roll_z_0_1pitch_y_0_1roll_y_0_7pitch_y_0_4pitch_x_0_7,roll_pitch__roll__pitch__pitch_,0.1_0.1__0.7__0.4__0.7_,z_y__y__y__x_,5,0.0,2.8,0.0,0.573
roll_z_0_1pitch_y_0_1pitch_y_0_4roll_x_0_7pitch_y_0_7,roll_pitch__pitch__roll__pitch_,0.1_0.1__0.4__0.7__0.7_,z_y__y__x__y_,5,0.004,2.92,0.002,4.791
roll_z_0_1roll_y_0_4pris_z_0_7roll_y_0_7pitch_y_0_4,roll_roll__pris__roll__pitch_,0.1_0.4__0.7__0.7__0.4_,z_y__z__y__y_,5,0.005,2.97,0.002,0.373
roll_z_0_1pitch_y_0_4pitch_y_0_1roll_z_0_1pitch_y_0_7,roll_pitch__pitch__roll__pitch_,0.1_0.4__0.1__0.1__0.7_,z_y__y__z__y_,5,0.01,2.87,0.002,3.107
roll_z_0_1pitch_y_0_1roll_x_0_4pitch_y_0_4roll_x_0_1,roll_pitch__roll__pitch__roll_,0.1_0.1__0.4__0.4__0.1_,z_y__x__y__x_,5,0.009,4.06,0.003,0.558
roll_z_0_1pitch_y_0_7pitch_z_0_4pitch_x_0_4pitch_y_0_1,roll_pitch__pitch__pitch__pitch_,0.1_0.7__0.4__0.4__0.1_,z_y__z__x__y_,5,0.005,2.65,0.001,4.759
roll_z_0_1pitch_y_0_7pitch_x_0_7pitch_x_0_4roll_x_0_1,roll_pitch__pitch__pitch__roll_,0.1_0.7__0.7__0.4__0.1_,z_y__x__x__x_,5,0.0,2.78,0.0,2.406
roll_z_0_1roll_y_0_1pitch_y_0_4roll_x_0_4pris_y_0_4,roll_roll__pitch__roll__pris_,0.1_0.1__0.4__0.4__0.4_,z_y__y__x__y_,5,0.0,2.14,0.001,0.372
roll_z_0_1pitch_y_0_1pitch_z_0_4pitch_z_0_4pitch_z_0_7,roll_pitch__pitch__pitch__pitch_,0.1_0.1__0.4__0.4__0.7_,z_y__z__z__z_,5,0.0,2.61,0.004,0.129
roll_z_0_1pitch_y_0_4pitch_z_0_7roll_x_0_1roll_y_0_7,roll_pitch__pitch__roll__roll_,0.1_0.4__0.7__0.1__0.7_,z_y__z__x__y_,5,0.0,2.72,0.003,0.222
roll_z_0_1pitch_y_0_4pitch_z_0_4pitch_y_0_4pitch_z_0_1,roll_pitch__pitch__pitch__pitch_,0.1_0.4__0.4__0.4__0.1_,z_y__z__y__z_,5,0.007,2.4,0.003,0.337
roll_z_0_1roll_y_0_7pitch_y_0_1roll_y_0_4roll_y_0_1,roll_roll__pitch__roll__roll_,0.1_0.7__0.1__0.4__0.1_,z_y__y__y__y_,5,0.004,2.2,0.001,2.4
roll_z_0_1roll_y_0_7pitch_y_0_7pitch_x_0_4roll_z_0_1,roll_roll__pitch__pitch__roll_,0.1_0.7__0.7__0.4__0.1_,z_y__y__x__z_,5,0.006,2.0,0.001,2.377
roll_z_0_1pitch_y_0_7pitch_y_0_4pitch_x_0_4roll_z_0_1,roll_pitch__pitch__pitch__roll_,0.1_0.7__0.4__0.4__0.1_,z_y__y__x__z_,5,0.0,2.87,0.002,0.281
roll_z_0_1pitch_y_0_4roll_x_0_4pitch_y_0_7pitch_x_0_1,roll_pitch__roll__pitch__pitch_,0.1_0.4__0.4__0.7__0.1_,z_y__x__y__x_,5,0.004,2.57,0.003,4.472
roll_z_0_1pitch_y_0_4pitch_y_0_4pitch_y_0_1pitch_y_0_1,roll_pitch__pitch__pitch__pitch_,0.1_0.4__0.4__0.1__0.1_,z_y__y__y__y_,5,0.005,2.53,0.0,5.568
roll_z_0_1pitch_y_0_1roll_x_0_4pris_z_0_4pris_y_0_7,roll_pitch__roll__pris__pris_,0.1_0.1__0.4__0.4__0.7_,z_y__x__z__y_,5,0.008,2.26,0.001,4.748
roll_z_0_1pitch_y_0_1roll_z_0_7pitch_y_0_1roll_z_0_7,roll_pitch__roll__pitch__roll_,0.1_0.1__0.7__0.1__0.7_,z_y__z__y__z_,5,0.0,3.62,0.0,0.281
roll_z_0_1pitch_y_0_1pitch_x_0_4roll_z_0_7pitch_y_0_1,roll_pitch__pitch__roll__pitch_,0.1_0.1__0.4__0.7__0.1_,z_y__x__z__y_,5,0.006,2.42,0.0,2.61
roll_z_0_1pitch_y_0_7pitch_x_0_4pris_x_0_7roll_x_0_7,roll_pitch__pitch__pris__roll_,0.1_0.7__0.4__0.7__0.7_,z_y__x__x__x_,5,0.008,3.03,0.004,0.363
roll_z_0_1pitch_y_0_7pitch_z_0_1pitch_y_0_7roll_y_0_1,roll_pitch__pitch__pitch__roll_,0.1_0.7__0.1__0.7__0.1_,z_y__z__y__y_,5,0.007,2.8,0.005,5.411
roll_z_0_1pitch_y_0_7pris_y_0_4roll_z_0_1pitch_y_0_4,roll_pitch__pris__roll__pitch_,0.1_0.7__0.4__0.1__0.4_,z_y__y__z__y_,5,0.0,2.01,0.001,0.514
roll_z_0_1pitch_y_0_1pitch_x_0_7roll_z_0_4roll_y_0_1,roll_pitch__pitch__roll__roll_,0.1_0.1__0.7__0.4__0.1_,z_y__x__z__y_,5,0.009,2.11,0.0,3.197
roll_z_0_1roll_y_0_7pitch_y_0_4pitch_y_0_4roll_x_0_4,roll_roll__pitch__pitch__roll_,0.1_0.7__0.4__0.4__0.4_,z_y__y__y__x_,5,0.0,3.36,0.001,0.454
roll_z_0_1pitch_y_0_1pris_y_0_4roll_y_0_4pris_z_0_7,roll_pitch__pris__roll__pris_,0.1_0.1__0.4__0.4__0.7_,z_y__y__y__z_,5,0.003,2.36,0.001,0.398
roll_z_0_1roll_y_0_7roll_y_0_4pitch_y_0_1pris_z_0_4,roll_roll__roll__pitch__pris_,0.1_0.7__0.4__0.1__0.4_,z_y__y__y__z_,5,0.004,1.9,0.002,0.351
roll_z_0_1pitch_y_0_1pris_y_0_7roll_y_0_4pitch_y_0_1,roll_pitch__pris__roll__pitch_,0.1_0.1__0.7__0.4__0.1_,z_y__y__y__y_,5,0.005,1.82,0.002,0.396
roll_z_0_1pitch_y_0_7roll_z_0_7pitch_y_0_4roll_y_0_1,roll_pitch__roll__pitch__roll_,0.1_0.7__0.7__0.4__0.1_,z_y__z__y__y_,5,0.007,2.36,0.004,4.465
roll_z_0_1roll_y_0_4pitch_y_0_1roll_x_0_7roll_y_0_1,roll_roll__pitch__roll__roll_,0.1_0.4__0.1__0.7__0.1_,z_y__y__x__y_,5,0.008,2.61,0.004,3.983
roll_z_0_1pitch_y_0_4pitch_x_0_1pitch_y_0_7pitch_x_0_1,roll_pitch__pitch__pitch__pitch_,0.1_0.4__0.1__0.7__0.1_,z_y__x__y__x_,5,0.005,2.88,0.001,4.685
roll_z_0_1pitch_y_0_7pitch_z_0_7pitch_z_0_1pitch_x_0_4,roll_pitch__pitch__pitch__pitch_,0.1_0.7__0.7__0.1__0.4_,z_y__z__z__x_,5,0.006,3.28,0.003,0.281
roll_z_0_1pitch_y_0_4pitch_y_0_4roll_z_0_7roll_y_0_1,roll_pitch__pitch__roll__roll_,0.1_0.4__0.4__0.7__0.1_,z_y__y__z__y_,5,0.0,3.57,0.001,0.088
roll_z_0_1pitch_y_0_1pitch_y_0_7roll_y_0_1roll_y_0_4,roll_pitch__pitch__roll__roll_,0.1_0.1__0.7__0.1__0.4_,z_y__y__y__y_,5,0.004,4.76,0.001,4.469
roll_z_0_1roll_y_0_1pitch_y_0_4pitch_y_0_1roll_x_0_7,roll_roll__pitch__pitch__roll_,0.1_0.1__0.4__0.1__0.7_,z_y__y__y__x_,5,0.008,2.71,0.005,0.259
roll_z_0_1pitch_y_0_1pitch_z_0_4pitch_y_0_1pris_z_0_7,roll_pitch__pitch__pitch__pris_,0.1_0.1__0.4__0.1__0.7_,z_y__z__y__z_,5,0.0,3.21,0.001,0.395
roll_z_0_1pitch_y_0_4pitch_x_0_1pitch_x_0_4roll_x_0_7,roll_pitch__pitch__pitch__roll_,0.1_0.4__0.1__0.4__0.7_,z_y__x__x__x_,5,0.009,2.31,0.001,3.953
roll_z_0_1pitch_y_0_1pitch_x_0_1pitch_z_0_7pitch_y_0_4,roll_pitch__pitch__pitch__pitch_,0.1_0.1__0.1__0.7__0.4_,z_y__x__z__y_,5,0.0,2.74,0.0,3.39
roll_z_0_1pitch_y_0_1pitch_y_0_4pitch_y_0_1roll_y_0_4,roll_pitch__pitch__pitch__roll_,0.1_0.1__0.4__0.1__0.4_,z_y__y__y__y_,5,0.085,4.49,0.041,0.28
roll_z_0_1pitch_y_0_4pris_y_0_4pitch_y_0_4pitch_x_0_4,roll_pitch__pris__pitch__pitch_,0.1_0.4__0.4__0.4__0.4_,z_y__y__y__x_,5,0.003,2.92,0.001,0.398
roll_z_0_1pitch_y_0_7pitch_x_0_1pitch_y_0_7roll_z_0_4,roll_pitch__pitch__pitch__roll_,0.1_0.7__0.1__0.7__0.4_,z_y__x__y__z_,5,0.0,3.11,0.003,0.057
roll_z_0_1pitch_y_0_7pitch_y_0_1pitch_z_0_4pitch_z_0_7,roll_pitch__pitch__pitch__pitch_,0.1_0.7__0.1__0.4__0.7_,z_y__y__z__z_,5,0.0,3.11,0.0,5.444
roll_z_0_1pitch_y_0_7pitch_z_0_7pitch_y_0_4roll_x_0_1,roll_pitch__pitch__pitch__roll_,0.1_0.7__0.7__0.4__0.1_,z_y__z__y__x_,5,0.006,2.76,0.004,3.807
roll_z_0_1pitch_y_0_1pitch_y_0_7roll_y_0_4roll_y_0_4,roll_pitch__pitch__roll__roll_,0.1_0.1__0.7__0.4__0.4_,z_y__y__y__y_,5,0.008,2.26,0.011,0.14
roll_z_0_1roll_y_0_1pitch_y_0_1pitch_x_0_1roll_z_0_7,roll_roll__pitch__pitch__roll_,0.1_0.1__0.1__0.1__0.7_,z_y__y__x__z_,5,0.0,3.16,0.0,4.339
roll_z_0_1pitch_y_0_7roll_y_0_4roll_y_0_1pitch_y_0_1,roll_pitch__roll__roll__pitch_,0.1_0.7__0.4__0.1__0.1_,z_y__y__y__y_,5,0.004,3.72,0.001,5.383
roll_z_0_1pitch_y_0_1roll_z_0_7pitch_y_0_4pitch_x_0_1,roll_pitch__roll__pitch__pitch_,0.1_0.1__0.7__0.4__0.1_,z_y__z__y__x_,5,0.0,2.61,0.0,0.269
roll_z_0_1pitch_y_0_1pitch_z_0_1pitch_x_0_7roll_y_0_4,roll_pitch__pitch__pitch__roll_,0.1_0.1__0.1__0.7__0.4_,z_y__z__x__y_,5,0.0,3.26,0.001,0.249
roll_z_0_1pitch_y_0_4roll_y_0_4pitch_y_0_4pitch_x_0_4,roll_pitch__roll__pitch__pitch_,0.1_0.4__0.4__0.4__0.4_,z_y__y__y__x_,5,0.004,2.86,0.002,0.281
roll_z_0_1pitch_y_0_1pitch_z_0_4roll_y_0_1pris_y_0_7,roll_pitch__pitch__roll__pris_,0.1_0.1__0.4__0.1__0.7_,z_y__z__y__y_,5,0.0,1.86,0.002,0.138
roll_z_0_1roll_y_0_7pitch_y_0_4roll_z_0_1pitch_y_0_1,roll_roll__pitch__roll__pitch_,0.1_0.7__0.4__0.1__0.1_,z_y__y__z__y_,5,0.0,2.36,0.009,0.072
roll_z_0_1roll_y_0_7pitch_y_0_1pitch_z_0_4pitch_y_0_7,roll_roll__pitch__pitch__pitch_,0.1_0.7__0.1__0.4__0.7_,z_y__y__z__y_,5,0.0,2.68,0.001,0.413
roll_z_0_1roll_y_0_4pitch_y_0_7pitch_y_0_4roll_x_0_7,roll_roll__pitch__pitch__roll_,0.1_0.4__0.7__0.4__0.7_,z_y__y__y__x_,5,0.005,2.19,0.008,0.082
roll_z_0_1pitch_y_0_4pris_x_0_4pitch_y_0_1roll_y_0_1,roll_pitch__pris__pitch__roll_,0.1_0.4__0.4__0.1__0.1_,z_y__x__y__y_,5,0.0,1.76,0.0,0.549
roll_z_0_1pitch_y_0_4pitch_z_0_4pitch_y_0_4roll_z_0_7,roll_pitch__pitch__pitch__roll_,0.1_0.4__0.4__0.4__0.7_,z_y__z__y__z_,5,0.0,2.9,0.001,4.934
roll_z_0_1pitch_y_0_4pitch_y_0_1pitch_y_0_1roll_y_0_4,roll_pitch__pitch__pitch__roll_,0.1_0.4__0.1__0.1__0.4_,z_y__y__y__y_,5,0.006,2.22,0.002,4.245
roll_z_0_1roll_y_0_1pitch_y_0_1pitch_x_0_7pitch_z_0_7,roll_roll__pitch__pitch__pitch_,0.1_0.1__0.1__0.7__0.7_,z_y__y__x__z_,5,0.007,2.37,0.0,3.081
roll_z_0_1pitch_y_0_4pitch_y_0_4pitch_z_0_7pitch_y_0_1,roll_pitch__pitch__pitch__pitch_,0.1_0.4__0.4__0.7__0.1_,z_y__y__z__y_,5,0.005,4.0,0.003,4.168
roll_z_0_1roll_y_0_1pitch_y_0_4pitch_y_0_1roll_x_0_4,roll_roll__pitch__pitch__roll_,0.1_0.1__0.4__0.1__0.4_,z_y__y__y__x_,5,0.004,2.85,0.002,0.281
roll_z_0_1pitch_y_0_4pitch_z_0_1pitch_z_0_4pitch_z_0_7,roll_pitch__pitch__pitch__pitch_,0.1_0.4__0.1__0.4__0.7_,z_y__z__z__z_,5,0.007,2.7,0.005,0.065
roll_z_0_1pitch_y_0_7pitch_y_0_1pitch_y_0_1roll_z_0_7,roll_pitch__pitch__pitch__roll_,0.1_0.7__0.1__0.1__0.7_,z_y__y__y__z_,5,0.0,3.28,0.001,0.084
roll_z_0_1pitch_y_0_4pris_y_0_7pitch_x_0_1roll_z_0_7,roll_pitch__pris__pitch__roll_,0.1_0.4__0.7__0.1__0.7_,z_y__y__x__z_,5,0.045,3.03,0.005,4.75
roll_z_0_1pitch_y_0_7pitch_z_0_7pitch_x_0_1pitch_z_0_4,roll_pitch__pitch__pitch__pitch_,0.1_0.7__0.7__0.1__0.4_,z_y__z__x__z_,5,0.007,3.01,0.004,5.766
roll_z_0_1pitch_y_0_1pitch_x_0_7pitch_x_0_7pitch_z_0_1,roll_pitch__pitch__pitch__pitch_,0.1_0.1__0.7__0.7__0.1_,z_y__x__x__z_,5,0.006,2.36,0.001,4.148
roll_z_0_1pitch_y_0_4roll_y_0_4pitch_y_0_4pitch_x_0_1,roll_pitch__roll__pitch__pitch_,0.1_0.4__0.4__0.4__0.1_,z_y__y__y__x_,5,0.004,2.81,0.002,2.715
roll_z_0_1pitch_y_0_1pitch_y_0_1roll_z_0_7roll_y_0_4,roll_pitch__pitch__roll__roll_,0.1_0.1__0.1__0.7__0.4_,z_y__y__z__y_,5,0.003,2.11,0.002,3.471
roll_z_0_1pitch_y_0_4roll_y_0_4roll_y_0_7roll_y_0_4,roll_pitch__roll__roll__roll_,0.1_0.4__0.4__0.7__0.4_,z_y__y__y__y_,5,0.0,2.23,0.0,4.608
roll_z_0_1pitch_y_0_1pitch_x_0_7pitch_z_0_1roll_z_0_7,roll_pitch__pitch__pitch__roll_,0.1_0.1__0.7__0.1__0.7_,z_y__x__z__z_,5,0.0,3.18,0.002,0.312
roll_z_0_1pitch_y_0_1roll_z_0_7pitch_y_0_7pitch_x_0_4,roll_pitch__roll__pitch__pitch_,0.1_0.1__0.7__0.7__0.4_,z_y__z__y__x_,5,0.0,2.58,0.003,0.1
roll_z_0_1roll_y_0_7pitch_y_0_7pitch_x_0_7pitch_z_0_1,roll_roll__pitch__pitch__pitch_,0.1_0.7__0.7__0.7__0.1_,z_y__y__x__z_,5,0.05,2.33,0.0,2.413
roll_z_0_1pitch_y_0_4pitch_y_0_4pitch_x_0_7roll_z_0_1,roll_pitch__pitch__pitch__roll_,0.1_0.4__0.4__0.7__0.1_,z_y__y__x__z_,5,0.009,3.89,0.002,3.161
roll_z_0_1pitch_y_0_4roll_z_0_7pitch_y_0_4roll_x_0_7,roll_pitch__roll__pitch__roll_,0.1_0.4__0.7__0.4__0.7_,z_y__z__y__x_,5,0.007,2.66,0.0,2.019
roll_z_0_1pitch_y_0_7pitch_y_0_1pitch_x_0_4pitch_z_0_4,roll_pitch__pitch__pitch__pitch_,0.1_0.7__0.1__0.4__0.4_,z_y__y__x__z_,5,0.0,3.32,0.004,0.278
roll_z_0_1pitch_y_0_1pitch_z_0_4pitch_z_0_1pitch_z_0_4,roll_pitch__pitch__pitch__pitch_,0.1_0.1__0.4__0.1__0.4_,z_y__z__z__z_,5,0.004,3.05,0.006,0.236
roll_z_0_1roll_y_0_4pitch_y_0_4pitch_x_0_4pitch_y_0_1,roll_roll__pitch__pitch__pitch_,0.1_0.4__0.4__0.4__0.1_,z_y__y__x__y_,5,0.003,2.06,0.002,4.577
roll_z_0_1pitch_y_0_4pitch_y_0_7pitch_x_0_1pitch_y_0_7,roll_pitch__pitch__pitch__pitch_,0.1_0.4__0.7__0.1__0.7_,z_y__y__x__y_,5,0.0,3.08,0.0,2.924
roll_z_0_1pitch_y_0_1roll_z_0_1pitch_y_0_4roll_y_0_4,roll_pitch__roll__pitch__roll_,0.1_0.1__0.1__0.4__0.4_,z_y__z__y__y_,5,0.003,2.69,0.001,1.869
roll_z_0_1pitch_y_0_7pitch_x_0_7pitch_y_0_4roll_z_0_1,roll_pitch__pitch__pitch__roll_,0.1_0.7__0.7__0.4__0.1_,z_y__x__y__z_,5,0.0,2.56,0.004,0.08
roll_z_0_1roll_y_0_7roll_y_0_4pitch_y_0_1roll_y_0_1,roll_roll__roll__pitch__roll_,0.1_0.7__0.4__0.1__0.1_,z_y__y__y__y_,5,0.0,2.77,0.0,0.279
