1,"02/05/20,10,17",roll_z_0_1pris_y_0_7pitch_y_0_7pitch_x_0_4roll_x_0_7pitch_y_0_7,"[False, False, False, False]","[-1,-1,-1, -1]",False,-1,-1,-1
2,"02/05/20,10,18",roll_z_0_1pris_y_0_4roll_x_0_7roll_y_0_4pris_y_0_7roll_z_0_7,"[False, False, False, False]","[-1,-1,-1, -1]",False,-1,-1,-1
3,"02/05/20,10,18",roll_z_0_1pris_y_0_4pitch_z_0_7pitch_z_0_7pris_y_0_7pitch_x_0_7,"[False, False, False, False]","[-1,-1,-1, -1]",False,-1,-1,-1
4,"02/05/20,10,18",roll_z_0_1roll_y_0_4roll_y_0_1pris_y_0_4pitch_y_0_7roll_z_0_4,"[True, False, False, False]","[-1,-1,-1, -1]",False,-1,-1,-1
5,"02/05/20,10,18",roll_z_0_1pris_y_0_4roll_x_0_7pris_y_0_4pris_x_0_7pitch_x_0_4,"[False, False, False, False]","[-1,-1,-1, -1]",False,-1,-1,-1
6,"02/05/20,10,19",roll_z_0_1roll_y_0_7pitch_y_0_4roll_x_0_1pitch_y_0_1roll_y_0_1,"[True, False, False, False]","[-1,-1,-1, -1]",False,-1,-1,-1
7,"02/05/20,10,19",roll_z_0_1pitch_y_0_4pris_z_0_1pitch_y_0_1pris_y_0_1roll_x_0_7,"[False, False, False, False]","[-1,-1,-1, -1]",False,-1,-1,-1
8,"02/05/20,10,19",roll_z_0_1pris_y_0_4roll_y_0_1roll_y_0_4pitch_y_0_1pitch_y_0_7,"[False, False, False, False]","[-1,-1,-1, -1]",False,-1,-1,-1
9,"02/05/20,10,19",roll_z_0_1pitch_y_0_4pitch_y_0_7pitch_z_0_4pitch_x_0_7pris_x_0_4,"[False, False, False, False]","[-1,-1,-1, -1]",False,-1,-1,-1
10,"02/05/20,10,19",roll_z_0_1pitch_y_0_1pitch_y_0_1pris_x_0_1pris_y_0_7pitch_y_0_1,"[False, False, False, False]","[-1,-1,-1, -1]",False,-1,-1,-1
11,"02/05/20,10,20",roll_z_0_1pitch_y_0_4pitch_y_0_1pitch_x_0_4pris_x_0_1pris_x_0_1,"[False, False, False, False]","[-1,-1,-1, -1]",False,-1,-1,-1
12,"02/05/20,10,20",roll_z_0_1pitch_y_0_1pris_z_0_4pitch_y_0_7roll_y_0_4pris_z_0_1,"[False, False, False, False]","[-1,-1,-1, -1]",False,-1,-1,-1
13,"02/05/20,10,20",roll_z_0_1pitch_y_0_7pris_y_0_1pitch_z_0_1pris_z_0_7pitch_y_0_7,"[False, False, False, False]","[-1,-1,-1, -1]",False,-1,-1,-1
14,"02/05/20,10,20",roll_z_0_1roll_y_0_1pitch_y_0_4pitch_z_0_4pitch_z_0_4pitch_y_0_1,"[True, False, False, True]","[-1,-1,-1, -1]",False,-1,-1,-1
15,"02/05/20,10,21",roll_z_0_1pris_y_0_4roll_z_0_1pitch_y_0_4pitch_y_0_4roll_z_0_1,"[False, False, False, False]","[-1,-1,-1, -1]",False,-1,-1,-1
16,"02/05/20,10,21",roll_z_0_1pitch_y_0_1pitch_x_0_4pitch_x_0_4pitch_z_0_4roll_y_0_7,"[True, False, False, True]","[-1,-1,-1, -1]",False,-1,-1,-1
17,"02/05/20,10,21",roll_z_0_1pris_y_0_1pitch_x_0_4pitch_x_0_4pitch_z_0_1pitch_z_0_4,"[False, False, False, False]","[-1,-1,-1, -1]",False,-1,-1,-1
18,"02/05/20,10,22",roll_z_0_1pitch_y_0_4pitch_y_0_7pitch_z_0_7roll_y_0_1roll_y_0_1,"[True, False, False, True]","[-1,-1,-1, -1]",False,-1,-1,-1
19,"02/05/20,10,22",roll_z_0_1pris_y_0_7pitch_x_0_1pris_y_0_4roll_y_0_1pris_y_0_4,"[False, False, False, False]","[-1,-1,-1, -1]",False,-1,-1,-1
20,"02/05/20,10,22",roll_z_0_1pitch_y_0_1pris_x_0_1pitch_y_0_4pitch_y_0_4pitch_x_0_1,"[False, False, False, False]","[-1,-1,-1, -1]",False,-1,-1,-1
21,"02/05/20,10,22",roll_z_0_1pris_y_0_1pitch_x_0_1pitch_y_0_7pitch_x_0_1pris_y_0_4,"[False, False, False, False]","[-1,-1,-1, -1]",False,-1,-1,-1
22,"02/05/20,10,23",roll_z_0_1pitch_y_0_7pitch_y_0_4pitch_x_0_4roll_y_0_4pris_z_0_4,"[False, False, False, False]","[-1,-1,-1, -1]",False,-1,-1,-1
23,"02/05/20,10,23",roll_z_0_1pris_y_0_4pitch_y_0_4pitch_z_0_7pris_z_0_1roll_y_0_7,"[False, False, False, False]","[-1,-1,-1, -1]",False,-1,-1,-1
24,"02/05/20,10,23",roll_z_0_1pitch_y_0_1pris_z_0_1pitch_x_0_1roll_y_0_7roll_y_0_7,"[False, False, False, False]","[-1,-1,-1, -1]",False,-1,-1,-1
25,"02/05/20,10,23",roll_z_0_1pitch_y_0_4roll_y_0_7pitch_y_0_7pitch_y_0_4pitch_x_0_7,"[True, False, False, True]","[-1,-1,-1, -1]",False,-1,-1,-1
26,"02/05/20,10,24",roll_z_0_1roll_y_0_7pris_y_0_4pitch_x_0_1roll_x_0_1pris_y_0_4,"[False, False, False, False]","[-1,-1,-1, -1]",False,-1,-1,-1
27,"02/05/20,10,24",roll_z_0_1roll_y_0_7pris_y_0_7pitch_x_0_1roll_z_0_7pris_z_0_7,"[False, False, False, False]","[-1,-1,-1, -1]",False,-1,-1,-1
28,"02/05/20,10,24",roll_z_0_1pitch_y_0_7pitch_y_0_4roll_z_0_1pris_y_0_7pitch_z_0_7,"[False, False, False, False]","[-1,-1,-1, -1]",False,-1,-1,-1
29,"02/05/20,10,24",roll_z_0_1roll_y_0_7pris_y_0_4roll_z_0_7pitch_y_0_1pitch_y_0_4,"[False, False, False, False]","[-1,-1,-1, -1]",False,-1,-1,-1
30,"02/05/20,10,25",roll_z_0_1pris_z_0_4pitch_y_0_7pitch_y_0_7pris_x_0_1roll_y_0_4,"[False, False, False, False]","[-1,-1,-1, -1]",False,-1,-1,-1
31,"02/05/20,10,25",roll_z_0_1pris_y_0_1pris_y_0_1pris_x_0_7pitch_z_0_4pitch_y_0_4,"[False, False, False, False]","[-1,-1,-1, -1]",False,-1,-1,-1
32,"02/05/20,10,25",roll_z_0_1pris_y_0_7pitch_y_0_7pitch_z_0_4roll_x_0_7pris_z_0_7,"[False, False, False, False]","[-1,-1,-1, -1]",False,-1,-1,-1
33,"02/05/20,10,25",roll_z_0_1pitch_y_0_7pitch_z_0_7pris_y_0_1roll_y_0_4pitch_y_0_1,"[False, False, False, False]","[-1,-1,-1, -1]",False,-1,-1,-1
34,"02/05/20,10,25",roll_z_0_1pris_y_0_4pitch_x_0_4roll_y_0_4pris_z_0_7roll_y_0_7,"[False, False, False, False]","[-1,-1,-1, -1]",False,-1,-1,-1
35,"02/05/20,10,26",roll_z_0_1pitch_y_0_7pris_x_0_1pris_x_0_1pitch_z_0_7roll_y_0_7,"[False, False, False, False]","[-1,-1,-1, -1]",False,-1,-1,-1
36,"02/05/20,10,26",roll_z_0_1roll_y_0_4pris_z_0_4pitch_y_0_7roll_z_0_7pitch_y_0_4,"[False, False, False, False]","[-1,-1,-1, -1]",False,-1,-1,-1
37,"02/05/20,10,26",roll_z_0_1pitch_y_0_4pris_y_0_4pris_x_0_4pitch_x_0_7pitch_y_0_7,"[False, False, False, False]","[-1,-1,-1, -1]",False,-1,-1,-1
38,"02/05/20,10,26",roll_z_0_1pris_y_0_4pitch_x_0_1pris_y_0_4pitch_x_0_1roll_z_0_1,"[False, False, False, False]","[-1,-1,-1, -1]",False,-1,-1,-1
39,"02/05/20,10,27",roll_z_0_1pris_y_0_1roll_x_0_4pitch_y_0_7roll_z_0_1roll_y_0_7,"[False, False, False, False]","[-1,-1,-1, -1]",False,-1,-1,-1
40,"02/05/20,10,27",roll_z_0_1pris_y_0_1pitch_y_0_1pitch_y_0_7pitch_x_0_7roll_x_0_7,"[False, False, False, False]","[-1,-1,-1, -1]",False,-1,-1,-1
41,"02/05/20,10,27",roll_z_0_1pitch_y_0_7pitch_y_0_7pitch_z_0_4pitch_z_0_4pris_x_0_7,"[False, False, False, False]","[-1,-1,-1, -1]",False,-1,-1,-1
42,"02/05/20,10,27",roll_z_0_1pris_y_0_4pitch_y_0_7pris_y_0_1pitch_y_0_1pris_y_0_7,"[False, False, False, False]","[-1,-1,-1, -1]",False,-1,-1,-1
43,"02/05/20,10,28",roll_z_0_1pris_y_0_7pitch_z_0_7pitch_z_0_4pitch_y_0_7pitch_z_0_4,"[False, False, False, False]","[-1,-1,-1, -1]",False,-1,-1,-1
44,"02/05/20,10,28",roll_z_0_1pitch_y_0_4pris_x_0_1roll_y_0_7pris_z_0_7roll_y_0_1,"[False, False, False, False]","[-1,-1,-1, -1]",False,-1,-1,-1
45,"02/05/20,10,28",roll_z_0_1pris_y_0_4pitch_z_0_4pitch_z_0_7pitch_z_0_4roll_x_0_4,"[False, False, False, False]","[-1,-1,-1, -1]",False,-1,-1,-1
46,"02/05/20,10,28",roll_z_0_1pitch_y_0_7pris_x_0_7pitch_z_0_4roll_x_0_7roll_y_0_7,"[True, False, False, False]","[-1,-1,-1, -1]",False,-1,-1,-1
47,"02/05/20,10,29",roll_z_0_1pris_y_0_4roll_y_0_1pris_y_0_1pitch_z_0_4pris_x_0_1,"[False, False, False, False]","[-1,-1,-1, -1]",False,-1,-1,-1
48,"02/05/20,10,29",roll_z_0_1pris_y_0_1pris_y_0_7roll_y_0_1roll_y_0_1pris_z_0_4,"[False, False, False, False]","[-1,-1,-1, -1]",False,-1,-1,-1
49,"02/05/20,10,29",roll_z_0_1roll_y_0_1pris_y_0_7pitch_z_0_7pris_x_0_1pris_x_0_1,"[False, False, False, False]","[-1,-1,-1, -1]",False,-1,-1,-1
50,"02/05/20,10,29",roll_z_0_1pris_y_0_4pris_y_0_4pitch_z_0_1pitch_x_0_4pris_y_0_1,"[False, False, False, False]","[-1,-1,-1, -1]",False,-1,-1,-1
