name,joints,link_length,prev_axe,dof,mu,time,Z,LCI,Passed
roll_z_0_1pitch_y_0_4pitch_x_0_1roll_x_0_7roll_y_0_7roll_y_0_4,roll_pitch__pitch__roll__roll__roll_,0.1_0.4__0.1__0.7__0.7__0.4_,z_y__x__x__y__y_,6,0.038,2.78,0.124,0.02,1
roll_z_0_1pitch_y_0_7roll_y_0_7pitch_y_0_1pitch_z_0_7roll_x_0_4,roll_pitch__roll__pitch__pitch__roll_,0.1_0.7__0.7__0.1__0.7__0.4_,z_y__y__y__z__x_,6,0.028,2.97,0.108,0.034,1
roll_z_0_1pitch_y_0_7roll_z_0_1roll_y_0_7pitch_y_0_4roll_x_0_4,roll_pitch__roll__roll__pitch__roll_,0.1_0.7__0.1__0.7__0.4__0.4_,z_y__z__y__y__x_,6,0.061,4.17,0.124,0.037,1
roll_z_0_1pitch_y_0_1pitch_x_0_7roll_y_0_7roll_y_0_4roll_y_0_4,roll_pitch__pitch__roll__roll__roll_,0.1_0.1__0.7__0.7__0.4__0.4_,z_y__x__y__y__y_,6,0.095,3.14,0.122,0.06,1
roll_z_0_1pitch_y_0_1roll_x_0_4pitch_y_0_1pitch_z_0_4pitch_y_0_7,roll_pitch__roll__pitch__pitch__pitch_,0.1_0.1__0.4__0.1__0.4__0.7_,z_y__x__y__z__y_,6,0.027,3.26,0.111,0.062,1
roll_z_0_1roll_y_0_7roll_y_0_4pitch_y_0_4roll_x_0_1pitch_y_0_7,roll_roll__roll__pitch__roll__pitch_,0.1_0.7__0.4__0.4__0.1__0.7_,z_y__y__y__x__y_,6,0.157,2.43,0.125,0.072,1
roll_z_0_1pitch_y_0_4roll_x_0_7roll_y_0_7pitch_y_0_4pitch_x_0_7,roll_pitch__roll__roll__pitch__pitch_,0.1_0.4__0.7__0.7__0.4__0.7_,z_y__x__y__y__x_,6,0.102,3.79,0.116,0.074,1
roll_z_0_1pitch_y_0_1pitch_x_0_7pitch_x_0_4pitch_x_0_1roll_y_0_4,roll_pitch__pitch__pitch__pitch__roll_,0.1_0.1__0.7__0.4__0.1__0.4_,z_y__x__x__x__y_,6,0.152,2.32,0.12,0.075,1
roll_z_0_1pitch_y_0_7roll_z_0_1pitch_y_0_4roll_y_0_1pitch_y_0_4,roll_pitch__roll__pitch__roll__pitch_,0.1_0.7__0.1__0.4__0.1__0.4_,z_y__z__y__y__y_,6,0.155,2.78,0.121,0.076,1
roll_z_0_1pitch_y_0_4pitch_z_0_7roll_y_0_4pitch_y_0_7roll_x_0_7,roll_pitch__pitch__roll__pitch__roll_,0.1_0.4__0.7__0.4__0.7__0.7_,z_y__z__y__y__x_,6,0.163,2.97,0.121,0.079,1
roll_z_0_1pitch_y_0_7roll_y_0_7roll_y_0_4pitch_y_0_1roll_z_0_1,roll_pitch__roll__roll__pitch__roll_,0.1_0.7__0.7__0.4__0.1__0.1_,z_y__y__y__y__z_,6,0.032,3.94,0.119,0.081,1
roll_z_0_1pitch_y_0_4pitch_z_0_7pitch_x_0_4roll_x_0_1pitch_y_0_1,roll_pitch__pitch__pitch__roll__pitch_,0.1_0.4__0.7__0.4__0.1__0.1_,z_y__z__x__x__y_,6,0.172,2.55,0.125,0.081,1
roll_z_0_1roll_y_0_7pitch_y_0_4pitch_x_0_1pitch_z_0_7pitch_y_0_7,roll_roll__pitch__pitch__pitch__pitch_,0.1_0.7__0.4__0.1__0.7__0.7_,z_y__y__x__z__y_,6,0.163,3.0,0.125,0.081,1
roll_z_0_1pitch_y_0_4pitch_y_0_1pitch_x_0_7roll_x_0_4pitch_y_0_7,roll_pitch__pitch__pitch__roll__pitch_,0.1_0.4__0.1__0.7__0.4__0.7_,z_y__y__x__x__y_,6,0.162,2.88,0.125,0.082,1
roll_z_0_1pitch_y_0_4pitch_z_0_7pitch_x_0_1roll_y_0_4pitch_y_0_1,roll_pitch__pitch__pitch__roll__pitch_,0.1_0.4__0.7__0.1__0.4__0.1_,z_y__z__x__y__y_,6,0.164,2.3,0.113,0.085,1
roll_z_0_1pitch_y_0_1pitch_y_0_7pitch_z_0_4pitch_y_0_4roll_x_0_7,roll_pitch__pitch__pitch__pitch__roll_,0.1_0.1__0.7__0.4__0.4__0.7_,z_y__y__z__y__x_,6,0.152,2.43,0.109,0.086,1
roll_z_0_1pitch_y_0_7pitch_x_0_7pitch_x_0_1roll_x_0_4roll_y_0_7,roll_pitch__pitch__pitch__roll__roll_,0.1_0.7__0.7__0.1__0.4__0.7_,z_y__x__x__x__y_,6,0.132,3.67,0.125,0.087,1
roll_z_0_1roll_y_0_7pitch_y_0_4pitch_z_0_7pitch_y_0_4pitch_z_0_7,roll_roll__pitch__pitch__pitch__pitch_,0.1_0.7__0.4__0.7__0.4__0.7_,z_y__y__z__y__z_,6,0.162,2.47,0.116,0.088,1
roll_z_0_1pitch_y_0_1pitch_z_0_1pitch_z_0_4roll_z_0_4roll_y_0_7,roll_pitch__pitch__pitch__roll__roll_,0.1_0.1__0.1__0.4__0.4__0.7_,z_y__z__z__z__y_,6,0.188,2.47,0.125,0.088,1
roll_z_0_1pitch_y_0_4pitch_x_0_7pitch_y_0_1roll_y_0_1roll_y_0_4,roll_pitch__pitch__pitch__roll__roll_,0.1_0.4__0.7__0.1__0.1__0.4_,z_y__x__y__y__y_,6,0.168,2.18,0.118,0.089,1
