name,joints,link_length,prev_axe,dof,mu,time,Z,LCI,Passed
roll_z_0_1roll_y_0_4roll_y_0_1pitch_y_0_4pitch_z_0_1pitch_z_0_7,roll_roll__roll__pitch__pitch__pitch_,0.1_0.4__0.1__0.4__0.1__0.7_,z_y__y__y__z__z_,6,0.18,2.21,0.003,,1
roll_z_0_1pitch_y_0_4pitch_z_0_7roll_z_0_1pitch_y_0_4roll_x_0_1,roll_pitch__pitch__roll__pitch__roll_,0.1_0.4__0.7__0.1__0.4__0.1_,z_y__z__z__y__x_,6,0.085,2.7,0.004,,1
roll_z_0_1pitch_y_0_7roll_y_0_4pitch_y_0_1pitch_z_0_1roll_x_0_1,roll_pitch__roll__pitch__pitch__roll_,0.1_0.7__0.4__0.1__0.1__0.1_,z_y__y__y__z__x_,6,0.185,2.1,0.004,,1
roll_z_0_1pitch_y_0_4roll_x_0_7pitch_y_0_4roll_z_0_1pitch_y_0_1,roll_pitch__roll__pitch__roll__pitch_,0.1_0.4__0.7__0.4__0.1__0.1_,z_y__x__y__z__y_,6,0.208,2.37,0.004,,1
roll_z_0_1roll_y_0_7pitch_y_0_7pitch_y_0_1pitch_z_0_4roll_z_0_7,roll_roll__pitch__pitch__pitch__roll_,0.1_0.7__0.7__0.1__0.4__0.7_,z_y__y__y__z__z_,6,0.177,2.42,0.004,,1
roll_z_0_1pitch_y_0_4pitch_z_0_7roll_x_0_4roll_y_0_4pitch_y_0_1,roll_pitch__pitch__roll__roll__pitch_,0.1_0.4__0.7__0.4__0.4__0.1_,z_y__z__x__y__y_,6,0.197,2.35,0.005,,1
roll_z_0_1pitch_y_0_4roll_z_0_1pitch_y_0_1roll_z_0_4pitch_y_0_7,roll_pitch__roll__pitch__roll__pitch_,0.1_0.4__0.1__0.1__0.4__0.7_,z_y__z__y__z__y_,6,0.162,2.52,0.007,,1
roll_z_0_1roll_y_0_1pitch_y_0_7pitch_z_0_7pitch_z_0_1roll_x_0_7,roll_roll__pitch__pitch__pitch__roll_,0.1_0.1__0.7__0.7__0.1__0.7_,z_y__y__z__z__x_,6,0.201,2.5,0.008,,1
roll_z_0_1pitch_y_0_1pitch_z_0_1roll_x_0_7roll_y_0_4pitch_y_0_4,roll_pitch__pitch__roll__roll__pitch_,0.1_0.1__0.1__0.7__0.4__0.4_,z_y__z__x__y__y_,6,0.196,2.36,0.012,,1
roll_z_0_1roll_y_0_7pitch_y_0_4roll_y_0_4pitch_y_0_1pitch_x_0_1,roll_roll__pitch__roll__pitch__pitch_,0.1_0.7__0.4__0.4__0.1__0.1_,z_y__y__y__y__x_,6,0.205,1.85,0.012,,1
roll_z_0_1pitch_y_0_4pitch_z_0_4pitch_x_0_1roll_z_0_7roll_y_0_1,roll_pitch__pitch__pitch__roll__roll_,0.1_0.4__0.4__0.1__0.7__0.1_,z_y__z__x__z__y_,6,0.212,2.22,0.013,,1
roll_z_0_1pitch_y_0_1roll_z_0_1pitch_y_0_7pitch_z_0_4roll_y_0_4,roll_pitch__roll__pitch__pitch__roll_,0.1_0.1__0.1__0.7__0.4__0.4_,z_y__z__y__z__y_,6,0.171,2.26,0.013,,1
roll_z_0_1pitch_y_0_4pitch_y_0_7roll_z_0_1pitch_y_0_4pitch_y_0_4,roll_pitch__pitch__roll__pitch__pitch_,0.1_0.4__0.7__0.1__0.4__0.4_,z_y__y__z__y__y_,6,0.187,2.34,0.004,,1
roll_z_0_1pitch_y_0_1pitch_z_0_1pitch_z_0_1roll_y_0_7pitch_y_0_4,roll_pitch__pitch__pitch__roll__pitch_,0.1_0.1__0.1__0.1__0.7__0.4_,z_y__z__z__y__y_,6,0.2,2.17,0.006,,1
roll_z_0_1pitch_y_0_1roll_z_0_1pitch_y_0_1pitch_z_0_4roll_y_0_4,roll_pitch__roll__pitch__pitch__roll_,0.1_0.1__0.1__0.1__0.4__0.4_,z_y__z__y__z__y_,6,0.199,2.47,0.006,,1
roll_z_0_1pitch_y_0_1roll_z_0_7pitch_y_0_4pitch_x_0_1roll_y_0_4,roll_pitch__roll__pitch__pitch__roll_,0.1_0.1__0.7__0.4__0.1__0.4_,z_y__z__y__x__y_,6,0.201,2.3,0.006,,1
roll_z_0_1pitch_y_0_4pitch_x_0_4pitch_z_0_4pitch_y_0_7roll_z_0_7,roll_pitch__pitch__pitch__pitch__roll_,0.1_0.4__0.4__0.4__0.7__0.7_,z_y__x__z__y__z_,6,0.221,2.48,0.013,,1
roll_z_0_1pitch_y_0_7pitch_z_0_4roll_x_0_4pitch_y_0_4pitch_z_0_1,roll_pitch__pitch__roll__pitch__pitch_,0.1_0.7__0.4__0.4__0.4__0.1_,z_y__z__x__y__z_,6,0.209,2.29,0.013,,1
roll_z_0_1roll_y_0_4roll_y_0_1pitch_y_0_4pitch_x_0_1pitch_z_0_7,roll_roll__roll__pitch__pitch__pitch_,0.1_0.4__0.1__0.4__0.1__0.7_,z_y__y__y__x__z_,6,0.143,5.75,0.001,,1
roll_z_0_1pitch_y_0_1pitch_z_0_7pitch_y_0_1roll_x_0_1pitch_y_0_1,roll_pitch__pitch__pitch__roll__pitch_,0.1_0.1__0.7__0.1__0.1__0.1_,z_y__z__y__x__y_,6,0.204,1.76,0.004,,1
roll_z_0_1pitch_y_0_7pitch_y_0_7roll_y_0_4pitch_y_0_4roll_z_0_1,roll_pitch__pitch__roll__pitch__roll_,0.1_0.7__0.7__0.4__0.4__0.1_,z_y__y__y__y__z_,6,0.161,2.5,0.005,,1
roll_z_0_1pitch_y_0_4pitch_z_0_7pitch_x_0_1pitch_z_0_4pitch_y_0_1,roll_pitch__pitch__pitch__pitch__pitch_,0.1_0.4__0.7__0.1__0.4__0.1_,z_y__z__x__z__y_,6,0.185,2.58,0.006,,1
roll_z_0_1pitch_y_0_4roll_y_0_7pitch_y_0_4roll_x_0_1roll_y_0_4,roll_pitch__roll__pitch__roll__roll_,0.1_0.4__0.7__0.4__0.1__0.4_,z_y__y__y__x__y_,6,0.212,2.17,0.006,,1
roll_z_0_1pitch_y_0_4pitch_x_0_4pitch_y_0_1roll_x_0_7roll_y_0_1,roll_pitch__pitch__pitch__roll__roll_,0.1_0.4__0.4__0.1__0.7__0.1_,z_y__x__y__x__y_,6,0.211,2.55,0.007,,1
roll_z_0_1pitch_y_0_4pitch_y_0_7pitch_z_0_4pitch_x_0_4roll_z_0_1,roll_pitch__pitch__pitch__pitch__roll_,0.1_0.4__0.7__0.4__0.4__0.1_,z_y__y__z__x__z_,6,0.205,2.29,0.012,,1
roll_z_0_1pitch_y_0_7pitch_z_0_4pitch_z_0_1pitch_z_0_4roll_y_0_1,roll_pitch__pitch__pitch__pitch__roll_,0.1_0.7__0.4__0.1__0.4__0.1_,z_y__z__z__z__y_,6,0.173,2.53,0.012,,1
roll_z_0_1pitch_y_0_4pitch_x_0_7pitch_x_0_4roll_z_0_1roll_y_0_1,roll_pitch__pitch__pitch__roll__roll_,0.1_0.4__0.7__0.4__0.1__0.1_,z_y__x__x__z__y_,6,0.192,2.1,0.012,,1
roll_z_0_1roll_y_0_7pitch_y_0_7pitch_z_0_4pitch_z_0_4pitch_x_0_4,roll_roll__pitch__pitch__pitch__pitch_,0.1_0.7__0.7__0.4__0.4__0.4_,z_y__y__z__z__x_,6,0.164,2.19,0.012,,1
roll_z_0_1roll_y_0_1pitch_y_0_1roll_x_0_7pitch_y_0_4roll_x_0_4,roll_roll__pitch__roll__pitch__roll_,0.1_0.1__0.1__0.7__0.4__0.4_,z_y__y__x__y__x_,6,0.19,2.29,0.012,,1
roll_z_0_1pitch_y_0_7pitch_x_0_1pitch_z_0_4pitch_y_0_7pitch_x_0_1,roll_pitch__pitch__pitch__pitch__pitch_,0.1_0.7__0.1__0.4__0.7__0.1_,z_y__x__z__y__x_,6,0.202,2.46,0.013,,1
roll_z_0_1roll_y_0_4pitch_y_0_7pitch_z_0_4pitch_y_0_4roll_x_0_4,roll_roll__pitch__pitch__pitch__roll_,0.1_0.4__0.7__0.4__0.4__0.4_,z_y__y__z__y__x_,6,0.169,1.95,0.005,,1
roll_z_0_1pitch_y_0_7pitch_x_0_4pitch_z_0_4roll_y_0_4roll_y_0_4,roll_pitch__pitch__pitch__roll__roll_,0.1_0.7__0.4__0.4__0.4__0.4_,z_y__x__z__y__y_,6,0.2,2.26,0.012,,1
