name,joints,link_length,prev_axe,dof,mu,time,Z,LCI,Passed
roll_z_0_1pitch_y_0_4pitch_y_0_7pitch_y_0_4pitch_y_0_7,roll_pitch__pitch__pitch__pitch_,0.1_0.4__0.7__0.4__0.7_,z_y__y__y__y_,5,0.111,2.84,0.056,0.082,1
roll_z_0_1roll_y_0_7roll_y_0_1roll_y_0_1roll_y_0_7,roll_roll__roll__roll__roll_,0.1_0.7__0.1__0.1__0.7_,z_y__y__y__y_,5,0.009,2.36,0.067,0.009,1
roll_z_0_1pitch_y_0_4pitch_z_0_4pitch_z_0_7pitch_z_0_7,roll_pitch__pitch__pitch__pitch_,0.1_0.4__0.4__0.7__0.7_,z_y__z__z__z_,5,0.069,2.62,0.072,0.091,1
roll_z_0_1pitch_y_0_4roll_x_0_7roll_y_0_7pitch_y_0_7,roll_pitch__roll__roll__pitch_,0.1_0.4__0.7__0.7__0.7_,z_y__x__y__y_,5,0.076,4.39,0.072,0.084,1
roll_z_0_1roll_y_0_4roll_y_0_7roll_y_0_1roll_y_0_7,roll_roll__roll__roll__roll_,0.1_0.4__0.7__0.1__0.7_,z_y__y__y__y_,5,0.068,3.51,0.087,0.09,1
roll_z_0_1roll_y_0_1pris_z_0_4roll_y_0_7pris_y_0_1,roll_roll__pris__roll__pris_,0.1_0.1__0.4__0.7__0.1_,z_y__z__y__y_,5,0.0,3.03,0.088,0.0,1
roll_z_0_1roll_y_0_7pitch_y_0_7pitch_z_0_4pitch_x_0_4,roll_roll__pitch__pitch__pitch_,0.1_0.7__0.7__0.4__0.4_,z_y__y__z__x_,5,0.101,2.99,0.08,0.087,1
roll_z_0_1pitch_y_0_7pitch_x_0_7pitch_z_0_4roll_x_0_4,roll_pitch__pitch__pitch__roll_,0.1_0.7__0.7__0.4__0.4_,z_y__x__z__x_,5,0.0,2.75,0.108,0.0,1
roll_z_0_1pitch_y_0_7pitch_z_0_7pitch_x_0_4roll_z_0_7,roll_pitch__pitch__pitch__roll_,0.1_0.7__0.7__0.4__0.7_,z_y__z__x__z_,5,0.074,2.68,0.097,0.087,1
roll_z_0_1pitch_y_0_4pitch_y_0_1roll_y_0_7pitch_y_0_4,roll_pitch__pitch__roll__pitch_,0.1_0.4__0.1__0.7__0.4_,z_y__y__y__y_,5,0.096,2.37,0.095,0.084,1
roll_z_0_1pitch_y_0_7pitch_y_0_7pitch_x_0_1pitch_z_0_7,roll_pitch__pitch__pitch__pitch_,0.1_0.7__0.7__0.1__0.7_,z_y__y__x__z_,5,0.109,2.56,0.098,0.091,1
roll_z_0_1pitch_y_0_7pitch_y_0_1pitch_y_0_7pitch_y_0_1,roll_pitch__pitch__pitch__pitch_,0.1_0.7__0.1__0.7__0.1_,z_y__y__y__y_,5,0.124,3.25,0.088,0.099,1
roll_z_0_1pitch_y_0_4pitch_y_0_7pitch_y_0_7roll_y_0_1,roll_pitch__pitch__pitch__roll_,0.1_0.4__0.7__0.7__0.1_,z_y__y__y__y_,5,0.069,2.6,0.098,0.086,1
roll_z_0_1roll_y_0_4pitch_y_0_7roll_z_0_4roll_y_0_1,roll_roll__pitch__roll__roll_,0.1_0.4__0.7__0.4__0.1_,z_y__y__z__y_,5,0.067,3.42,0.096,0.08,1
roll_z_0_1pitch_y_0_1roll_x_0_7roll_y_0_1roll_y_0_7,roll_pitch__roll__roll__roll_,0.1_0.1__0.7__0.1__0.7_,z_y__x__y__y_,5,0.001,3.01,0.112,0.003,1
roll_z_0_1pitch_y_0_7roll_y_0_7pitch_y_0_7pitch_z_0_7,roll_pitch__roll__pitch__pitch_,0.1_0.7__0.7__0.7__0.7_,z_y__y__y__z_,5,0.104,2.95,0.098,0.089,1
roll_z_0_1roll_y_0_1roll_y_0_7roll_y_0_1roll_y_0_1,roll_roll__roll__roll__roll_,0.1_0.1__0.7__0.1__0.1_,z_y__y__y__y_,5,0.001,2.0,0.113,0.001,1
roll_z_0_1pitch_y_0_4pitch_z_0_4roll_y_0_7pitch_y_0_4,roll_pitch__pitch__roll__pitch_,0.1_0.4__0.4__0.7__0.4_,z_y__z__y__y_,5,0.074,2.73,0.103,0.081,1
roll_z_0_1pitch_y_0_7pitch_y_0_7pitch_y_0_7pitch_y_0_4,roll_pitch__pitch__pitch__pitch_,0.1_0.7__0.7__0.7__0.4_,z_y__y__y__y_,5,0.081,2.52,0.089,0.086,1
roll_z_0_1pitch_y_0_1pitch_x_0_1pitch_x_0_7pitch_x_0_4,roll_pitch__pitch__pitch__pitch_,0.1_0.1__0.1__0.7__0.4_,z_y__x__x__x_,5,0.0,2.78,0.281,0.0,1
roll_z_0_1pitch_y_0_1pitch_y_0_4pitch_y_0_7pitch_z_0_4,roll_pitch__pitch__pitch__pitch_,0.1_0.1__0.4__0.7__0.4_,z_y__y__y__z_,5,0.077,2.72,0.091,0.084,1
roll_z_0_1pitch_y_0_1pitch_x_0_7pitch_x_0_7pitch_x_0_7,roll_pitch__pitch__pitch__pitch_,0.1_0.1__0.7__0.7__0.7_,z_y__x__x__x_,5,0.074,3.23,0.111,0.081,1
roll_z_0_1pitch_y_0_4pitch_y_0_1pitch_y_0_7roll_z_0_1,roll_pitch__pitch__pitch__roll_,0.1_0.4__0.1__0.7__0.1_,z_y__y__y__z_,5,0.108,2.8,0.098,0.087,1
roll_z_0_1pitch_y_0_7pitch_x_0_4pitch_z_0_1roll_x_0_4,roll_pitch__pitch__pitch__roll_,0.1_0.7__0.4__0.1__0.4_,z_y__x__z__x_,5,0.075,3.06,0.1,0.086,1
roll_z_0_1pitch_y_0_7pitch_z_0_4roll_z_0_4pitch_y_0_1,roll_pitch__pitch__roll__pitch_,0.1_0.7__0.4__0.4__0.1_,z_y__z__z__y_,5,0.077,2.72,0.11,0.08,1
roll_z_0_1pitch_y_0_7pitch_y_0_7roll_x_0_4roll_y_0_4,roll_pitch__pitch__roll__roll_,0.1_0.7__0.7__0.4__0.4_,z_y__y__x__y_,5,0.074,2.53,0.099,0.081,1
roll_z_0_1pitch_y_0_7roll_z_0_7pitch_y_0_7roll_z_0_1,roll_pitch__roll__pitch__roll_,0.1_0.7__0.7__0.7__0.1_,z_y__z__y__z_,5,0.111,2.62,0.111,0.09,1
roll_z_0_1pitch_y_0_7roll_z_0_1roll_y_0_4roll_y_0_1,roll_pitch__roll__roll__roll_,0.1_0.7__0.1__0.4__0.1_,z_y__z__y__y_,5,0.0,3.16,0.281,0.0,1
roll_z_0_1roll_y_0_1pitch_y_0_7pitch_y_0_7pitch_y_0_1,roll_roll__pitch__pitch__pitch_,0.1_0.1__0.7__0.7__0.1_,z_y__y__y__y_,5,0.0,3.53,0.281,0.0,1
roll_z_0_1roll_y_0_4pitch_y_0_1pitch_y_0_7roll_y_0_1,roll_roll__pitch__pitch__roll_,0.1_0.4__0.1__0.7__0.1_,z_y__y__y__y_,5,0.12,2.7,0.074,0.092,1
roll_z_0_1pitch_y_0_7pitch_y_0_4roll_z_0_4roll_y_0_7,roll_pitch__pitch__roll__roll_,0.1_0.7__0.4__0.4__0.7_,z_y__y__z__y_,5,0.109,3.03,0.053,0.09,1
roll_z_0_1pitch_y_0_7pitch_y_0_1roll_z_0_7roll_y_0_4,roll_pitch__pitch__roll__roll_,0.1_0.7__0.1__0.7__0.4_,z_y__y__z__y_,5,0.074,2.36,0.055,0.081,1
roll_z_0_1pitch_y_0_4roll_y_0_1pitch_y_0_7roll_z_0_4,roll_pitch__roll__pitch__roll_,0.1_0.4__0.1__0.7__0.4_,z_y__y__y__z_,5,0.0,3.56,0.055,0.001,1
roll_z_0_1pitch_y_0_7pitch_x_0_4pitch_y_0_1pitch_x_0_4,roll_pitch__pitch__pitch__pitch_,0.1_0.7__0.4__0.1__0.4_,z_y__x__y__x_,5,0.101,2.77,0.059,0.092,1
roll_z_0_1pitch_y_0_4roll_y_0_7pitch_y_0_7pitch_y_0_4,roll_pitch__roll__pitch__pitch_,0.1_0.4__0.7__0.7__0.4_,z_y__y__y__y_,5,0.0,3.63,0.061,0.001,1
roll_z_0_1roll_y_0_4roll_y_0_7pitch_y_0_7roll_y_0_4,roll_roll__roll__pitch__roll_,0.1_0.4__0.7__0.7__0.4_,z_y__y__y__y_,5,0.099,3.35,0.062,0.085,1
roll_z_0_1pitch_y_0_7pitch_y_0_1pitch_z_0_1roll_x_0_1,roll_pitch__pitch__pitch__roll_,0.1_0.7__0.1__0.1__0.1_,z_y__y__z__x_,5,0.0,2.81,0.065,0.001,1
roll_z_0_1pitch_y_0_7pitch_y_0_4pitch_y_0_4pitch_y_0_1,roll_pitch__pitch__pitch__pitch_,0.1_0.7__0.4__0.4__0.1_,z_y__y__y__y_,5,0.105,2.53,0.066,0.09,1
roll_z_0_1pitch_y_0_7pitch_y_0_4roll_z_0_7roll_y_0_7,roll_pitch__pitch__roll__roll_,0.1_0.7__0.4__0.7__0.7_,z_y__y__z__y_,5,0.103,2.02,0.067,0.09,1
roll_z_0_1pitch_y_0_7pitch_x_0_7pitch_y_0_1pitch_y_0_7,roll_pitch__pitch__pitch__pitch_,0.1_0.7__0.7__0.1__0.7_,z_y__x__y__y_,5,0.073,2.84,0.068,0.079,1
roll_z_0_1pitch_y_0_7pris_x_0_7pris_y_0_4roll_z_0_4,roll_pitch__pris__pris__roll_,0.1_0.7__0.7__0.4__0.4_,z_y__x__y__z_,5,0.0,3.68,0.076,0.001,1
roll_z_0_1pitch_y_0_4pitch_y_0_4pitch_y_0_7pitch_z_0_4,roll_pitch__pitch__pitch__pitch_,0.1_0.4__0.4__0.7__0.4_,z_y__y__y__z_,5,0.103,2.3,0.078,0.091,1
roll_z_0_1roll_y_0_4roll_y_0_7roll_y_0_7roll_y_0_1,roll_roll__roll__roll__roll_,0.1_0.4__0.7__0.7__0.1_,z_y__y__y__y_,5,0.072,3.16,0.081,0.08,1
roll_z_0_1roll_y_0_7pitch_y_0_4pitch_x_0_4pitch_y_0_1,roll_roll__pitch__pitch__pitch_,0.1_0.7__0.4__0.4__0.1_,z_y__y__x__y_,5,0.071,1.91,0.087,0.091,1
roll_z_0_1roll_y_0_7pitch_y_0_4pitch_y_0_4roll_z_0_1,roll_roll__pitch__pitch__roll_,0.1_0.7__0.4__0.4__0.1_,z_y__y__y__z_,5,0.104,2.04,0.089,0.086,1
roll_z_0_1pitch_y_0_7pitch_y_0_1pitch_z_0_1pitch_y_0_1,roll_pitch__pitch__pitch__pitch_,0.1_0.7__0.1__0.1__0.1_,z_y__y__z__y_,5,0.003,2.92,0.096,0.003,1
roll_z_0_1roll_y_0_7pitch_y_0_7pitch_x_0_7roll_z_0_7,roll_roll__pitch__pitch__roll_,0.1_0.7__0.7__0.7__0.7_,z_y__y__x__z_,5,0.073,2.15,0.1,0.074,1
roll_z_0_1pitch_y_0_7pitch_x_0_4pitch_y_0_4roll_y_0_7,roll_pitch__pitch__pitch__roll_,0.1_0.7__0.4__0.4__0.7_,z_y__x__y__y_,5,0.053,4.21,0.099,0.078,1
