name,joints,link_length,prev_axe,dof,mu,time,Z,LCI
roll_z_0_1roll_y_0_4pitch_y_0_1pitch_z_0_1roll_x_0_4,roll_roll__pitch__pitch__roll_,0.1_0.4__0.1__0.1__0.4_,z_y__y__z__x_,5,0.005,2.24,3.432,0.002
roll_z_0_1pitch_y_0_4pitch_z_0_7pitch_y_0_7roll_z_0_4,roll_pitch__pitch__pitch__roll_,0.1_0.4__0.7__0.7__0.4_,z_y__z__y__z_,5,0.008,2.55,3.353,0.005
roll_z_0_1pitch_y_0_1roll_y_0_1pitch_y_0_7roll_x_0_4,roll_pitch__roll__pitch__roll_,0.1_0.1__0.1__0.7__0.4_,z_y__y__y__x_,5,0.003,2.92,4.262,0.006
roll_z_0_1pitch_y_0_1pitch_x_0_1pitch_y_0_4roll_y_0_7,roll_pitch__pitch__pitch__roll_,0.1_0.1__0.1__0.4__0.7_,z_y__x__y__y_,5,0.003,3.06,3.924,0.003
roll_z_0_1pitch_y_0_4pitch_y_0_7pitch_z_0_7pitch_x_0_7,roll_pitch__pitch__pitch__pitch_,0.1_0.4__0.7__0.7__0.7_,z_y__y__z__x_,5,0.002,2.82,3.007,0.006
roll_z_0_1pitch_y_0_4roll_z_0_7pitch_y_0_1pitch_x_0_4,roll_pitch__roll__pitch__pitch_,0.1_0.4__0.7__0.1__0.4_,z_y__z__y__x_,5,0.007,2.84,3.735,0.007
roll_z_0_1roll_y_0_1pris_y_0_4pitch_x_0_7roll_z_0_4,roll_roll__pris__pitch__roll_,0.1_0.1__0.4__0.7__0.4_,z_y__y__x__z_,5,0.002,2.03,3.101,0.001
roll_z_0_1pitch_y_0_4pitch_y_0_1pitch_x_0_7pitch_y_0_4,roll_pitch__pitch__pitch__pitch_,0.1_0.4__0.1__0.7__0.4_,z_y__y__x__y_,5,0.002,2.72,3.861,0.002
roll_z_0_1pitch_y_0_7roll_z_0_1pitch_y_0_7pitch_x_0_4,roll_pitch__roll__pitch__pitch_,0.1_0.7__0.1__0.7__0.4_,z_y__z__y__x_,5,0.007,2.67,2.712,0.005
roll_z_0_1pitch_y_0_1roll_y_0_1pitch_y_0_7pitch_x_0_4,roll_pitch__roll__pitch__pitch_,0.1_0.1__0.1__0.7__0.4_,z_y__y__y__x_,5,0.004,2.52,2.951,0.01
roll_z_0_1pitch_y_0_4pitch_x_0_7roll_x_0_7roll_y_0_7,roll_pitch__pitch__roll__roll_,0.1_0.4__0.7__0.7__0.7_,z_y__x__x__y_,5,0.004,2.36,3.561,0.01
roll_z_0_1roll_y_0_4pitch_y_0_1roll_y_0_1pitch_y_0_4,roll_roll__pitch__roll__pitch_,0.1_0.4__0.1__0.1__0.4_,z_y__y__y__y_,5,0.003,2.47,4.622,0.001
roll_z_0_1pitch_y_0_4pitch_x_0_4pitch_y_0_1pitch_y_0_1,roll_pitch__pitch__pitch__pitch_,0.1_0.4__0.4__0.1__0.1_,z_y__x__y__y_,5,0.196,2.26,4.919,0.116
roll_z_0_1pitch_y_0_4pitch_x_0_4pitch_x_0_4pris_z_0_7,roll_pitch__pitch__pitch__pris_,0.1_0.4__0.4__0.4__0.7_,z_y__x__x__z_,5,0.016,2.26,3.339,0.006
roll_z_0_1pitch_y_0_4pris_x_0_4pitch_z_0_4pris_y_0_7,roll_pitch__pris__pitch__pris_,0.1_0.4__0.4__0.4__0.7_,z_y__x__z__y_,5,0.002,2.06,3.307,0.001
roll_z_0_1pitch_y_0_4roll_x_0_1pitch_y_0_7roll_z_0_4,roll_pitch__roll__pitch__roll_,0.1_0.4__0.1__0.7__0.4_,z_y__x__y__z_,5,0.009,3.72,3.254,0.008
roll_z_0_1pitch_y_0_7pitch_x_0_1pitch_x_0_7roll_y_0_4,roll_pitch__pitch__pitch__roll_,0.1_0.7__0.1__0.7__0.4_,z_y__x__x__y_,5,0.007,2.66,2.693,0.014
roll_z_0_1pitch_y_0_7pitch_x_0_7pitch_z_0_7roll_z_0_4,roll_pitch__pitch__pitch__roll_,0.1_0.7__0.7__0.7__0.4_,z_y__x__z__z_,5,0.004,3.58,4.892,0.009
roll_z_0_1pitch_y_0_4pris_x_0_4pitch_y_0_1roll_x_0_4,roll_pitch__pris__pitch__roll_,0.1_0.4__0.4__0.1__0.4_,z_y__x__y__x_,5,0.059,1.97,1.157,0.026
roll_z_0_1pitch_y_0_1pitch_x_0_7pitch_z_0_4roll_y_0_7,roll_pitch__pitch__pitch__roll_,0.1_0.1__0.7__0.4__0.7_,z_y__x__z__y_,5,0.19,2.51,1.181,0.107
roll_z_0_1roll_y_0_4roll_y_0_7pitch_y_0_1roll_y_0_7,roll_roll__roll__pitch__roll_,0.1_0.4__0.7__0.1__0.7_,z_y__y__y__y_,5,0.002,2.38,3.016,0.001
roll_z_0_1pitch_y_0_1roll_y_0_4roll_y_0_4roll_y_0_7,roll_pitch__roll__roll__roll_,0.1_0.1__0.4__0.4__0.7_,z_y__y__y__y_,5,0.003,2.11,2.97,0.011
roll_z_0_1pitch_y_0_7pitch_x_0_7pitch_x_0_7pitch_z_0_4,roll_pitch__pitch__pitch__pitch_,0.1_0.7__0.7__0.7__0.4_,z_y__x__x__z_,5,0.032,2.67,4.225,0.036
roll_z_0_1pitch_y_0_1pitch_x_0_1pitch_y_0_4pitch_y_0_4,roll_pitch__pitch__pitch__pitch_,0.1_0.1__0.1__0.4__0.4_,z_y__x__y__y_,5,0.008,2.51,3.409,0.006
roll_z_0_1pitch_y_0_4pitch_y_0_4pitch_x_0_7roll_z_0_4,roll_pitch__pitch__pitch__roll_,0.1_0.4__0.4__0.7__0.4_,z_y__y__x__z_,5,0.002,2.97,3.53,0.005
roll_z_0_1roll_y_0_4roll_y_0_7pitch_y_0_1roll_y_0_4,roll_roll__roll__pitch__roll_,0.1_0.4__0.7__0.1__0.4_,z_y__y__y__y_,5,0.003,3.73,2.165,0.016
roll_z_0_1roll_y_0_1roll_y_0_1roll_y_0_4pitch_y_0_7,roll_roll__roll__roll__pitch_,0.1_0.1__0.1__0.4__0.7_,z_y__y__y__y_,5,0.057,2.46,3.125,0.035
roll_z_0_1roll_y_0_4pitch_y_0_4pitch_x_0_7roll_y_0_4,roll_roll__pitch__pitch__roll_,0.1_0.4__0.4__0.7__0.4_,z_y__y__x__y_,5,0.006,2.42,2.78,0.014
roll_z_0_1pitch_y_0_4roll_y_0_4pitch_y_0_1roll_y_0_1,roll_pitch__roll__pitch__roll_,0.1_0.4__0.4__0.1__0.1_,z_y__y__y__y_,5,0.002,2.42,4.557,0.005
roll_z_0_1pitch_y_0_1roll_y_0_7roll_y_0_7roll_y_0_1,roll_pitch__roll__roll__roll_,0.1_0.1__0.7__0.7__0.1_,z_y__y__y__y_,5,0.003,2.26,4.932,0.019
roll_z_0_1pitch_y_0_4roll_z_0_4roll_y_0_7roll_y_0_7,roll_pitch__roll__roll__roll_,0.1_0.4__0.4__0.7__0.7_,z_y__z__y__y_,5,0.185,3.28,3.352,0.103
roll_z_0_1pitch_y_0_7roll_z_0_1pitch_y_0_7roll_x_0_4,roll_pitch__roll__pitch__roll_,0.1_0.7__0.1__0.7__0.4_,z_y__z__y__x_,5,0.007,2.72,3.776,0.005
roll_z_0_1pitch_y_0_4pitch_x_0_4pitch_y_0_1roll_x_0_7,roll_pitch__pitch__pitch__roll_,0.1_0.4__0.4__0.1__0.7_,z_y__x__y__x_,5,0.001,4.16,4.896,0.006
roll_z_0_1roll_y_0_4pitch_y_0_7pitch_z_0_4pitch_y_0_4,roll_roll__pitch__pitch__pitch_,0.1_0.4__0.7__0.4__0.4_,z_y__y__z__y_,5,0.007,2.7,4.352,0.006
roll_z_0_1pris_z_0_1pris_y_0_7pris_x_0_1roll_x_0_7,roll_pris__pris__pris__roll_,0.1_0.1__0.7__0.1__0.7_,z_z__y__x__x_,5,0.047,4.78,5.092,0.022
roll_z_0_1pitch_y_0_7roll_z_0_1pitch_y_0_7pitch_x_0_4,roll_pitch__roll__pitch__pitch_,0.1_0.7__0.1__0.7__0.4_,z_y__z__y__x_,5,0.007,3.44,3.278,0.005
roll_z_0_1pitch_y_0_1roll_y_0_1pitch_y_0_7pitch_x_0_4,roll_pitch__roll__pitch__pitch_,0.1_0.1__0.1__0.7__0.4_,z_y__y__y__x_,5,0.004,2.71,2.951,0.007
roll_z_0_1roll_y_0_4pitch_y_0_1roll_x_0_7pitch_y_0_4,roll_roll__pitch__roll__pitch_,0.1_0.4__0.1__0.7__0.4_,z_y__y__x__y_,5,0.002,2.56,4.898,0.006
roll_z_0_1pitch_y_0_4pitch_x_0_7roll_x_0_7roll_y_0_7,roll_pitch__pitch__roll__roll_,0.1_0.4__0.7__0.7__0.7_,z_y__x__x__y_,5,0.001,2.9,3.561,0.001
roll_z_0_1roll_y_0_4pitch_y_0_1roll_y_0_1pitch_y_0_4,roll_roll__pitch__roll__pitch_,0.1_0.4__0.1__0.1__0.4_,z_y__y__y__y_,5,0.003,3.38,4.622,0.001
roll_z_0_1pitch_y_0_4roll_x_0_1pitch_y_0_7roll_z_0_4,roll_pitch__roll__pitch__roll_,0.1_0.4__0.1__0.7__0.4_,z_y__x__y__z_,5,0.009,4.13,3.54,0.008
roll_z_0_1pitch_y_0_7pitch_x_0_1pitch_x_0_7roll_y_0_4,roll_pitch__pitch__pitch__roll_,0.1_0.7__0.1__0.7__0.4_,z_y__x__x__y_,5,0.004,3.1,3.617,0.004
roll_z_0_1pitch_y_0_1pitch_y_0_4roll_y_0_1pris_y_0_7,roll_pitch__pitch__roll__pris_,0.1_0.1__0.4__0.1__0.7_,z_y__y__y__y_,5,0.002,2.43,3.334,0.001
roll_z_0_1roll_y_0_4roll_y_0_7pitch_y_0_1roll_y_0_7,roll_roll__roll__pitch__roll_,0.1_0.4__0.7__0.1__0.7_,z_y__y__y__y_,5,0.002,2.38,3.016,0.001
roll_z_0_1pitch_y_0_1roll_y_0_4roll_y_0_4roll_y_0_7,roll_pitch__roll__roll__roll_,0.1_0.1__0.4__0.4__0.7_,z_y__y__y__y_,5,0.002,2.37,4.9,0.011
roll_z_0_1pitch_y_0_1pitch_y_0_7roll_z_0_4roll_y_0_7,roll_pitch__pitch__roll__roll_,0.1_0.1__0.7__0.4__0.7_,z_y__y__z__y_,5,0.008,2.57,3.074,0.013
roll_z_0_1pitch_y_0_1pitch_x_0_1pitch_y_0_4pitch_y_0_4,roll_pitch__pitch__pitch__pitch_,0.1_0.1__0.1__0.4__0.4_,z_y__x__y__y_,5,0.001,2.66,4.651,0.003
roll_z_0_1pitch_y_0_4pitch_y_0_4pitch_x_0_7roll_z_0_4,roll_pitch__pitch__pitch__roll_,0.1_0.4__0.4__0.7__0.4_,z_y__y__x__z_,5,0.002,3.74,3.53,0.005
roll_z_0_1roll_y_0_4roll_y_0_7pitch_y_0_1roll_y_0_4,roll_roll__roll__pitch__roll_,0.1_0.4__0.7__0.1__0.4_,z_y__y__y__y_,5,0.001,4.17,2.165,0
roll_z_0_1roll_y_0_7pris_z_0_4pitch_y_0_4pitch_y_0_1,roll_roll__pris__pitch__pitch_,0.1_0.7__0.4__0.4__0.1_,z_y__z__y__y_,5,0,2.48,3.303,0
roll_z_0_1roll_y_0_1roll_y_0_1roll_y_0_4pitch_y_0_7,roll_roll__roll__roll__pitch_,0.1_0.1__0.1__0.4__0.7_,z_y__y__y__y_,5,0.057,2.78,3.4,0.035
roll_z_0_1pitch_y_0_7pitch_y_0_4pitch_x_0_1roll_z_0_1,roll_pitch__pitch__pitch__roll_,0.1_0.7__0.4__0.1__0.1_,z_y__y__x__z_,5,0,3.32,4.878,0
roll_z_0_1pitch_y_0_4roll_y_0_4pitch_y_0_1roll_y_0_1,roll_pitch__roll__pitch__roll_,0.1_0.4__0.4__0.1__0.1_,z_y__y__y__y_,5,0,2.57,4.935,0
roll_z_0_1pitch_y_0_1roll_y_0_7roll_y_0_7roll_y_0_1,roll_pitch__roll__roll__roll_,0.1_0.1__0.7__0.7__0.1_,z_y__y__y__y_,5,0.001,2.76,4.932,0.001
roll_z_0_1pitch_y_0_4roll_x_0_4pitch_y_0_7pris_y_0_4,roll_pitch__roll__pitch__pris_,0.1_0.4__0.4__0.7__0.4_,z_y__x__y__y_,5,0.005,2.02,2.578,0.004
roll_z_0_1roll_y_0_4pitch_y_0_7pitch_z_0_4pitch_y_0_4,roll_roll__pitch__pitch__pitch_,0.1_0.4__0.7__0.4__0.4_,z_y__y__z__y_,5,0.007,2.82,4.352,0.006
roll_z_0_1roll_y_0_4pitch_y_0_4roll_x_0_1pitch_y_0_1,roll_roll__pitch__roll__pitch_,0.1_0.4__0.4__0.1__0.1_,z_y__y__x__y_,5,0.004,2.61,4.367,0.005
roll_z_0_1pitch_y_0_4pitch_x_0_4pitch_x_0_1pris_x_0_4,roll_pitch__pitch__pitch__pris_,0.1_0.4__0.4__0.1__0.4_,z_y__x__x__x_,5,0.002,2.21,3.447,0.001
roll_z_0_1pitch_y_0_4pitch_x_0_4roll_x_0_1roll_y_0_7,roll_pitch__pitch__roll__roll_,0.1_0.4__0.4__0.1__0.7_,z_y__x__x__y_,5,0.006,2.65,3.177,0.009
roll_z_0_1roll_y_0_7roll_y_0_4roll_y_0_4pitch_y_0_7,roll_roll__roll__roll__pitch_,0.1_0.7__0.4__0.4__0.7_,z_y__y__y__y_,5,0.002,2.55,4.426,0.004
roll_z_0_1pitch_y_0_4pitch_z_0_4pitch_z_0_4roll_z_0_1,roll_pitch__pitch__pitch__roll_,0.1_0.4__0.4__0.4__0.1_,z_y__z__z__z_,5,0.005,2.21,3.418,0.009
roll_z_0_1pitch_y_0_7roll_z_0_4pitch_y_0_7pitch_y_0_4,roll_pitch__roll__pitch__pitch_,0.1_0.7__0.4__0.7__0.4_,z_y__z__y__y_,5,0.007,2.6,2.531,0.004
roll_z_0_1pitch_y_0_1roll_x_0_4roll_y_0_4pitch_y_0_7,roll_pitch__roll__roll__pitch_,0.1_0.1__0.4__0.4__0.7_,z_y__x__y__y_,5,0.009,2.15,3.521,0.018
roll_z_0_1pitch_y_0_1pitch_y_0_1roll_x_0_1pris_z_0_7,roll_pitch__pitch__roll__pris_,0.1_0.1__0.1__0.1__0.7_,z_y__y__x__z_,5,0.008,2.28,2.666,0.018
roll_z_0_1pitch_y_0_4pitch_z_0_1roll_z_0_7pitch_y_0_7,roll_pitch__pitch__roll__pitch_,0.1_0.4__0.1__0.7__0.7_,z_y__z__z__y_,5,0.008,2.76,3.994,0.015
roll_z_0_1roll_y_0_7pris_z_0_4roll_y_0_1roll_y_0_1,roll_roll__pris__roll__roll_,0.1_0.7__0.4__0.1__0.1_,z_y__z__y__y_,5,0.005,1.66,3.162,0.003
roll_z_0_1pitch_y_0_4pitch_y_0_7pitch_z_0_4pitch_y_0_7,roll_pitch__pitch__pitch__pitch_,0.1_0.4__0.7__0.4__0.7_,z_y__y__z__y_,5,0.002,3.62,4.895,0.001
roll_z_0_1pitch_y_0_1pitch_y_0_7pitch_z_0_7roll_y_0_7,roll_pitch__pitch__pitch__roll_,0.1_0.1__0.7__0.7__0.7_,z_y__y__z__y_,5,0.006,3.07,3.395,0.005
roll_z_0_1pitch_y_0_1pris_y_0_7pitch_z_0_1roll_x_0_1,roll_pitch__pris__pitch__roll_,0.1_0.1__0.7__0.1__0.1_,z_y__y__z__x_,5,0.003,1.99,3.397,0.002
roll_z_0_1pitch_y_0_7pitch_x_0_7pitch_z_0_4pitch_x_0_4,roll_pitch__pitch__pitch__pitch_,0.1_0.7__0.7__0.4__0.4_,z_y__x__z__x_,5,0.009,3.12,3.585,0.007
roll_z_0_1pitch_y_0_1pitch_x_0_4roll_z_0_7roll_y_0_1,roll_pitch__pitch__roll__roll_,0.1_0.1__0.4__0.7__0.1_,z_y__x__z__y_,5,0.009,2.51,3.142,0.007
roll_z_0_1roll_y_0_4pitch_y_0_1pitch_x_0_7roll_z_0_7,roll_roll__pitch__pitch__roll_,0.1_0.4__0.1__0.7__0.7_,z_y__y__x__z_,5,0.003,3.38,4.166,0.002
roll_z_0_1roll_y_0_1pitch_y_0_4pitch_x_0_7pitch_y_0_4,roll_roll__pitch__pitch__pitch_,0.1_0.1__0.4__0.7__0.4_,z_y__y__x__y_,5,0,4.2,4.641,0.002
roll_z_0_1pitch_y_0_1pitch_z_0_7pitch_x_0_4roll_y_0_4,roll_pitch__pitch__pitch__roll_,0.1_0.1__0.7__0.4__0.4_,z_y__z__x__y_,5,0.009,3.18,3.998,0.007
roll_z_0_1pitch_y_0_4pitch_z_0_7pitch_z_0_4roll_x_0_1,roll_pitch__pitch__pitch__roll_,0.1_0.4__0.7__0.4__0.1_,z_y__z__z__x_,5,0.004,2.7,3.023,0.004
roll_z_0_1pitch_y_0_7roll_y_0_7pitch_y_0_7roll_y_0_4,roll_pitch__roll__pitch__roll_,0.1_0.7__0.7__0.7__0.4_,z_y__y__y__y_,5,0.001,3.01,4.085,0.001
roll_z_0_1pitch_y_0_4pitch_y_0_1roll_x_0_4pitch_y_0_1,roll_pitch__pitch__roll__pitch_,0.1_0.4__0.1__0.4__0.1_,z_y__y__x__y_,5,0.007,2.14,2.922,0.015
roll_z_0_1pitch_y_0_4roll_x_0_7pitch_y_0_4roll_y_0_7,roll_pitch__roll__pitch__roll_,0.1_0.4__0.7__0.4__0.7_,z_y__x__y__y_,5,0.007,3.39,3.074,0.015
roll_z_0_1pitch_y_0_7roll_z_0_4pitch_y_0_7roll_z_0_4,roll_pitch__roll__pitch__roll_,0.1_0.7__0.4__0.7__0.4_,z_y__z__y__z_,5,0.009,2.72,3.396,0.01
roll_z_0_1pitch_y_0_7pitch_y_0_1pitch_x_0_1roll_y_0_7,roll_pitch__pitch__pitch__roll_,0.1_0.7__0.1__0.1__0.7_,z_y__y__x__y_,5,0.008,2.5,3.445,0.007
roll_z_0_1pitch_y_0_1pitch_x_0_7roll_z_0_7pitch_y_0_1,roll_pitch__pitch__roll__pitch_,0.1_0.1__0.7__0.7__0.1_,z_y__x__z__y_,5,0.006,3.02,3.753,0.007
roll_z_0_1pitch_y_0_4pitch_z_0_1roll_x_0_7pitch_y_0_1,roll_pitch__pitch__roll__pitch_,0.1_0.4__0.1__0.7__0.1_,z_y__z__x__y_,5,0.009,2.42,3.82,0.007
roll_z_0_1roll_y_0_1roll_y_0_7pitch_y_0_1pitch_z_0_1,roll_roll__roll__pitch__pitch_,0.1_0.1__0.7__0.1__0.1_,z_y__y__y__z_,5,0.004,3.18,4.18,0.009
roll_z_0_1pitch_y_0_1pitch_y_0_4pitch_y_0_7roll_x_0_4,roll_pitch__pitch__pitch__roll_,0.1_0.1__0.4__0.7__0.4_,z_y__y__y__x_,5,0.005,2.55,3.212,0.003
roll_z_0_1roll_y_0_7pitch_y_0_4pitch_y_0_7roll_y_0_7,roll_roll__pitch__pitch__roll_,0.1_0.7__0.4__0.7__0.7_,z_y__y__y__y_,5,0.003,3.36,4.898,0.01
roll_z_0_1pitch_y_0_4pitch_y_0_1pitch_x_0_4roll_x_0_1,roll_pitch__pitch__pitch__roll_,0.1_0.4__0.1__0.4__0.1_,z_y__y__x__x_,5,0.001,3.17,4.34,0.002
roll_z_0_1roll_y_0_7pitch_y_0_7pris_x_0_4pitch_y_0_4,roll_roll__pitch__pris__pitch_,0.1_0.7__0.7__0.4__0.4_,z_y__y__x__y_,5,0.072,2.32,3.308,0.086
roll_z_0_1pitch_y_0_1pitch_x_0_1roll_y_0_4roll_y_0_4,roll_pitch__pitch__roll__roll_,0.1_0.1__0.1__0.4__0.4_,z_y__x__y__y_,5,0.001,2.1,2.597,0.002
roll_z_0_1pitch_y_0_1roll_x_0_4pitch_y_0_4roll_z_0_4,roll_pitch__roll__pitch__roll_,0.1_0.1__0.4__0.4__0.4_,z_y__x__y__z_,5,0.048,4.76,4.186,0.022
roll_z_0_1pitch_y_0_1roll_y_0_7pitch_y_0_1roll_y_0_4,roll_pitch__roll__pitch__roll_,0.1_0.1__0.7__0.1__0.4_,z_y__y__y__y_,5,0,3.78,4.646,0.001
roll_z_0_1pitch_y_0_1pitch_x_0_7roll_y_0_4pitch_y_0_1,roll_pitch__pitch__roll__pitch_,0.1_0.1__0.7__0.4__0.1_,z_y__x__y__y_,5,0.007,2.53,3.986,0.01
roll_z_0_1pitch_y_0_1pitch_z_0_4roll_y_0_4roll_y_0_1,roll_pitch__pitch__roll__roll_,0.1_0.1__0.4__0.4__0.1_,z_y__z__y__y_,5,0.004,2.51,3.443,0.002
roll_z_0_1pitch_y_0_1roll_x_0_7pitch_y_0_4pitch_y_0_1,roll_pitch__roll__pitch__pitch_,0.1_0.1__0.7__0.4__0.1_,z_y__x__y__y_,5,0.005,3.61,3.248,0.011
roll_z_0_1pitch_y_0_1pitch_x_0_7pitch_y_0_4roll_y_0_1,roll_pitch__pitch__pitch__roll_,0.1_0.1__0.7__0.4__0.1_,z_y__x__y__y_,5,0.001,2.35,4.932,0.001
roll_z_0_1roll_y_0_7pitch_y_0_4pitch_y_0_1pitch_y_0_1,roll_roll__pitch__pitch__pitch_,0.1_0.7__0.4__0.1__0.1_,z_y__y__y__y_,5,0.003,2.42,2.86,0.006
roll_z_0_1pitch_y_0_7pitch_z_0_4pitch_y_0_4roll_x_0_7,roll_pitch__pitch__pitch__roll_,0.1_0.7__0.4__0.4__0.7_,z_y__z__y__x_,5,0.001,4.9,4.895,0
roll_z_0_1pitch_y_0_7pitch_y_0_1pitch_z_0_4pitch_x_0_7,roll_pitch__pitch__pitch__pitch_,0.1_0.7__0.1__0.4__0.7_,z_y__y__z__x_,5,0.02,2.58,2.296,0.011
roll_z_0_1roll_y_0_7pitch_y_0_1pitch_z_0_1pris_z_0_7,roll_roll__pitch__pitch__pris_,0.1_0.7__0.1__0.1__0.7_,z_y__y__z__z_,5,0.008,2.42,3.074,0.009
roll_z_0_1pitch_y_0_7roll_x_0_7pitch_y_0_7roll_z_0_4,roll_pitch__roll__pitch__roll_,0.1_0.7__0.7__0.7__0.4_,z_y__x__y__z_,5,0.001,3.88,4.936,0.001
roll_z_0_1pitch_y_0_7pitch_x_0_7pitch_x_0_4roll_y_0_7,roll_pitch__pitch__pitch__roll_,0.1_0.7__0.7__0.4__0.7_,z_y__x__x__y_,5,0.007,3.1,4.825,0.006
