0.6,0.00066
0.5815,0.00205
0.5755,0.0019
0.583,0.00281
0.6,0.00058
0.5635,0.00184
0.557,0.00164
0.5685,0.00151
0.535,0.00192
0.5405,0.00184
0.5385,0.00188
0.537,0.00215
0.457,0
0.457,0
0.457,0
0.457,0
