name,joints,link_length,prev_axe,dof,mu,time,Z,LCI,Passed
roll_z_0_1pitch_y_0_4roll_y_0_4pitch_y_0_7pitch_x_0_7,roll_pitch__roll__pitch__pitch_,0.1_0.4__0.4__0.7__0.7_,z_y__y__y__x_,5,0.0,2.97,0.076,0.0,1
roll_z_0_1pitch_y_0_1roll_x_0_7pitch_y_0_1pitch_z_0_1,roll_pitch__roll__pitch__pitch_,0.1_0.1__0.7__0.1__0.1_,z_y__x__y__z_,5,0.0,2.63,0.108,0.0,1
roll_z_0_1pitch_y_0_4pitch_y_0_4pitch_z_0_1roll_y_0_7,roll_pitch__pitch__pitch__roll_,0.1_0.4__0.4__0.1__0.7_,z_y__y__z__y_,5,0.001,2.53,0.122,0.0,1
roll_z_0_1roll_y_0_7pitch_y_0_4roll_x_0_7pitch_y_0_1,roll_roll__pitch__roll__pitch_,0.1_0.7__0.4__0.7__0.1_,z_y__y__x__y_,5,0.001,2.19,0.122,0.0,1
roll_z_0_1pitch_y_0_7pitch_x_0_7pitch_x_0_4roll_z_0_7,roll_pitch__pitch__pitch__roll_,0.1_0.7__0.7__0.4__0.7_,z_y__x__x__z_,5,0.001,3.8,0.125,0.0,1
roll_z_0_1pitch_y_0_4pitch_z_0_4roll_x_0_4pitch_y_0_7,roll_pitch__pitch__roll__pitch_,0.1_0.4__0.4__0.4__0.7_,z_y__z__x__y_,5,0.0,4.18,0.125,0.0,1
roll_z_0_1roll_y_0_7pitch_y_0_4pitch_y_0_7roll_x_0_7,roll_roll__pitch__pitch__roll_,0.1_0.7__0.4__0.7__0.7_,z_y__y__y__x_,5,0.0,3.04,0.125,0.0,1
roll_z_0_1roll_y_0_7roll_y_0_4roll_y_0_1pitch_y_0_4,roll_roll__roll__roll__pitch_,0.1_0.7__0.4__0.1__0.4_,z_y__y__y__y_,5,0.0,2.16,0.17,0.0,1
roll_z_0_1pitch_y_0_4pitch_x_0_1pitch_y_0_7pitch_z_0_4,roll_pitch__pitch__pitch__pitch_,0.1_0.4__0.1__0.7__0.4_,z_y__x__y__z_,5,0.0,3.81,0.175,0.0,1
roll_z_0_1pitch_y_0_1pitch_y_0_4roll_x_0_7pitch_y_0_4,roll_pitch__pitch__roll__pitch_,0.1_0.1__0.4__0.7__0.4_,z_y__y__x__y_,5,0.001,2.69,0.181,0.0,1
roll_z_0_1pitch_y_0_4pitch_y_0_4pitch_y_0_4pitch_y_0_7,roll_pitch__pitch__pitch__pitch_,0.1_0.4__0.4__0.4__0.7_,z_y__y__y__y_,5,0.001,2.37,0.183,0.0,1
roll_z_0_1roll_y_0_7pitch_y_0_4pitch_y_0_7roll_y_0_1,roll_roll__pitch__pitch__roll_,0.1_0.7__0.4__0.7__0.1_,z_y__y__y__y_,5,0.001,2.52,0.196,0.0,1
roll_z_0_1pitch_y_0_4pris_y_0_7pitch_x_0_1pris_y_0_4,roll_pitch__pris__pitch__pris_,0.1_0.4__0.7__0.1__0.4_,z_y__y__x__y_,5,0.0,1.89,0.207,0.0,1
roll_z_0_1roll_y_0_7pitch_y_0_7pitch_z_0_1pitch_z_0_7,roll_roll__pitch__pitch__pitch_,0.1_0.7__0.7__0.1__0.7_,z_y__y__z__z_,5,0.001,3.4,0.207,0.0,1
roll_z_0_1roll_y_0_4pris_y_0_7pitch_y_0_4pitch_x_0_4,roll_roll__pris__pitch__pitch_,0.1_0.4__0.7__0.4__0.4_,z_y__y__y__x_,5,0.0,2.77,0.227,0.0,1
roll_z_0_1pitch_y_0_4pris_y_0_4pitch_y_0_7roll_z_0_1,roll_pitch__pris__pitch__roll_,0.1_0.4__0.4__0.7__0.1_,z_y__y__y__z_,5,0.0,3.4,0.239,0.0,1
roll_z_0_1roll_y_0_7pitch_y_0_4pitch_y_0_1pitch_y_0_1,roll_roll__pitch__pitch__pitch_,0.1_0.7__0.4__0.1__0.1_,z_y__y__y__y_,5,0.001,2.68,0.24,0.0,1
roll_z_0_1roll_y_0_4pitch_y_0_4roll_x_0_7pitch_y_0_4,roll_roll__pitch__roll__pitch_,0.1_0.4__0.4__0.7__0.4_,z_y__y__x__y_,5,0.0,2.78,0.241,0.0,1
roll_z_0_1pitch_y_0_1roll_z_0_7pitch_y_0_4roll_y_0_7,roll_pitch__roll__pitch__roll_,0.1_0.1__0.7__0.4__0.7_,z_y__z__y__y_,5,0.0,3.66,0.247,0.0,1
roll_z_0_1pitch_y_0_7roll_z_0_4pitch_y_0_1pitch_y_0_4,roll_pitch__roll__pitch__pitch_,0.1_0.7__0.4__0.1__0.4_,z_y__z__y__y_,5,0.0,3.16,0.248,0.0,1
roll_z_0_1pitch_y_0_7pitch_y_0_4pitch_y_0_1roll_y_0_4,roll_pitch__pitch__pitch__roll_,0.1_0.7__0.4__0.1__0.4_,z_y__y__y__y_,5,0.001,2.77,0.067,0.001,1
roll_z_0_1pitch_y_0_4pitch_z_0_7pitch_x_0_7pitch_y_0_7,roll_pitch__pitch__pitch__pitch_,0.1_0.4__0.7__0.7__0.7_,z_y__z__x__y_,5,0.0,2.92,0.069,0.001,1
roll_z_0_1pitch_y_0_4roll_x_0_1pitch_y_0_1roll_x_0_7,roll_pitch__roll__pitch__roll_,0.1_0.4__0.1__0.1__0.7_,z_y__x__y__x_,5,0.0,2.94,0.076,0.001,1
roll_z_0_1pitch_y_0_1roll_z_0_7pitch_y_0_4pitch_y_0_7,roll_pitch__roll__pitch__pitch_,0.1_0.1__0.7__0.4__0.7_,z_y__z__y__y_,5,0.0,2.85,0.077,0.001,1
roll_z_0_1pitch_y_0_4pitch_z_0_1roll_x_0_7pitch_y_0_1,roll_pitch__pitch__roll__pitch_,0.1_0.4__0.1__0.7__0.1_,z_y__z__x__y_,5,0.001,2.12,0.122,0.001,1
roll_z_0_1pitch_y_0_4roll_z_0_4pitch_y_0_4pitch_x_0_4,roll_pitch__roll__pitch__pitch_,0.1_0.4__0.4__0.4__0.4_,z_y__z__y__x_,5,0.0,2.84,0.122,0.001,1
roll_z_0_1roll_y_0_4roll_y_0_7pitch_y_0_1roll_y_0_4,roll_roll__roll__pitch__roll_,0.1_0.4__0.7__0.1__0.4_,z_y__y__y__y_,5,0.002,4.35,0.123,0.001,1
roll_z_0_1pitch_y_0_1pitch_z_0_4pitch_z_0_4roll_z_0_4,roll_pitch__pitch__pitch__roll_,0.1_0.1__0.4__0.4__0.4_,z_y__z__z__z_,5,0.002,2.78,0.125,0.001,1
roll_z_0_1pitch_y_0_4pitch_x_0_7roll_z_0_4pitch_y_0_7,roll_pitch__pitch__roll__pitch_,0.1_0.4__0.7__0.4__0.7_,z_y__x__z__y_,5,0.001,3.12,0.125,0.001,1
roll_z_0_1pitch_y_0_1roll_x_0_4pitch_y_0_4roll_z_0_4,roll_pitch__roll__pitch__roll_,0.1_0.1__0.4__0.4__0.4_,z_y__x__y__z_,5,0.002,2.64,0.125,0.001,1
roll_z_0_1pitch_y_0_4roll_z_0_7pitch_y_0_7roll_x_0_1,roll_pitch__roll__pitch__roll_,0.1_0.4__0.7__0.7__0.1_,z_y__z__y__x_,5,0.001,2.95,0.125,0.001,1
roll_z_0_1roll_y_0_1pitch_y_0_7pitch_x_0_1roll_z_0_4,roll_roll__pitch__pitch__roll_,0.1_0.1__0.7__0.1__0.4_,z_y__y__x__z_,5,0.0,2.89,0.125,0.001,1
roll_z_0_1roll_y_0_7pitch_y_0_7pitch_x_0_4roll_y_0_7,roll_roll__pitch__pitch__roll_,0.1_0.7__0.7__0.4__0.7_,z_y__y__x__y_,5,0.003,2.67,0.125,0.001,1
roll_z_0_1roll_y_0_7roll_y_0_4roll_y_0_7roll_y_0_4,roll_roll__roll__roll__roll_,0.1_0.7__0.4__0.7__0.4_,z_y__y__y__y_,5,0.001,4.7,0.125,0.001,1
roll_z_0_1pitch_y_0_1pitch_y_0_7pitch_y_0_1roll_y_0_4,roll_pitch__pitch__pitch__roll_,0.1_0.1__0.7__0.1__0.4_,z_y__y__y__y_,5,0.003,2.33,0.165,0.001,1
roll_z_0_1pitch_y_0_7pris_z_0_4roll_y_0_4pitch_y_0_7,roll_pitch__pris__roll__pitch_,0.1_0.7__0.4__0.4__0.7_,z_y__z__y__y_,5,0.002,1.88,0.169,0.001,1
roll_z_0_1pitch_y_0_1pitch_y_0_7pitch_z_0_7roll_y_0_4,roll_pitch__pitch__pitch__roll_,0.1_0.1__0.7__0.7__0.4_,z_y__y__z__y_,5,0.002,2.83,0.173,0.001,1
roll_z_0_1pitch_y_0_7pris_y_0_7pitch_z_0_7roll_y_0_7,roll_pitch__pris__pitch__roll_,0.1_0.7__0.7__0.7__0.7_,z_y__y__z__y_,5,0.002,2.18,0.175,0.001,1
roll_z_0_1pitch_y_0_4pitch_x_0_4pitch_x_0_1pitch_x_0_7,roll_pitch__pitch__pitch__pitch_,0.1_0.4__0.4__0.1__0.7_,z_y__x__x__x_,5,0.002,2.83,0.178,0.001,1
roll_z_0_1pitch_y_0_7pitch_z_0_1pitch_z_0_4roll_z_0_4,roll_pitch__pitch__pitch__roll_,0.1_0.7__0.1__0.4__0.4_,z_y__z__z__z_,5,0.003,3.22,0.181,0.001,1
roll_z_0_1pitch_y_0_7pitch_z_0_4roll_y_0_7pitch_y_0_4,roll_pitch__pitch__roll__pitch_,0.1_0.7__0.4__0.7__0.4_,z_y__z__y__y_,5,0.002,2.46,0.181,0.001,1
roll_z_0_1pitch_y_0_7roll_x_0_7pitch_y_0_7roll_z_0_4,roll_pitch__roll__pitch__roll_,0.1_0.7__0.7__0.7__0.4_,z_y__x__y__z_,5,0.002,4.03,0.182,0.001,1
roll_z_0_1roll_y_0_1pitch_y_0_1pitch_z_0_4roll_x_0_4,roll_roll__pitch__pitch__roll_,0.1_0.1__0.1__0.4__0.4_,z_y__y__z__x_,5,0.003,3.7,0.182,0.001,1
roll_z_0_1roll_y_0_7roll_y_0_7roll_y_0_1roll_y_0_1,roll_roll__roll__roll__roll_,0.1_0.7__0.7__0.1__0.1_,z_y__y__y__y_,5,0.003,3.22,0.206,0.001,1
roll_z_0_1pitch_y_0_4pitch_z_0_4roll_x_0_4pitch_y_0_1,roll_pitch__pitch__roll__pitch_,0.1_0.4__0.4__0.4__0.1_,z_y__z__x__y_,5,0.004,2.08,0.207,0.001,1
roll_z_0_1roll_y_0_1pitch_y_0_7pitch_y_0_4pitch_z_0_7,roll_roll__pitch__pitch__pitch_,0.1_0.1__0.7__0.4__0.7_,z_y__y__y__z_,5,0.002,3.6,0.207,0.001,1
roll_z_0_1pitch_y_0_1pitch_x_0_1pitch_x_0_4pitch_x_0_7,roll_pitch__pitch__pitch__pitch_,0.1_0.1__0.1__0.4__0.7_,z_y__x__x__x_,5,0.004,3.3,0.218,0.001,1
roll_z_0_1pitch_y_0_4pitch_x_0_7pitch_x_0_1roll_x_0_7,roll_pitch__pitch__pitch__roll_,0.1_0.4__0.7__0.1__0.7_,z_y__x__x__x_,5,0.002,2.68,0.219,0.001,1
roll_z_0_1pitch_y_0_4pitch_z_0_4pitch_y_0_4pitch_y_0_4,roll_pitch__pitch__pitch__pitch_,0.1_0.4__0.4__0.4__0.4_,z_y__z__y__y_,5,0.003,2.14,0.223,0.001,1
roll_z_0_1pitch_y_0_1pris_x_0_4roll_z_0_4roll_y_0_7,roll_pitch__pris__roll__roll_,0.1_0.1__0.4__0.4__0.7_,z_y__x__z__y_,5,0.002,2.09,0.253,0.001,1
roll_z_0_1roll_y_0_4pris_y_0_7pitch_z_0_1roll_z_0_1,roll_roll__pris__pitch__roll_,0.1_0.4__0.7__0.1__0.1_,z_y__y__z__z_,5,0.001,3.14,0.27,0.001,1
roll_z_0_1pitch_y_0_4pitch_x_0_1roll_x_0_1pris_z_0_4,roll_pitch__pitch__roll__pris_,0.1_0.4__0.1__0.1__0.4_,z_y__x__x__z_,5,0.002,1.83,0.281,0.001,1
roll_z_0_1pitch_y_0_1pris_z_0_7pitch_z_0_1pris_z_0_7,roll_pitch__pris__pitch__pris_,0.1_0.1__0.7__0.1__0.7_,z_y__z__z__z_,5,0.004,1.54,0.281,0.001,1
roll_z_0_1pitch_y_0_7roll_z_0_7pitch_y_0_1pris_y_0_4,roll_pitch__roll__pitch__pris_,0.1_0.7__0.7__0.1__0.4_,z_y__z__y__y_,5,0.003,1.86,0.281,0.001,1
roll_z_0_1pitch_y_0_4pris_x_0_7roll_x_0_1roll_y_0_4,roll_pitch__pris__roll__roll_,0.1_0.4__0.7__0.1__0.4_,z_y__x__x__y_,5,0.002,3.5,0.331,0.001,1
