name,joints,link_length,prev_axe,dof,mu,time,Z,LCI,Passed
roll_z_0_1pitch_y_0_4pitch_y_0_7pitch_y_0_4pitch_y_0_7,roll_pitch__pitch__pitch__pitch_,0.1_0.4__0.7__0.4__0.7_,z_y__y__y__y_,5,0.0,2.84,0.056,0.0,1
roll_z_0_1roll_y_0_7roll_y_0_1roll_y_0_1roll_y_0_7,roll_roll__roll__roll__roll_,0.1_0.7__0.1__0.1__0.7_,z_y__y__y__y_,5,0.0,2.36,0.067,0.0,1
roll_z_0_1pitch_y_0_4pitch_z_0_4pitch_z_0_7pitch_z_0_7,roll_pitch__pitch__pitch__pitch_,0.1_0.4__0.4__0.7__0.7_,z_y__z__z__z_,5,0.0,2.92,0.072,0.0,1
roll_z_0_1pitch_y_0_4roll_x_0_7roll_y_0_7pitch_y_0_7,roll_pitch__roll__roll__pitch_,0.1_0.4__0.7__0.7__0.7_,z_y__x__y__y_,5,0.0,4.39,0.072,0.0,1
roll_z_0_1roll_y_0_4roll_y_0_7roll_y_0_1roll_y_0_7,roll_roll__roll__roll__roll_,0.1_0.4__0.7__0.1__0.7_,z_y__y__y__y_,5,0.0,3.51,0.087,0.0,1
roll_z_0_1roll_y_0_1pris_z_0_4roll_y_0_7pris_y_0_1,roll_roll__pris__roll__pris_,0.1_0.1__0.4__0.7__0.1_,z_y__z__y__y_,5,0.0,3.03,0.088,0.0,1
roll_z_0_1roll_y_0_7pitch_y_0_7pitch_z_0_4pitch_x_0_4,roll_roll__pitch__pitch__pitch_,0.1_0.7__0.7__0.4__0.4_,z_y__y__z__x_,5,0.0,2.99,0.094,0.0,1
roll_z_0_1pitch_y_0_7pitch_x_0_7pitch_z_0_4roll_x_0_4,roll_pitch__pitch__pitch__roll_,0.1_0.7__0.7__0.4__0.4_,z_y__x__z__x_,5,0.0,2.75,0.108,0.0,1
roll_z_0_1pitch_y_0_7pitch_z_0_7pitch_x_0_4roll_z_0_7,roll_pitch__pitch__pitch__roll_,0.1_0.7__0.7__0.4__0.7_,z_y__z__x__z_,5,0.0,3.57,0.111,0.0,1
roll_z_0_1pitch_y_0_4pitch_y_0_1roll_y_0_7pitch_y_0_4,roll_pitch__pitch__roll__pitch_,0.1_0.4__0.1__0.7__0.4_,z_y__y__y__y_,5,0.0,3.05,0.111,0.0,1
roll_z_0_1pitch_y_0_7pitch_y_0_7pitch_x_0_1pitch_z_0_7,roll_pitch__pitch__pitch__pitch_,0.1_0.7__0.7__0.1__0.7_,z_y__y__x__z_,5,0.0,2.73,0.129,0.0,1
roll_z_0_1pitch_y_0_7pitch_y_0_1pitch_y_0_7pitch_y_0_1,roll_pitch__pitch__pitch__pitch_,0.1_0.7__0.1__0.7__0.1_,z_y__y__y__y_,5,0.0,3.25,0.197,0.0,1
roll_z_0_1pitch_y_0_4pitch_y_0_7pitch_y_0_7roll_y_0_1,roll_pitch__pitch__pitch__roll_,0.1_0.4__0.7__0.7__0.1_,z_y__y__y__y_,5,0.0,3.34,0.197,0.0,1
roll_z_0_1roll_y_0_4pitch_y_0_7roll_z_0_4roll_y_0_1,roll_roll__pitch__roll__roll_,0.1_0.4__0.7__0.4__0.1_,z_y__y__z__y_,5,0.0,3.42,0.198,0.0,1
roll_z_0_1pitch_y_0_1roll_x_0_7roll_y_0_1roll_y_0_7,roll_pitch__roll__roll__roll_,0.1_0.1__0.7__0.1__0.7_,z_y__x__y__y_,5,0.0,4.12,0.205,0.0,1
roll_z_0_1pitch_y_0_7roll_y_0_7pitch_y_0_7pitch_z_0_7,roll_pitch__roll__pitch__pitch_,0.1_0.7__0.7__0.7__0.7_,z_y__y__y__z_,5,0.0,2.97,0.218,0.0,1
roll_z_0_1roll_y_0_1roll_y_0_7roll_y_0_1roll_y_0_1,roll_roll__roll__roll__roll_,0.1_0.1__0.7__0.1__0.1_,z_y__y__y__y_,5,0.0,3.56,0.222,0.0,1
roll_z_0_1pitch_y_0_4pitch_z_0_4roll_y_0_7pitch_y_0_4,roll_pitch__pitch__roll__pitch_,0.1_0.4__0.4__0.7__0.4_,z_y__z__y__y_,5,0.0,3.48,0.224,0.0,1
roll_z_0_1pitch_y_0_7pitch_y_0_7pitch_y_0_7pitch_y_0_4,roll_pitch__pitch__pitch__pitch_,0.1_0.7__0.7__0.7__0.4_,z_y__y__y__y_,5,0.0,3.9,0.246,0.0,1
roll_z_0_1pitch_y_0_1pitch_x_0_1pitch_x_0_7pitch_x_0_4,roll_pitch__pitch__pitch__pitch_,0.1_0.1__0.1__0.7__0.4_,z_y__x__x__x_,5,0.0,2.78,0.281,0.0,1
roll_z_0_1pitch_y_0_1pitch_y_0_4pitch_y_0_7pitch_z_0_4,roll_pitch__pitch__pitch__pitch_,0.1_0.1__0.4__0.7__0.4_,z_y__y__y__z_,5,0.001,3.2,0.281,0.0,1
roll_z_0_1pitch_y_0_1pitch_x_0_7pitch_x_0_7pitch_x_0_7,roll_pitch__pitch__pitch__pitch_,0.1_0.1__0.7__0.7__0.7_,z_y__x__x__x_,5,0.0,3.23,0.281,0.0,1
roll_z_0_1pitch_y_0_4pitch_y_0_1pitch_y_0_7roll_z_0_1,roll_pitch__pitch__pitch__roll_,0.1_0.4__0.1__0.7__0.1_,z_y__y__y__z_,5,0.0,2.96,0.281,0.0,1
roll_z_0_1pitch_y_0_7pitch_x_0_4pitch_z_0_1roll_x_0_4,roll_pitch__pitch__pitch__roll_,0.1_0.7__0.4__0.1__0.4_,z_y__x__z__x_,5,0.001,4.08,0.281,0.0,1
roll_z_0_1pitch_y_0_7pitch_z_0_4roll_z_0_4pitch_y_0_1,roll_pitch__pitch__roll__pitch_,0.1_0.7__0.4__0.4__0.1_,z_y__z__z__y_,5,0.0,3.13,0.281,0.0,1
roll_z_0_1pitch_y_0_7pitch_y_0_7roll_x_0_4roll_y_0_4,roll_pitch__pitch__roll__roll_,0.1_0.7__0.7__0.4__0.4_,z_y__y__x__y_,5,0.0,2.53,0.281,0.0,1
roll_z_0_1pitch_y_0_7roll_z_0_7pitch_y_0_7roll_z_0_1,roll_pitch__roll__pitch__roll_,0.1_0.7__0.7__0.7__0.1_,z_y__z__y__z_,5,0.0,3.03,0.281,0.0,1
roll_z_0_1pitch_y_0_7roll_z_0_1roll_y_0_4roll_y_0_1,roll_pitch__roll__roll__roll_,0.1_0.7__0.1__0.4__0.1_,z_y__z__y__y_,5,0.0,3.16,0.281,0.0,1
roll_z_0_1roll_y_0_1pitch_y_0_7pitch_y_0_7pitch_y_0_1,roll_roll__pitch__pitch__pitch_,0.1_0.1__0.7__0.7__0.1_,z_y__y__y__y_,5,0.0,3.53,0.281,0.0,1
roll_z_0_1roll_y_0_4pitch_y_0_1pitch_y_0_7roll_y_0_1,roll_roll__pitch__pitch__roll_,0.1_0.4__0.1__0.7__0.1_,z_y__y__y__y_,5,0.0,2.7,0.281,0.0,1
roll_z_0_1pitch_y_0_7pitch_y_0_4roll_z_0_4roll_y_0_7,roll_pitch__pitch__roll__roll_,0.1_0.7__0.4__0.4__0.7_,z_y__y__z__y_,5,0.0,3.36,0.053,0.001,1
roll_z_0_1pitch_y_0_7pitch_y_0_1roll_z_0_7roll_y_0_4,roll_pitch__pitch__roll__roll_,0.1_0.7__0.1__0.7__0.4_,z_y__y__z__y_,5,0.001,3.84,0.055,0.001,1
roll_z_0_1pitch_y_0_4roll_y_0_1pitch_y_0_7roll_z_0_4,roll_pitch__roll__pitch__roll_,0.1_0.4__0.1__0.7__0.4_,z_y__y__y__z_,5,0.0,3.56,0.055,0.001,1
roll_z_0_1pitch_y_0_7pitch_x_0_4pitch_y_0_1pitch_x_0_4,roll_pitch__pitch__pitch__pitch_,0.1_0.7__0.4__0.1__0.4_,z_y__x__y__x_,5,0.0,3.31,0.059,0.001,1
roll_z_0_1pitch_y_0_4roll_y_0_7pitch_y_0_7pitch_y_0_4,roll_pitch__roll__pitch__pitch_,0.1_0.4__0.7__0.7__0.4_,z_y__y__y__y_,5,0.0,3.63,0.061,0.001,1
roll_z_0_1roll_y_0_4roll_y_0_7pitch_y_0_7roll_y_0_4,roll_roll__roll__pitch__roll_,0.1_0.4__0.7__0.7__0.4_,z_y__y__y__y_,5,0.0,3.35,0.062,0.001,1
roll_z_0_1pitch_y_0_7pitch_y_0_1pitch_z_0_1roll_x_0_1,roll_pitch__pitch__pitch__roll_,0.1_0.7__0.1__0.1__0.1_,z_y__y__z__x_,5,0.0,2.81,0.065,0.001,1
