1,"13/04/20,11,08",roll_z_0_1pitch_y_0_7roll_y_0_1pitch_y_0_7pitch_z_0_1roll_y_0_7,"[False, False, False, True]","[-1,-1,-1, -1]",False,-1,-1,-1
2,"13/04/20,11,08",roll_z_0_1pitch_y_0_7roll_x_0_7roll_y_0_1pris_y_0_4roll_y_0_7,"[False, False, False, False]","[-1,-1,-1, -1]",False,-1,-1,-1
3,"13/04/20,11,08",roll_z_0_1pris_y_0_1pitch_y_0_1pitch_y_0_4pitch_z_0_1pris_y_0_7,"[False, False, False, False]","[-1,-1,-1, -1]",False,-1,-1,-1
4,"13/04/20,11,09",roll_z_0_1pitch_y_0_1roll_z_0_1pitch_y_0_1roll_x_0_7roll_y_0_1,"[True, False, False, False]","[-1,-1,-1, -1]",False,-1,-1,-1
5,"13/04/20,11,09",roll_z_0_1pitch_y_0_4roll_y_0_7roll_y_0_1pitch_y_0_1pitch_y_0_4,"[True, False, False, True]","[-1,-1,-1, -1]",False,-1,-1,-1
6,"13/04/20,11,09",roll_z_0_1roll_y_0_7pitch_y_0_1pitch_z_0_1roll_x_0_1pitch_y_0_7,"[True, False, False, False]","[-1,-1,-1, -1]",False,-1,-1,-1
7,"13/04/20,11,09",roll_z_0_1pris_y_0_1pitch_y_0_1pitch_y_0_1pitch_z_0_1pris_y_0_7,"[False, False, False, False]","[-1,-1,-1, -1]",False,-1,-1,-1
8,"13/04/20,11,09",roll_z_0_1pris_y_0_4pris_y_0_4roll_y_0_1pitch_y_0_1roll_x_0_4,"[False, False, False, False]","[-1,-1,-1, -1]",False,-1,-1,-1
9,"13/04/20,11,10",roll_z_0_1pris_y_0_4pris_x_0_1pitch_z_0_1pitch_z_0_1pitch_z_0_7,"[False, False, False, False]","[-1,-1,-1, -1]",False,-1,-1,-1
13,"13/04/20,11,11",roll_z_0_1roll_y_0_1pris_y_0_1pris_y_0_1pitch_x_0_1roll_y_0_7,"[False, False, False, False]","[-1,-1,-1, -1]",False,-1,-1,-1
14,"13/04/20,11,11",roll_z_0_1roll_y_0_7pitch_y_0_1pitch_x_0_1pitch_y_0_1pitch_z_0_7,"[True, False, False, False]","[-1,-1,-1, -1]",False,-1,-1,-1
15,"13/04/20,11,12",roll_z_0_1pitch_y_0_4pitch_y_0_1pitch_z_0_1pitch_x_0_1roll_z_0_7,"[True, False, False, False]","[-1,-1,-1, -1]",False,-1,-1,-1
16,"13/04/20,11,12",roll_z_0_1pitch_y_0_1pris_x_0_1pitch_y_0_7pris_x_0_1pris_x_0_4,"[False, False, False, False]","[-1,-1,-1, -1]",False,-1,-1,-1
10,"13/04/20,11,12",roll_z_0_1pitch_y_0_4roll_x_0_1pitch_y_0_7roll_z_0_4roll_y_0_4,"[True, False, False, False]","[-1,-1,-1, -1]",False,-1,-1,-1
11,"13/04/20,11,13",roll_z_0_1pitch_y_0_7pitch_y_0_1pitch_x_0_4pitch_x_0_1pitch_x_0_7,"[True, False, False, False]","[-1,-1,-1, -1]",False,-1,-1,-1
12,"13/04/20,11,13",roll_z_0_1roll_y_0_7pitch_y_0_1roll_y_0_7pitch_y_0_1pitch_z_0_7,"[True, False, False, False]","[-1,-1,-1, -1]",False,-1,-1,-1
13,"13/04/20,11,13",roll_z_0_1roll_y_0_1pris_y_0_1pris_y_0_1pitch_x_0_1roll_y_0_7,"[False, False, False, False]","[-1,-1,-1, -1]",False,-1,-1,-1
14,"13/04/20,11,13",roll_z_0_1roll_y_0_7pitch_y_0_1pitch_x_0_1pitch_y_0_1pitch_z_0_7,"[True, False, False, True]","[-1,-1,-1, -1]",False,-1,-1,-1
15,"13/04/20,11,14",roll_z_0_1pitch_y_0_4pitch_y_0_1pitch_z_0_1pitch_x_0_1roll_z_0_7,"[True, False, False, True]","[-1,-1,-1, -1]",False,-1,-1,-1
16,"13/04/20,11,14",roll_z_0_1pitch_y_0_1pris_x_0_1pitch_y_0_7pris_x_0_1pris_x_0_4,"[False, False, False, False]","[-1,-1,-1, -1]",False,-1,-1,-1
17,"13/04/20,11,14",roll_z_0_1pris_y_0_4pris_y_0_1pitch_x_0_1pitch_z_0_1pitch_y_0_7,"[False, False, False, False]","[-1,-1,-1, -1]",False,-1,-1,-1
