Date,Time,combination,Result,axe one before last,joint one before last,Last Axe,Last joint,Total Tested,4914,Total Reached,1515
"21/06/19,",16:14,roll_z_0_1roll_y_0_1pitch_y_0_1pitch_y_0_1roll_z_0_4pitch_y_0_4,True,z,roll,y,pitch
"21/06/19,",16:14,roll_z_0_1roll_y_0_1pitch_y_0_1pitch_y_0_4roll_z_0_1pitch_y_0_4,True,z,roll,y,pitch
"21/06/19,",16:15,roll_z_0_1roll_y_0_1pitch_y_0_1pitch_y_0_4roll_z_0_4pitch_y_0_1,True,z,roll,y,pitch
"21/06/19,",16:15,roll_z_0_1roll_y_0_1pitch_y_0_1pitch_y_0_4roll_z_0_4pitch_y_0_4,False,z,roll,y,pitch
"21/06/19,",16:15,roll_z_0_1roll_y_0_1pitch_y_0_4pitch_y_0_1roll_z_0_1pitch_y_0_4,True,z,roll,y,pitch
"21/06/19,",16:15,roll_z_0_1roll_y_0_1pitch_y_0_4pitch_y_0_1roll_z_0_4pitch_y_0_1,True,z,roll,y,pitch
"21/06/19,",16:15,roll_z_0_1roll_y_0_1pitch_y_0_4pitch_y_0_1roll_z_0_4pitch_y_0_4,True,z,roll,y,pitch
"21/06/19,",16:16,roll_z_0_1roll_y_0_1pitch_y_0_4pitch_y_0_4roll_z_0_1pitch_y_0_1,True,z,roll,y,pitch
"21/06/19,",16:16,roll_z_0_1roll_y_0_1pitch_y_0_4pitch_y_0_4roll_z_0_1pitch_y_0_4,True,z,roll,y,pitch
"21/06/19,",16:16,roll_z_0_1roll_y_0_1pitch_y_0_4pitch_y_0_4roll_z_0_4pitch_y_0_1,True,z,roll,y,pitch
"21/06/19,",16:16,roll_z_0_1roll_y_0_1pitch_y_0_4pitch_y_0_4roll_z_0_4pitch_y_0_4,True,z,roll,y,pitch
"21/06/19,",16:16,roll_z_0_1roll_y_0_4pitch_y_0_1pitch_y_0_1roll_z_0_1pitch_y_0_4,True,z,roll,y,pitch
"21/06/19,",16:17,roll_z_0_1roll_y_0_4pitch_y_0_1pitch_y_0_1roll_z_0_4pitch_y_0_1,True,z,roll,y,pitch
"21/06/19,",16:17,roll_z_0_1roll_y_0_4pitch_y_0_1pitch_y_0_1roll_z_0_4pitch_y_0_4,True,z,roll,y,pitch
"21/06/19,",16:17,roll_z_0_1roll_y_0_4pitch_y_0_1pitch_y_0_4roll_z_0_1pitch_y_0_1,True,z,roll,y,pitch
"21/06/19,",16:17,roll_z_0_1roll_y_0_4pitch_y_0_1pitch_y_0_4roll_z_0_1pitch_y_0_4,True,z,roll,y,pitch
"21/06/19,",16:18,roll_z_0_1roll_y_0_4pitch_y_0_1pitch_y_0_4roll_z_0_4pitch_y_0_1,True,z,roll,y,pitch
"21/06/19,",16:18,roll_z_0_1roll_y_0_4pitch_y_0_1pitch_y_0_4roll_z_0_4pitch_y_0_4,True,z,roll,y,pitch
