name,joints,link_length,prev_axe,dof,mu,time,Z,LCI,Passed
roll_z_0_1pitch_y_0_1pitch_y_0_7pitch_z_0_4pitch_x_0_7,roll_pitch__pitch__pitch__pitch_,0.1_0.1__0.7__0.4__0.7_,z_y__y__z__x_,5,0.001,4.25,0.003,,1
roll_z_0_1pitch_y_0_4pitch_y_0_1pitch_x_0_1pitch_y_0_7,roll_pitch__pitch__pitch__pitch_,0.1_0.4__0.1__0.1__0.7_,z_y__y__x__y_,5,0.004,3.49,0.003,,1
roll_z_0_1pitch_y_0_4pitch_y_0_1pitch_x_0_7pitch_y_0_7,roll_pitch__pitch__pitch__pitch_,0.1_0.4__0.1__0.7__0.7_,z_y__y__x__y_,5,0.004,3.24,0.003,,1
roll_z_0_1pitch_y_0_7pitch_x_0_7pitch_y_0_7pitch_x_0_1,roll_pitch__pitch__pitch__pitch_,0.1_0.7__0.7__0.7__0.1_,z_y__x__y__x_,5,0.006,3.71,0.003,,1
roll_z_0_1pitch_y_0_7pitch_x_0_7pitch_z_0_7pitch_z_0_4,roll_pitch__pitch__pitch__pitch_,0.1_0.7__0.7__0.7__0.4_,z_y__x__z__z_,5,0.048,3.15,0.003,,1
roll_z_0_1pitch_y_0_4pitch_x_0_4pitch_x_0_7roll_z_0_7,roll_pitch__pitch__pitch__roll_,0.1_0.4__0.4__0.7__0.7_,z_y__x__x__z_,5,0.005,3.17,0.003,,1
roll_z_0_1pitch_y_0_7pitch_z_0_4pitch_z_0_4roll_x_0_7,roll_pitch__pitch__pitch__roll_,0.1_0.7__0.4__0.4__0.7_,z_y__z__z__x_,5,0.01,3.6,0.003,,1
roll_z_0_1pitch_y_0_4pitch_y_0_7roll_y_0_7roll_y_0_1,roll_pitch__pitch__roll__roll_,0.1_0.4__0.7__0.7__0.1_,z_y__y__y__y_,5,0.047,3.16,0.003,,1
roll_z_0_1pitch_y_0_7pitch_y_0_1roll_y_0_7roll_y_0_4,roll_pitch__pitch__roll__roll_,0.1_0.7__0.1__0.7__0.4_,z_y__y__y__y_,5,0.095,3.91,0.003,,1
roll_z_0_1pitch_y_0_7roll_z_0_7pitch_y_0_4pitch_z_0_4,roll_pitch__roll__pitch__pitch_,0.1_0.7__0.7__0.4__0.4_,z_y__z__y__z_,5,0.001,3.06,0.003,,1
