1,"05/05/20, 08:35",roll_z_0_1pitch_y_0_4pitch_x_0_4roll_y_0_1pitch_y_0_1pitch_x_0_7,"[True, False, True, True]","[2.252, 4.068, 5.292, 3.447]",True,3.76,0.08,0.001
2,"05/05/20, 08:36",roll_z_0_1pitch_y_0_7pris_x_0_7pitch_z_0_1pitch_x_0_1pitch_x_0_7,"[False, False, False, False]","[-1, -1, -1, -1]",False,-1,-1,-1
3,"05/05/20, 08:36",roll_z_0_1pitch_y_0_1pitch_y_0_1roll_x_0_1pitch_y_0_1pitch_z_0_7,"[True, False, False, False]","[-1, -1, -1, -1]",False,-1,-1,-1
4,"05/05/20, 08:37",roll_z_0_1pitch_y_0_4roll_x_0_1roll_y_0_1roll_y_0_1pitch_y_0_4,"[True, False, False, False]","[-1, -1, -1, -1]",False,-1,-1,-1
5,"05/05/20, 08:37",roll_z_0_1roll_y_0_1pitch_y_0_1pitch_y_0_4roll_z_0_1pris_z_0_7,"[False, False, False, False]","[-1, -1, -1, -1]",False,-1,-1,-1
6,"05/05/20, 08:37",roll_z_0_1pitch_y_0_7pris_x_0_7pitch_x_0_1pitch_z_0_1pitch_y_0_7,"[False, False, False, False]","[-1, -1, -1, -1]",False,-1,-1,-1
7,"05/05/20, 08:38",roll_z_0_1pitch_y_0_1roll_x_0_1pitch_y_0_7roll_z_0_1pitch_y_0_7,"[True, False, False, True]","[-1, -1, -1, -1]",False,-1,-1,-1
1,"05/05/20, 09:02",roll_z_0_1pitch_y_0_4pitch_y_0_7pitch_z_0_4roll_y_0_7pris_z_0_7,"[False, False, False, False]","[-1, -1, -1, -1]",False,-1,-1,-1
