name,joints,link_length,prev_axe,dof,mu,time,Z,LCI,Passed
roll_z_0_1pitch_y_0_7pitch_y_0_7roll_z_0_4pitch_y_0_4roll_y_0_4,roll_pitch__pitch__roll__pitch__roll_,0.1_0.7__0.7__0.4__0.4__0.4_,z_y__y__z__y__y_,6,0.175,2.42,0.005,,1
roll_z_0_1roll_y_0_4pitch_y_0_7pitch_z_0_7roll_x_0_7roll_y_0_7,roll_roll__pitch__pitch__roll__roll_,0.1_0.4__0.7__0.7__0.7__0.7_,z_y__y__z__x__y_,6,0.086,2.72,0.005,,1
roll_z_0_1roll_y_0_1pitch_y_0_7roll_x_0_4roll_y_0_4roll_y_0_1,roll_roll__pitch__roll__roll__roll_,0.1_0.1__0.7__0.4__0.4__0.1_,z_y__y__x__y__y_,6,0.209,2.19,0.005,,1
roll_z_0_1pitch_y_0_4pitch_y_0_4pitch_y_0_4roll_y_0_1pitch_y_0_7,roll_pitch__pitch__pitch__roll__pitch_,0.1_0.4__0.4__0.4__0.1__0.7_,z_y__y__y__y__y_,6,0.191,2.82,0.006,,1
roll_z_0_1pitch_y_0_4roll_x_0_4pitch_y_0_4roll_x_0_1roll_y_0_4,roll_pitch__roll__pitch__roll__roll_,0.1_0.4__0.4__0.4__0.1__0.4_,z_y__x__y__x__y_,6,0.152,3.2,0.01,,1
roll_z_0_1roll_y_0_4roll_y_0_4pitch_y_0_4roll_x_0_1pitch_y_0_4,roll_roll__roll__pitch__roll__pitch_,0.1_0.4__0.4__0.4__0.1__0.4_,z_y__y__y__x__y_,6,0.177,1.85,0.01,,1
roll_z_0_1pitch_y_0_1pitch_y_0_7pitch_x_0_7pitch_x_0_1pitch_z_0_1,roll_pitch__pitch__pitch__pitch__pitch_,0.1_0.1__0.7__0.7__0.1__0.1_,z_y__y__x__x__z_,6,0.153,2.59,0.011,,1
roll_z_0_1pitch_y_0_1roll_z_0_7pitch_y_0_1pitch_y_0_7roll_y_0_1,roll_pitch__roll__pitch__pitch__roll_,0.1_0.1__0.7__0.1__0.7__0.1_,z_y__z__y__y__y_,6,0.163,2.88,0.012,,1
roll_z_0_1roll_y_0_4pitch_y_0_4pitch_x_0_4roll_z_0_1roll_y_0_1,roll_roll__pitch__pitch__roll__roll_,0.1_0.4__0.4__0.4__0.1__0.1_,z_y__y__x__z__y_,6,0.203,1.84,0.013,,1
roll_z_0_1pitch_y_0_1pitch_z_0_1pitch_y_0_1pitch_y_0_4pitch_z_0_4,roll_pitch__pitch__pitch__pitch__pitch_,0.1_0.1__0.1__0.1__0.4__0.4_,z_y__z__y__y__z_,6,0.176,2.32,0.004,,1
