0.2132,0.00109
0.2122,0.00083
0.1983,0.00066
0.21455,0.00094
0.22295,0.00056
0.2137,0.00068
0.21675,0.0009
0.22115,0.00067
0.236,0.00037
0.2303,0.00037
0.2268,0.00052
0.23075,0.00019
0.264,0
0.264,0
0.264,0
0.26405,0
