42,355.47241
53.5,492.85517
37,374.64368
43.5,457.56437
79.5,799.82069
77.5,905.9092
86.5,1657.13103
71,584.07931
131.5,4378.05057
132.5,3079.2
140,4473.05862
133.5,3474.28161
916.5,48524.11954
928.5,41375.01264
826.5,46807.12644
923.5,30470.13333
