"19/08/19, 18:40",roll_z_0_1pris_z_0_4roll_y_0_7,"[False, False, False, False, False]","[10.03, 10.07, 10.03, 10.06, 10.09]",False,10.056000000000001
"19/08/19, 18:41",roll_z_0_1pris_z_0_7roll_y_0_4,"[False, False, False, False, False]","[10.06, 10.05, 10.07, 10.06, 10.07]",False,10.062000000000001
"19/08/19, 18:42",roll_z_0_1pris_z_0_7roll_y_0_7,"[False, False, False, False, False]","[10.07, 10.09, 10.07, 10.04, 10.07]",False,10.068
"19/08/19, 18:43",roll_z_0_1pris_z_0_4pitch_y_0_7,"[False, False, False, False, False]","[10.06, 10.08, 10.09, 10.08, 10.07]",False,10.076
"19/08/19, 18:44",roll_z_0_1pris_z_0_7pitch_y_0_4,"[False, False, False, False, False]","[10.09, 10.07, 10.06, 10.04, 10.09]",False,10.069999999999999
"19/08/19, 18:45",roll_z_0_1pris_z_0_7pitch_y_0_7,"[False, False, False, False, False]","[10.07, 10.07, 10.08, 10.04, 10.06]",False,10.064
"19/08/19, 18:46",roll_z_0_1pris_z_0_4pris_y_0_7,"[False, False, False, False, False]","[10.09, 10.05, 10.08, 10.04, 10.09]",False,10.069999999999999
"19/08/19, 18:47",roll_z_0_1pris_z_0_7pris_y_0_4,"[False, False, False, False, False]","[10.05, 10.07, 10.07, 10.08, 10.05]",False,10.064000000000002
"19/08/19, 18:48",roll_z_0_1pris_z_0_7pris_y_0_7,"[False, False, False, False, False]","[10.1, 10.09, 10.05, 10.06, 10.08]",False,10.075999999999999
"19/08/19, 18:49",roll_z_0_1pitch_y_0_4roll_z_0_7,"[False, False, False, False, False]","[10.14, 10.06, 10.09, 10.04, 10.07]",False,10.08
"19/08/19, 18:49",roll_z_0_1pitch_y_0_7roll_z_0_4,"[False, False, False, False, False]","[10.08, 10.07, 10.06, 10.05, 10.09]",False,10.070000000000002
"19/08/19, 18:50",roll_z_0_1pitch_y_0_7roll_z_0_7,"[False, False, False, False, False]","[10.08, 10.08, 10.04, 10.07, 10.07]",False,10.068
"19/08/19, 18:51",roll_z_0_1pitch_y_0_4roll_y_0_7,"[False, False, False, False, False]","[10.08, 10.07, 10.07, 10.06, 10.07]",False,10.07
"19/08/19, 18:52",roll_z_0_1pitch_y_0_7roll_y_0_4,"[False, False, False, False, False]","[10.08, 10.07, 10.07, 10.06, 10.07]",False,10.07
"19/08/19, 18:53",roll_z_0_1pitch_y_0_7roll_y_0_7,"[False, False, False, False, False]","[10.06, 10.09, 10.09, 10.08, 10.05]",False,10.074000000000002
"19/08/19, 18:54",roll_z_0_1pitch_y_0_4roll_x_0_7,"[False, False, False, False, False]","[10.07, 10.09, 10.07, 10.06, 10.04]",False,10.065999999999999
"19/08/19, 18:55",roll_z_0_1pitch_y_0_7roll_x_0_4,"[False, False, False, False, False]","[10.07, 10.06, 10.04, 10.06, 10.06]",False,10.058000000000002
"19/08/19, 18:56",roll_z_0_1pitch_y_0_7roll_x_0_7,"[False, False, False, False, False]","[10.09, 10.07, 10.05, 10.04, 10.09]",False,10.068000000000001
"19/08/19, 18:57",roll_z_0_1pitch_y_0_4pitch_z_0_7,"[False, False, False, False, False]","[10.08, 10.06, 10.05, 10.06, 10.07]",False,10.064
"19/08/19, 18:58",roll_z_0_1pitch_y_0_7pitch_z_0_4,"[False, False, False, False, False]","[10.07, 10.07, 10.09, 10.04, 10.08]",False,10.069999999999999
"19/08/19, 18:58",roll_z_0_1pitch_y_0_7pitch_z_0_7,"[False, False, False, False, False]","[10.06, 10.09, 10.07, 10.04, 10.05]",False,10.062000000000001
"19/08/19, 18:59",roll_z_0_1pitch_y_0_4pitch_x_0_7,"[False, False, False, False, False]","[10.07, 10.07, 10.03, 10.04, 10.07]",False,10.056000000000001
"19/08/19, 19:00",roll_z_0_1pitch_y_0_7pitch_x_0_4,"[False, False, False, False, False]","[10.11, 10.07, 10.06, 10.04, 10.07]",False,10.07
"19/08/19, 19:01",roll_z_0_1pitch_y_0_7pitch_x_0_7,"[False, False, False, False, False]","[10.15, 10.09, 10.07, 10.06, 10.07]",False,10.088000000000001
"19/08/19, 19:02",roll_z_0_1pitch_y_0_4pitch_y_0_7,"[False, False, False, False, False]","[10.06, 10.08, 10.04, 10.04, 10.06]",False,10.056000000000001
"19/08/19, 19:03",roll_z_0_1pitch_y_0_7pitch_y_0_4,"[False, False, False, False, False]","[10.07, 10.09, 10.08, 10.07, 10.07]",False,10.076
"19/08/19, 19:04",roll_z_0_1pitch_y_0_7pitch_y_0_7,"[False, False, False, False, False]","[10.06, 10.09, 10.07, 10.06, 10.09]",False,10.074000000000002
"19/08/19, 19:05",roll_z_0_1pitch_y_0_4pris_z_0_7,"[False, False, False, False, False]","[10.07, 10.09, 10.07, 10.07, 10.09]",False,10.078
"19/08/19, 19:06",roll_z_0_1pitch_y_0_7pris_z_0_4,"[False, False, False, False, False]","[10.07, 10.06, 10.07, 10.08, 10.07]",False,10.07
