name,joints,link_length,prev_axe,dof,mu,time,Z,LCI,Passed
roll_z_0_1pitch_y_0_1roll_z_0_7roll_y_0_1roll_y_0_4roll_y_0_7,roll_pitch__roll__roll__roll__roll_,0.1_0.1__0.7__0.1__0.4__0.7_,z_y__z__y__y__y_,6,0.03,3.37,0.12,0.022,1
roll_z_0_1pitch_y_0_4pitch_y_0_1pitch_y_0_1pitch_y_0_7pitch_z_0_7,roll_pitch__pitch__pitch__pitch__pitch_,0.1_0.4__0.1__0.1__0.7__0.7_,z_y__y__y__y__z_,6,0.05,2.89,0.121,0.023,1
roll_z_0_1pitch_y_0_7pitch_y_0_7pitch_y_0_1pitch_y_0_7pitch_y_0_1,roll_pitch__pitch__pitch__pitch__pitch_,0.1_0.7__0.7__0.1__0.7__0.1_,z_y__y__y__y__y_,6,0.065,3.64,0.119,0.033,1
roll_z_0_1roll_y_0_1pitch_y_0_1pitch_y_0_7roll_x_0_7roll_y_0_7,roll_roll__pitch__pitch__roll__roll_,0.1_0.1__0.1__0.7__0.7__0.7_,z_y__y__y__x__y_,6,0.038,5.39,0.12,0.035,1
roll_z_0_1pitch_y_0_4roll_x_0_4pitch_y_0_4pitch_y_0_4pitch_x_0_4,roll_pitch__roll__pitch__pitch__pitch_,0.1_0.4__0.4__0.4__0.4__0.4_,z_y__x__y__y__x_,6,0.05,3.08,0.12,0.037,1
roll_z_0_1pitch_y_0_4pitch_y_0_7pitch_y_0_4pitch_y_0_4pitch_y_0_7,roll_pitch__pitch__pitch__pitch__pitch_,0.1_0.4__0.7__0.4__0.4__0.7_,z_y__y__y__y__y_,6,0.05,2.97,0.118,0.038,1
roll_z_0_1pitch_y_0_1pitch_y_0_7pitch_y_0_4pitch_y_0_1pitch_y_0_4,roll_pitch__pitch__pitch__pitch__pitch_,0.1_0.1__0.7__0.4__0.1__0.4_,z_y__y__y__y__y_,6,0.039,3.64,0.111,0.041,1
roll_z_0_1pitch_y_0_1roll_z_0_1pitch_y_0_1pitch_y_0_7roll_x_0_7,roll_pitch__roll__pitch__pitch__roll_,0.1_0.1__0.1__0.1__0.7__0.7_,z_y__z__y__y__x_,6,0.071,2.71,0.117,0.043,1
roll_z_0_1pitch_y_0_4pitch_y_0_4pitch_y_0_4roll_z_0_4roll_y_0_1,roll_pitch__pitch__pitch__roll__roll_,0.1_0.4__0.4__0.4__0.4__0.1_,z_y__y__y__z__y_,6,0.078,2.56,0.118,0.053,1
roll_z_0_1roll_y_0_1roll_y_0_7roll_y_0_1roll_y_0_4roll_y_0_1,roll_roll__roll__roll__roll__roll_,0.1_0.1__0.7__0.1__0.4__0.1_,z_y__y__y__y__y_,6,0.044,2.54,0.125,0.053,1
roll_z_0_1pitch_y_0_1pitch_y_0_7pitch_x_0_7pitch_z_0_7roll_x_0_7,roll_pitch__pitch__pitch__pitch__roll_,0.1_0.1__0.7__0.7__0.7__0.7_,z_y__y__x__z__x_,6,0.087,3.11,0.125,0.054,1
roll_z_0_1roll_y_0_7pitch_y_0_7roll_x_0_7roll_y_0_7roll_y_0_7,roll_roll__pitch__roll__roll__roll_,0.1_0.7__0.7__0.7__0.7__0.7_,z_y__y__x__y__y_,6,0.076,2.73,0.117,0.055,1
roll_z_0_1pitch_y_0_7pitch_y_0_7pitch_z_0_7roll_y_0_7pris_z_0_7,roll_pitch__pitch__pitch__roll__pris_,0.1_0.7__0.7__0.7__0.7__0.7_,z_y__y__z__y__z_,6,0.091,4.07,0.481,0.056,1
