name,joints,link_length,prev_axe,dof,mu,time,Z,LCI,Passed
roll_z_0_1roll_y_0_4pitch_y_0_1pitch_x_0_4pitch_x_0_7pitch_x_0_7,roll_roll__pitch__pitch__pitch__pitch_,0.1_0.4__0.1__0.4__0.7__0.7_,z_y__y__x__x__x_,6,0.142,2.79,0.125,0.12,1
roll_z_0_1pitch_y_0_4roll_x_0_1pitch_y_0_4pitch_z_0_1pitch_y_0_1,roll_pitch__roll__pitch__pitch__pitch_,0.1_0.4__0.1__0.4__0.1__0.1_,z_y__x__y__z__y_,6,0.178,3.12,0.101,0.088,1
roll_z_0_1pitch_y_0_4pitch_z_0_1pitch_z_0_7pitch_x_0_1roll_y_0_4,roll_pitch__pitch__pitch__pitch__roll_,0.1_0.4__0.1__0.7__0.1__0.4_,z_y__z__z__x__y_,6,0.171,3.78,0.12,0.106,1
roll_z_0_1roll_y_0_7roll_y_0_1roll_y_0_7pitch_y_0_4roll_z_0_7,roll_roll__roll__roll__pitch__roll_,0.1_0.7__0.1__0.7__0.4__0.7_,z_y__y__y__y__z_,6,0.114,2.88,0.123,0.067,1
roll_z_0_1pitch_y_0_7pitch_y_0_7pitch_x_0_1pitch_z_0_4roll_x_0_4,roll_pitch__pitch__pitch__pitch__roll_,0.1_0.7__0.7__0.1__0.4__0.4_,z_y__y__x__z__x_,6,0.169,2.31,0.111,0.117,1
roll_z_0_1pitch_y_0_4pitch_z_0_7pitch_z_0_1pitch_x_0_7roll_z_0_4,roll_pitch__pitch__pitch__pitch__roll_,0.1_0.4__0.7__0.1__0.7__0.4_,z_y__z__z__x__z_,6,0.184,2.58,0.115,0.098,1
roll_z_0_1pitch_y_0_7pitch_z_0_4pitch_z_0_4pitch_z_0_1pitch_z_0_7,roll_pitch__pitch__pitch__pitch__pitch_,0.1_0.7__0.4__0.4__0.1__0.7_,z_y__z__z__z__z_,6,0.216,2.6,0.112,0.126,1
roll_z_0_1pitch_y_0_7roll_z_0_7pitch_y_0_1pitch_z_0_1roll_y_0_1,roll_pitch__roll__pitch__pitch__roll_,0.1_0.7__0.7__0.1__0.1__0.1_,z_y__z__y__z__y_,6,0.163,2.07,0.115,0.081,1
roll_z_0_1pitch_y_0_4pitch_z_0_4pitch_y_0_4pitch_x_0_4pitch_y_0_1,roll_pitch__pitch__pitch__pitch__pitch_,0.1_0.4__0.4__0.4__0.4__0.1_,z_y__z__y__x__y_,6,0.193,2.17,0.114,0.105,1
roll_z_0_1pris_y_0_1pitch_x_0_7pitch_x_0_7roll_x_0_4roll_y_0_1,roll_pris__pitch__pitch__roll__roll_,0.1_0.1__0.7__0.7__0.4__0.1_,z_y__x__x__x__y_,6,0.192,2.15,0.332,0.11,1
roll_z_0_1pitch_y_0_7pitch_y_0_7pitch_x_0_7pitch_x_0_1pitch_y_0_7,roll_pitch__pitch__pitch__pitch__pitch_,0.1_0.7__0.7__0.7__0.1__0.7_,z_y__y__x__x__y_,6,0.177,2.58,0.11,0.098,1
roll_z_0_1pitch_y_0_1roll_y_0_7pitch_y_0_4pitch_x_0_4roll_z_0_4,roll_pitch__roll__pitch__pitch__roll_,0.1_0.1__0.7__0.4__0.4__0.4_,z_y__y__y__x__z_,6,0.186,1.91,0.113,0.11,1
roll_z_0_1pitch_y_0_4pitch_z_0_1pitch_x_0_1roll_y_0_4pitch_y_0_1,roll_pitch__pitch__pitch__roll__pitch_,0.1_0.4__0.1__0.1__0.4__0.1_,z_y__z__x__y__y_,6,0.182,1.76,0.117,0.088,1
roll_z_0_1pitch_y_0_1roll_z_0_4pitch_y_0_4roll_z_0_7roll_y_0_4,roll_pitch__roll__pitch__roll__roll_,0.1_0.1__0.4__0.4__0.7__0.4_,z_y__z__y__z__y_,6,0.168,2.1,0.104,0.108,1
roll_z_0_1pitch_y_0_7roll_y_0_7pitch_y_0_7pitch_z_0_4roll_z_0_4,roll_pitch__roll__pitch__pitch__roll_,0.1_0.7__0.7__0.7__0.4__0.4_,z_y__y__y__z__z_,6,0.197,2.38,0.113,0.112,1
roll_z_0_1pitch_y_0_7pitch_z_0_1pitch_z_0_4pitch_y_0_1roll_x_0_1,roll_pitch__pitch__pitch__pitch__roll_,0.1_0.7__0.1__0.4__0.1__0.1_,z_y__z__z__y__x_,6,0.18,2.75,0.121,0.086,1
roll_z_0_1roll_y_0_4pitch_y_0_7pitch_z_0_7pitch_y_0_1roll_z_0_4,roll_roll__pitch__pitch__pitch__roll_,0.1_0.4__0.7__0.7__0.1__0.4_,z_y__y__z__y__z_,6,0.162,2.53,0.118,0.111,1
roll_z_0_1pris_y_0_7pitch_x_0_7pris_x_0_7pris_x_0_1roll_z_0_4,roll_pris__pitch__pris__pris__roll_,0.1_0.7__0.7__0.7__0.1__0.4_,z_y__x__x__x__z_,6,0.168,2.31,0.403,0.095,1
roll_z_0_1pitch_y_0_1pitch_x_0_4pitch_y_0_1roll_x_0_1pitch_y_0_4,roll_pitch__pitch__pitch__roll__pitch_,0.1_0.1__0.4__0.1__0.1__0.4_,z_y__x__y__x__y_,6,0.154,2.26,0.115,0.088,1
roll_z_0_1roll_y_0_4pitch_y_0_7pitch_z_0_7pitch_z_0_4roll_y_0_1,roll_roll__pitch__pitch__pitch__roll_,0.1_0.4__0.7__0.7__0.4__0.1_,z_y__y__z__z__y_,6,0.197,2.32,0.117,0.113,1
roll_z_0_1roll_y_0_7pitch_y_0_4pitch_z_0_1pitch_z_0_4pitch_z_0_7,roll_roll__pitch__pitch__pitch__pitch_,0.1_0.7__0.4__0.1__0.4__0.7_,z_y__y__z__z__z_,6,0.163,2.47,0.11,0.089,1
roll_z_0_1pitch_y_0_7roll_x_0_4pitch_y_0_7pitch_z_0_7pitch_y_0_4,roll_pitch__roll__pitch__pitch__pitch_,0.1_0.7__0.4__0.7__0.7__0.4_,z_y__x__y__z__y_,6,0.162,2.39,0.119,0.089,1
roll_z_0_1roll_y_0_1pitch_y_0_4pitch_z_0_4pitch_z_0_4pitch_x_0_1,roll_roll__pitch__pitch__pitch__pitch_,0.1_0.1__0.4__0.4__0.4__0.1_,z_y__y__z__z__x_,6,0.179,2.32,0.117,0.109,1
roll_z_0_1roll_y_0_4roll_y_0_4pitch_y_0_7pitch_z_0_1roll_y_0_1,roll_roll__roll__pitch__pitch__roll_,0.1_0.4__0.4__0.7__0.1__0.1_,z_y__y__y__z__y_,6,0.176,1.78,0.119,0.115,1
roll_z_0_1pitch_y_0_7roll_y_0_4roll_y_0_7pitch_y_0_4roll_z_0_4,roll_pitch__roll__roll__pitch__roll_,0.1_0.7__0.4__0.7__0.4__0.4_,z_y__y__y__y__z_,6,0.207,2.39,0.112,0.117,1
