name,joints,link_length,prev_axe,dof,mu,time,Z,LCI,Passed
roll_z_0_1pitch_y_0_7roll_x_0_4pitch_y_0_1pitch_y_0_7roll_x_0_4,roll_pitch__roll__pitch__pitch__roll_,0.1_0.7__0.4__0.1__0.7__0.4_,z_y__x__y__y__x_,6,0.038,2.29,0.208,0.007,1
roll_z_0_1pitch_y_0_7pitch_z_0_7pitch_y_0_1pitch_x_0_7pitch_y_0_1,roll_pitch__pitch__pitch__pitch__pitch_,0.1_0.7__0.7__0.1__0.7__0.1_,z_y__z__y__x__y_,6,0.055,2.69,0.216,0.009,1
roll_z_0_1roll_y_0_7pitch_y_0_1pitch_x_0_7pitch_y_0_1roll_y_0_7,roll_roll__pitch__pitch__pitch__roll_,0.1_0.7__0.1__0.7__0.1__0.7_,z_y__y__x__y__y_,6,0.104,3.53,0.125,0.038,1
roll_z_0_1pitch_y_0_1pitch_x_0_4pitch_x_0_7pitch_z_0_7roll_x_0_7,roll_pitch__pitch__pitch__pitch__roll_,0.1_0.1__0.4__0.7__0.7__0.7_,z_y__x__x__z__x_,6,0.112,3.28,0.124,0.042,1
roll_z_0_1roll_y_0_1pitch_y_0_7pitch_z_0_7pitch_y_0_7roll_x_0_4,roll_roll__pitch__pitch__pitch__roll_,0.1_0.1__0.7__0.7__0.7__0.4_,z_y__y__z__y__x_,6,0.153,2.61,0.125,0.047,1
roll_z_0_1roll_y_0_4pitch_y_0_4pitch_x_0_1pitch_y_0_4roll_x_0_4,roll_roll__pitch__pitch__pitch__roll_,0.1_0.4__0.4__0.1__0.4__0.4_,z_y__y__x__y__x_,6,0.132,7.56,0.164,0.048,1
roll_z_0_1pitch_y_0_7roll_z_0_7pitch_y_0_4pitch_y_0_7pitch_x_0_7,roll_pitch__roll__pitch__pitch__pitch_,0.1_0.7__0.7__0.4__0.7__0.7_,z_y__z__y__y__x_,6,0.147,2.29,0.116,0.049,1
roll_z_0_1pitch_y_0_1pitch_z_0_7pitch_y_0_1pitch_y_0_1roll_x_0_7,roll_pitch__pitch__pitch__pitch__roll_,0.1_0.1__0.7__0.1__0.1__0.7_,z_y__z__y__y__x_,6,0.15,2.33,0.117,0.049,1
roll_z_0_1pitch_y_0_1pitch_y_0_7pitch_y_0_4pitch_z_0_7pitch_x_0_4,roll_pitch__pitch__pitch__pitch__pitch_,0.1_0.1__0.7__0.4__0.7__0.4_,z_y__y__y__z__x_,6,0.143,2.72,0.114,0.05,1
roll_z_0_1pitch_y_0_1pitch_x_0_1roll_y_0_1pitch_y_0_7roll_y_0_4,roll_pitch__pitch__roll__pitch__roll_,0.1_0.1__0.1__0.1__0.7__0.4_,z_y__x__y__y__y_,6,0.158,2.44,0.123,0.05,1
roll_z_0_1roll_y_0_1pitch_y_0_1roll_z_0_7roll_y_0_4pitch_y_0_7,roll_roll__pitch__roll__roll__pitch_,0.1_0.1__0.1__0.7__0.4__0.7_,z_y__y__z__y__y_,6,0.159,2.07,0.125,0.05,1
roll_z_0_1roll_y_0_7pitch_y_0_7pitch_y_0_1roll_x_0_4pitch_y_0_4,roll_roll__pitch__pitch__roll__pitch_,0.1_0.7__0.7__0.1__0.4__0.4_,z_y__y__y__x__y_,6,0.187,3.39,0.178,0.05,1
roll_z_0_1pris_y_0_7pitch_x_0_7pris_z_0_4roll_y_0_7pris_y_0_7,roll_pris__pitch__pris__roll__pris_,0.1_0.7__0.7__0.4__0.7__0.7_,z_y__x__z__y__y_,6,0.158,2.17,0.411,0.05,1
roll_z_0_1roll_y_0_1pitch_y_0_7roll_y_0_4pitch_y_0_1pitch_z_0_4,roll_roll__pitch__roll__pitch__pitch_,0.1_0.1__0.7__0.4__0.1__0.4_,z_y__y__y__y__z_,6,0.152,2.34,0.112,0.051,1
roll_z_0_1pitch_y_0_1pitch_y_0_1pitch_x_0_1pitch_z_0_1roll_y_0_7,roll_pitch__pitch__pitch__pitch__roll_,0.1_0.1__0.1__0.1__0.1__0.7_,z_y__y__x__z__y_,6,0.154,2.59,0.116,0.051,1
roll_z_0_1pitch_y_0_1pitch_x_0_7pitch_z_0_1roll_x_0_4pitch_y_0_7,roll_pitch__pitch__pitch__roll__pitch_,0.1_0.1__0.7__0.1__0.4__0.7_,z_y__x__z__x__y_,6,0.156,1.92,0.116,0.051,1
roll_z_0_1roll_y_0_1pitch_y_0_1pitch_z_0_1pitch_y_0_4roll_y_0_4,roll_roll__pitch__pitch__pitch__roll_,0.1_0.1__0.1__0.1__0.4__0.4_,z_y__y__z__y__y_,6,0.164,2.26,0.121,0.051,1
roll_z_0_1pris_y_0_7pitch_x_0_7pitch_y_0_7pitch_y_0_4pitch_y_0_4,roll_pris__pitch__pitch__pitch__pitch_,0.1_0.7__0.7__0.7__0.4__0.4_,z_y__x__y__y__y_,6,0.151,2.84,0.256,0.051,1
roll_z_0_1pitch_y_0_7pitch_y_0_7pitch_y_0_7roll_y_0_4pitch_y_0_1,roll_pitch__pitch__pitch__roll__pitch_,0.1_0.7__0.7__0.7__0.4__0.1_,z_y__y__y__y__y_,6,0.164,2.59,0.12,0.052,1
roll_z_0_1roll_y_0_7pitch_y_0_4pitch_z_0_7pitch_z_0_4pitch_y_0_7,roll_roll__pitch__pitch__pitch__pitch_,0.1_0.7__0.4__0.7__0.4__0.7_,z_y__y__z__z__y_,6,0.249,4.12,0.193,0.052,1
roll_z_0_1pitch_y_0_1pitch_z_0_1roll_x_0_4roll_y_0_7roll_y_0_4,roll_pitch__pitch__roll__roll__roll_,0.1_0.1__0.1__0.4__0.7__0.4_,z_y__z__x__y__y_,6,0.165,2.48,0.118,0.053,1
roll_z_0_1pitch_y_0_4pitch_x_0_7roll_x_0_7pitch_y_0_1pitch_z_0_7,roll_pitch__pitch__roll__pitch__pitch_,0.1_0.4__0.7__0.7__0.1__0.7_,z_y__x__x__y__z_,6,0.175,2.59,0.125,0.053,1
roll_z_0_1pitch_y_0_7pitch_z_0_1pitch_y_0_7roll_z_0_4pitch_y_0_4,roll_pitch__pitch__pitch__roll__pitch_,0.1_0.7__0.1__0.7__0.4__0.4_,z_y__z__y__z__y_,6,0.155,2.59,0.117,0.054,1
roll_z_0_1roll_y_0_4roll_y_0_4pitch_y_0_4pitch_z_0_7pitch_x_0_7,roll_roll__roll__pitch__pitch__pitch_,0.1_0.4__0.4__0.4__0.7__0.7_,z_y__y__y__z__x_,6,0.161,2.57,0.116,0.055,1
roll_z_0_1pitch_y_0_7pitch_y_0_7pitch_x_0_4pitch_z_0_1pitch_z_0_7,roll_pitch__pitch__pitch__pitch__pitch_,0.1_0.7__0.7__0.4__0.1__0.7_,z_y__y__x__z__z_,6,0.168,2.64,0.118,0.055,1
