name,joints,link_length,prev_axe,dof,mu,time,Z,LCI,Passed
roll_z_0_1pitch_y_0_1pitch_z_0_1pitch_y_0_1roll_x_0_4pitch_y_0_4,roll_pitch__pitch__pitch__roll__pitch_,0.1_0.1__0.1__0.1__0.4__0.4_,z_y__z__y__x__y_,6,0.205,2.39,0.004,,1
roll_z_0_1pitch_y_0_7pitch_y_0_4pitch_x_0_1roll_z_0_4roll_y_0_4,roll_pitch__pitch__pitch__roll__roll_,0.1_0.7__0.4__0.1__0.4__0.4_,z_y__y__x__z__y_,6,0.196,2.37,0.004,,1
roll_z_0_1pitch_y_0_1pitch_y_0_4pitch_x_0_4pitch_x_0_1roll_y_0_1,roll_pitch__pitch__pitch__pitch__roll_,0.1_0.1__0.4__0.4__0.1__0.1_,z_y__y__x__x__y_,6,0.176,1.86,0.005,,1
roll_z_0_1pitch_y_0_1pitch_x_0_4pitch_y_0_7pitch_z_0_1roll_x_0_4,roll_pitch__pitch__pitch__pitch__roll_,0.1_0.1__0.4__0.7__0.1__0.4_,z_y__x__y__z__x_,6,0.164,2.24,0.005,,1
roll_z_0_1pitch_y_0_4pitch_z_0_1pitch_z_0_7pitch_z_0_4pitch_y_0_1,roll_pitch__pitch__pitch__pitch__pitch_,0.1_0.4__0.1__0.7__0.4__0.1_,z_y__z__z__z__y_,6,0.182,2.53,0.006,,1
roll_z_0_1pitch_y_0_4pitch_x_0_7pitch_z_0_1pitch_y_0_1roll_y_0_4,roll_pitch__pitch__pitch__pitch__roll_,0.1_0.4__0.7__0.1__0.1__0.4_,z_y__x__z__y__y_,6,0.174,2.32,0.006,,1
roll_z_0_1pitch_y_0_1pitch_x_0_1pitch_x_0_4roll_y_0_4roll_y_0_1,roll_pitch__pitch__pitch__roll__roll_,0.1_0.1__0.1__0.4__0.4__0.1_,z_y__x__x__y__y_,6,0.179,2.06,0.006,,1
roll_z_0_1pitch_y_0_1pitch_z_0_4pitch_y_0_1roll_y_0_7roll_y_0_1,roll_pitch__pitch__pitch__roll__roll_,0.1_0.1__0.4__0.1__0.7__0.1_,z_y__z__y__y__y_,6,0.187,1.85,0.006,,1
roll_z_0_1pitch_y_0_4pitch_y_0_4roll_z_0_4pitch_y_0_7pitch_x_0_1,roll_pitch__pitch__roll__pitch__pitch_,0.1_0.4__0.4__0.4__0.7__0.1_,z_y__y__z__y__x_,6,0.169,2.16,0.006,,1
roll_z_0_1pitch_y_0_4roll_z_0_4pitch_y_0_4pitch_y_0_7roll_x_0_4,roll_pitch__roll__pitch__pitch__roll_,0.1_0.4__0.4__0.4__0.7__0.4_,z_y__z__y__y__x_,6,0.161,2.27,0.006,,1
roll_z_0_1roll_y_0_1pitch_y_0_4pitch_y_0_7pitch_z_0_1roll_x_0_4,roll_roll__pitch__pitch__pitch__roll_,0.1_0.1__0.4__0.7__0.1__0.4_,z_y__y__y__z__x_,6,0.215,2.11,0.006,,1
roll_z_0_1pitch_y_0_4roll_y_0_7pitch_y_0_7pitch_y_0_7pitch_z_0_4,roll_pitch__roll__pitch__pitch__pitch_,0.1_0.4__0.7__0.7__0.7__0.4_,z_y__y__y__y__z_,6,0.197,2.39,0.012,,1
roll_z_0_1pitch_y_0_1roll_y_0_1roll_y_0_7pitch_y_0_7pitch_y_0_4,roll_pitch__roll__roll__pitch__pitch_,0.1_0.1__0.1__0.7__0.7__0.4_,z_y__y__y__y__y_,6,0.19,2.33,0.013,,1
roll_z_0_1roll_y_0_7pitch_y_0_4pitch_y_0_7pitch_x_0_7pitch_z_0_1,roll_roll__pitch__pitch__pitch__pitch_,0.1_0.7__0.4__0.7__0.7__0.1_,z_y__y__y__x__z_,6,0.173,2.58,0.014,,1
roll_z_0_1pitch_y_0_1pitch_z_0_1pitch_z_0_4roll_z_0_4pitch_y_0_7,roll_pitch__pitch__pitch__roll__pitch_,0.1_0.1__0.1__0.4__0.4__0.7_,z_y__z__z__z__y_,6,0.227,2.4,0.004,,1
roll_z_0_1pitch_y_0_4pitch_x_0_7roll_z_0_4pitch_y_0_4pitch_z_0_4,roll_pitch__pitch__roll__pitch__pitch_,0.1_0.4__0.7__0.4__0.4__0.4_,z_y__x__z__y__z_,6,0.212,2.12,0.004,,1
roll_z_0_1pitch_y_0_4roll_y_0_1pitch_y_0_1roll_y_0_7pitch_y_0_1,roll_pitch__roll__pitch__roll__pitch_,0.1_0.4__0.1__0.1__0.7__0.1_,z_y__y__y__y__y_,6,0.215,2.5,0.004,,1
roll_z_0_1pitch_y_0_1pitch_z_0_1pitch_y_0_4pitch_x_0_4pitch_z_0_7,roll_pitch__pitch__pitch__pitch__pitch_,0.1_0.1__0.1__0.4__0.4__0.7_,z_y__z__y__x__z_,6,0.204,2.1,0.005,,1
roll_z_0_1pitch_y_0_1pitch_z_0_7pitch_y_0_4pitch_x_0_4pitch_z_0_4,roll_pitch__pitch__pitch__pitch__pitch_,0.1_0.1__0.7__0.4__0.4__0.4_,z_y__z__y__x__z_,6,0.212,2.0,0.005,,1
roll_z_0_1pitch_y_0_4pitch_y_0_4pitch_x_0_1pitch_z_0_1roll_y_0_4,roll_pitch__pitch__pitch__pitch__roll_,0.1_0.4__0.4__0.1__0.1__0.4_,z_y__y__x__z__y_,6,0.199,2.31,0.005,,1
roll_z_0_1pitch_y_0_1pitch_x_0_1pitch_y_0_7pitch_x_0_7pitch_x_0_4,roll_pitch__pitch__pitch__pitch__pitch_,0.1_0.1__0.1__0.7__0.7__0.4_,z_y__x__y__x__x_,6,0.196,2.57,0.006,,1
roll_z_0_1pitch_y_0_1pitch_z_0_1pitch_y_0_4roll_x_0_4roll_y_0_4,roll_pitch__pitch__pitch__roll__roll_,0.1_0.1__0.1__0.4__0.4__0.4_,z_y__z__y__x__y_,6,0.197,2.3,0.006,,1
roll_z_0_1pitch_y_0_1pitch_x_0_7roll_z_0_4pitch_y_0_1roll_x_0_4,roll_pitch__pitch__roll__pitch__roll_,0.1_0.1__0.7__0.4__0.1__0.4_,z_y__x__z__y__x_,6,0.189,2.36,0.006,,1
roll_z_0_1pitch_y_0_4pitch_y_0_7roll_z_0_1pitch_y_0_4roll_z_0_4,roll_pitch__pitch__roll__pitch__roll_,0.1_0.4__0.7__0.1__0.4__0.4_,z_y__y__z__y__z_,6,0.192,2.49,0.006,,1
roll_z_0_1roll_y_0_1pitch_y_0_4roll_y_0_7pitch_y_0_1roll_y_0_1,roll_roll__pitch__roll__pitch__roll_,0.1_0.1__0.4__0.7__0.1__0.1_,z_y__y__y__y__y_,6,0.178,1.9,0.006,,1
