name,joints,link_length,prev_axe,dof,mu,time,Z,LCI,Passed
roll_z_0_1pitch_y_0_4pitch_z_0_7pitch_z_0_4pitch_x_0_4roll_z_0_7,roll_pitch__pitch__pitch__pitch__roll_,0.1_0.4__0.7__0.4__0.4__0.7_,z_y__z__z__x__z_,6,0.119,3.32,0.001,,1
roll_z_0_1pitch_y_0_1pitch_x_0_7roll_y_0_4pitch_y_0_4pitch_z_0_1,roll_pitch__pitch__roll__pitch__pitch_,0.1_0.1__0.7__0.4__0.4__0.1_,z_y__x__y__y__z_,6,0.168,3.26,0.003,,1
roll_z_0_1pitch_y_0_1roll_x_0_1pitch_y_0_4pitch_x_0_1pitch_z_0_4,roll_pitch__roll__pitch__pitch__pitch_,0.1_0.1__0.1__0.4__0.1__0.4_,z_y__x__y__x__z_,6,0.178,3.03,0.003,,1
roll_z_0_1pitch_y_0_4pitch_x_0_4pitch_x_0_7pitch_x_0_1roll_z_0_4,roll_pitch__pitch__pitch__pitch__roll_,0.1_0.4__0.4__0.7__0.1__0.4_,z_y__x__x__x__z_,6,0.192,2.23,0.004,,1
roll_z_0_1pitch_y_0_1roll_y_0_7pitch_y_0_4pitch_y_0_7pitch_x_0_7,roll_pitch__roll__pitch__pitch__pitch_,0.1_0.1__0.7__0.4__0.7__0.7_,z_y__y__y__y__x_,6,0.227,1.79,0.004,,1
roll_z_0_1pitch_y_0_4roll_z_0_1pitch_y_0_4pitch_x_0_1pitch_y_0_7,roll_pitch__roll__pitch__pitch__pitch_,0.1_0.4__0.1__0.4__0.1__0.7_,z_y__z__y__x__y_,6,0.194,2.51,0.004,,1
roll_z_0_1pitch_y_0_1pitch_y_0_7pitch_x_0_4roll_y_0_1pitch_y_0_1,roll_pitch__pitch__pitch__roll__pitch_,0.1_0.1__0.7__0.4__0.1__0.1_,z_y__y__x__y__y_,6,0.184,2.11,0.005,,1
roll_z_0_1pitch_y_0_4pitch_x_0_1pitch_z_0_7roll_y_0_4roll_y_0_4,roll_pitch__pitch__pitch__roll__roll_,0.1_0.4__0.1__0.7__0.4__0.4_,z_y__x__z__y__y_,6,0.184,2.37,0.005,,1
roll_z_0_1pitch_y_0_1pitch_z_0_1pitch_z_0_4pitch_z_0_1roll_z_0_7,roll_pitch__pitch__pitch__pitch__roll_,0.1_0.1__0.1__0.4__0.1__0.7_,z_y__z__z__z__z_,6,0.205,2.54,0.006,,1
roll_z_0_1pitch_y_0_1pitch_z_0_7pitch_y_0_7pitch_z_0_1roll_z_0_7,roll_pitch__pitch__pitch__pitch__roll_,0.1_0.1__0.7__0.7__0.1__0.7_,z_y__z__y__z__z_,6,0.186,2.2,0.006,,1
