name,joints,link_length,prev_axe,dof,mu,time,Z,LCI,Passed
roll_z_0_1pitch_y_0_1pitch_y_0_1pitch_z_0_4roll_z_0_7roll_y_0_4,roll_pitch__pitch__pitch__roll__roll_,0.1_0.1__0.1__0.4__0.7__0.4_,z_y__y__z__z__y_,6,0.097,3.38,0.001,,1
roll_z_0_1roll_y_0_7pitch_y_0_1pitch_x_0_7pitch_y_0_1roll_y_0_1,roll_roll__pitch__pitch__pitch__roll_,0.1_0.7__0.1__0.7__0.1__0.1_,z_y__y__x__y__y_,6,0.022,3.59,0.001,,1
roll_z_0_1roll_y_0_1pitch_y_0_4pitch_y_0_4pitch_x_0_4pitch_y_0_7,roll_roll__pitch__pitch__pitch__pitch_,0.1_0.1__0.4__0.4__0.4__0.7_,z_y__y__y__x__y_,6,0.279,2.19,0.002,,1
roll_z_0_1roll_y_0_1pitch_y_0_1roll_z_0_4pitch_y_0_4roll_z_0_1,roll_roll__pitch__roll__pitch__roll_,0.1_0.1__0.1__0.4__0.4__0.1_,z_y__y__z__y__z_,6,0.175,2.02,0.003,,1
roll_z_0_1pitch_y_0_7pitch_z_0_4pitch_x_0_1pitch_y_0_4pitch_x_0_4,roll_pitch__pitch__pitch__pitch__pitch_,0.1_0.7__0.4__0.1__0.4__0.4_,z_y__z__x__y__x_,6,0.052,3.41,0.004,,1
roll_z_0_1pitch_y_0_4pitch_y_0_1pitch_z_0_1pitch_y_0_7roll_z_0_1,roll_pitch__pitch__pitch__pitch__roll_,0.1_0.4__0.1__0.1__0.7__0.1_,z_y__y__z__y__z_,6,0.179,2.51,0.004,,1
roll_z_0_1pitch_y_0_1roll_z_0_7pitch_y_0_1pitch_x_0_7roll_y_0_7,roll_pitch__roll__pitch__pitch__roll_,0.1_0.1__0.7__0.1__0.7__0.7_,z_y__z__y__x__y_,6,0.151,2.8,0.004,,1
roll_z_0_1pitch_y_0_4pitch_z_0_1pitch_y_0_7pitch_z_0_7pitch_z_0_7,roll_pitch__pitch__pitch__pitch__pitch_,0.1_0.4__0.1__0.7__0.7__0.7_,z_y__z__y__z__z_,6,0.171,2.56,0.005,,1
roll_z_0_1pitch_y_0_7pitch_x_0_4pitch_x_0_1pitch_x_0_4pitch_x_0_1,roll_pitch__pitch__pitch__pitch__pitch_,0.1_0.7__0.4__0.1__0.4__0.1_,z_y__x__x__x__x_,6,0.203,2.64,0.005,,1
roll_z_0_1pitch_y_0_7pitch_x_0_7pitch_z_0_4pitch_y_0_7pitch_z_0_4,roll_pitch__pitch__pitch__pitch__pitch_,0.1_0.7__0.7__0.4__0.7__0.4_,z_y__x__z__y__z_,6,0.184,2.3,0.005,,1
roll_z_0_1pitch_y_0_1pitch_y_0_4pitch_z_0_4pitch_z_0_1roll_x_0_1,roll_pitch__pitch__pitch__pitch__roll_,0.1_0.1__0.4__0.4__0.1__0.1_,z_y__y__z__z__x_,6,0.172,1.85,0.005,,1
roll_z_0_1pitch_y_0_1pitch_x_0_7pitch_x_0_7pitch_z_0_7roll_y_0_1,roll_pitch__pitch__pitch__pitch__roll_,0.1_0.1__0.7__0.7__0.7__0.1_,z_y__x__x__z__y_,6,0.189,2.72,0.005,,1
roll_z_0_1pitch_y_0_4pitch_y_0_1pitch_z_0_4pitch_y_0_4roll_x_0_1,roll_pitch__pitch__pitch__pitch__roll_,0.1_0.4__0.1__0.4__0.4__0.1_,z_y__y__z__y__x_,6,0.18,2.0,0.005,,1
roll_z_0_1pitch_y_0_4pitch_z_0_4pitch_y_0_1pitch_y_0_4roll_x_0_1,roll_pitch__pitch__pitch__pitch__roll_,0.1_0.4__0.4__0.1__0.4__0.1_,z_y__z__y__y__x_,6,0.165,2.07,0.005,,1
roll_z_0_1pitch_y_0_7pitch_y_0_1pitch_x_0_1pitch_x_0_1roll_y_0_4,roll_pitch__pitch__pitch__pitch__roll_,0.1_0.7__0.1__0.1__0.1__0.4_,z_y__y__x__x__y_,6,0.202,2.67,0.005,,1
roll_z_0_1pitch_y_0_7pitch_z_0_1pitch_z_0_1pitch_z_0_7roll_y_0_7,roll_pitch__pitch__pitch__pitch__roll_,0.1_0.7__0.1__0.1__0.7__0.7_,z_y__z__z__z__y_,6,0.166,2.49,0.005,,1
roll_z_0_1pitch_y_0_7pitch_x_0_7pitch_y_0_1roll_y_0_7roll_y_0_1,roll_pitch__pitch__pitch__roll__roll_,0.1_0.7__0.7__0.1__0.7__0.1_,z_y__x__y__y__y_,6,0.181,2.49,0.005,,1
roll_z_0_1pitch_y_0_1roll_x_0_4pitch_y_0_1pitch_x_0_7pitch_z_0_1,roll_pitch__roll__pitch__pitch__pitch_,0.1_0.1__0.4__0.1__0.7__0.1_,z_y__x__y__x__z_,6,0.198,2.84,0.005,,1
roll_z_0_1pitch_y_0_4roll_z_0_1pitch_y_0_4pitch_y_0_7pitch_z_0_1,roll_pitch__roll__pitch__pitch__pitch_,0.1_0.4__0.1__0.4__0.7__0.1_,z_y__z__y__y__z_,6,0.184,2.56,0.005,,1
roll_z_0_1pitch_y_0_4roll_x_0_7pitch_y_0_7pitch_y_0_1roll_z_0_7,roll_pitch__roll__pitch__pitch__roll_,0.1_0.4__0.7__0.7__0.1__0.7_,z_y__x__y__y__z_,6,0.173,3.3,0.005,,1
roll_z_0_1pitch_y_0_7roll_z_0_1pitch_y_0_1pitch_y_0_4roll_x_0_4,roll_pitch__roll__pitch__pitch__roll_,0.1_0.7__0.1__0.1__0.4__0.4_,z_y__z__y__y__x_,6,0.164,2.24,0.005,,1
