name,joints,link_length,prev_axe,dof,mu,time,Z,LCI,Passed
roll_z_0_1pitch_y_0_1pitch_y_0_4pitch_x_0_7pitch_z_0_4roll_x_0_7,roll_pitch__pitch__pitch__pitch__roll_,0.1_0.1__0.4__0.7__0.4__0.7_,z_y__y__x__z__x_,6,0.088,3.17,0.001,,1
roll_z_0_1roll_y_0_4pitch_y_0_7pitch_x_0_1pitch_x_0_4pitch_z_0_7,roll_roll__pitch__pitch__pitch__pitch_,0.1_0.4__0.7__0.1__0.4__0.7_,z_y__y__x__x__z_,6,0.075,3.26,0.001,,1
roll_z_0_1pitch_y_0_4pitch_z_0_7pitch_x_0_1pitch_y_0_1roll_y_0_7,roll_pitch__pitch__pitch__pitch__roll_,0.1_0.4__0.7__0.1__0.1__0.7_,z_y__z__x__y__y_,6,0.179,3.59,0.002,,1
roll_z_0_1roll_y_0_4pitch_y_0_7roll_z_0_1pitch_y_0_7pitch_x_0_7,roll_roll__pitch__roll__pitch__pitch_,0.1_0.4__0.7__0.1__0.7__0.7_,z_y__y__z__y__x_,6,0.088,2.5,0.002,,1
roll_z_0_1pitch_y_0_4pitch_z_0_7pitch_y_0_4pitch_y_0_1roll_z_0_7,roll_pitch__pitch__pitch__pitch__roll_,0.1_0.4__0.7__0.4__0.1__0.7_,z_y__z__y__y__z_,6,0.214,2.44,0.003,,1
roll_z_0_1pitch_y_0_1pitch_y_0_4pitch_x_0_7roll_y_0_7pitch_y_0_1,roll_pitch__pitch__pitch__roll__pitch_,0.1_0.1__0.4__0.7__0.7__0.1_,z_y__y__x__y__y_,6,0.111,3.35,0.003,,1
roll_z_0_1pitch_y_0_7pitch_x_0_1roll_z_0_7pitch_y_0_1pitch_x_0_4,roll_pitch__pitch__roll__pitch__pitch_,0.1_0.7__0.1__0.7__0.1__0.4_,z_y__x__z__y__x_,6,0.124,2.74,0.003,,1
roll_z_0_1pitch_y_0_1roll_x_0_7pitch_y_0_7pitch_x_0_7roll_y_0_4,roll_pitch__roll__pitch__pitch__roll_,0.1_0.1__0.7__0.7__0.7__0.4_,z_y__x__y__x__y_,6,0.079,5.85,0.003,,1
roll_z_0_1pitch_y_0_7roll_x_0_1pitch_y_0_7pitch_x_0_7roll_z_0_4,roll_pitch__roll__pitch__pitch__roll_,0.1_0.7__0.1__0.7__0.7__0.4_,z_y__x__y__x__z_,6,0.035,3.41,0.003,,1
roll_z_0_1pitch_y_0_1roll_x_0_7roll_y_0_4pitch_y_0_7pitch_x_0_7,roll_pitch__roll__roll__pitch__pitch_,0.1_0.1__0.7__0.4__0.7__0.7_,z_y__x__y__y__x_,6,0.032,3.46,0.003,,1
roll_z_0_1roll_y_0_1pitch_y_0_7pitch_x_0_4pitch_z_0_7pitch_x_0_4,roll_roll__pitch__pitch__pitch__pitch_,0.1_0.1__0.7__0.4__0.7__0.4_,z_y__y__x__z__x_,6,0.219,2.9,0.003,,1
roll_z_0_1roll_y_0_7pitch_y_0_7pitch_y_0_1pitch_x_0_4pitch_x_0_4,roll_roll__pitch__pitch__pitch__pitch_,0.1_0.7__0.7__0.1__0.4__0.4_,z_y__y__y__x__x_,6,0.211,2.66,0.003,,1
roll_z_0_1roll_y_0_7pitch_y_0_4pitch_x_0_1pitch_z_0_7roll_x_0_7,roll_roll__pitch__pitch__pitch__roll_,0.1_0.7__0.4__0.1__0.7__0.7_,z_y__y__x__z__x_,6,0.152,3.35,0.003,,1
roll_z_0_1pitch_y_0_1pitch_z_0_7pitch_z_0_4pitch_z_0_1roll_z_0_7,roll_pitch__pitch__pitch__pitch__roll_,0.1_0.1__0.7__0.4__0.1__0.7_,z_y__z__z__z__z_,6,0.157,2.29,0.004,,1
roll_z_0_1pitch_y_0_4pitch_x_0_1pitch_y_0_4pitch_z_0_7roll_y_0_7,roll_pitch__pitch__pitch__pitch__roll_,0.1_0.4__0.1__0.4__0.7__0.7_,z_y__x__y__z__y_,6,0.132,2.86,0.004,,1
roll_z_0_1pitch_y_0_7pitch_x_0_4pitch_z_0_4pitch_x_0_1roll_y_0_7,roll_pitch__pitch__pitch__pitch__roll_,0.1_0.7__0.4__0.4__0.1__0.7_,z_y__x__z__x__y_,6,0.223,2.13,0.004,,1
roll_z_0_1pitch_y_0_7pitch_x_0_4pitch_z_0_7pitch_y_0_4roll_y_0_1,roll_pitch__pitch__pitch__pitch__roll_,0.1_0.7__0.4__0.7__0.4__0.1_,z_y__x__z__y__y_,6,0.216,2.39,0.004,,1
roll_z_0_1pitch_y_0_1pitch_y_0_1pitch_x_0_4roll_z_0_7pitch_y_0_7,roll_pitch__pitch__pitch__roll__pitch_,0.1_0.1__0.1__0.4__0.7__0.7_,z_y__y__x__z__y_,6,0.182,2.39,0.004,,1
roll_z_0_1pitch_y_0_7pitch_y_0_4pitch_z_0_7roll_z_0_1pitch_y_0_1,roll_pitch__pitch__pitch__roll__pitch_,0.1_0.7__0.4__0.7__0.1__0.1_,z_y__y__z__z__y_,6,0.219,1.99,0.004,,1
roll_z_0_1pitch_y_0_7pitch_x_0_7pitch_z_0_4roll_z_0_7roll_y_0_1,roll_pitch__pitch__pitch__roll__roll_,0.1_0.7__0.7__0.4__0.7__0.1_,z_y__x__z__z__y_,6,0.21,2.25,0.004,,1
roll_z_0_1pitch_y_0_1pitch_z_0_4roll_y_0_7roll_y_0_7roll_y_0_4,roll_pitch__pitch__roll__roll__roll_,0.1_0.1__0.4__0.7__0.7__0.4_,z_y__z__y__y__y_,6,0.175,2.19,0.004,,1
roll_z_0_1pitch_y_0_4roll_x_0_4pitch_y_0_7pitch_x_0_7pitch_y_0_1,roll_pitch__roll__pitch__pitch__pitch_,0.1_0.4__0.4__0.7__0.7__0.1_,z_y__x__y__x__y_,6,0.189,2.78,0.004,,1
roll_z_0_1pitch_y_0_7roll_y_0_1pitch_y_0_7roll_z_0_1roll_y_0_4,roll_pitch__roll__pitch__roll__roll_,0.1_0.7__0.1__0.7__0.1__0.4_,z_y__y__y__z__y_,6,0.168,2.46,0.004,,1
roll_z_0_1pitch_y_0_7roll_x_0_7pitch_y_0_1roll_x_0_4roll_y_0_4,roll_pitch__roll__pitch__roll__roll_,0.1_0.7__0.7__0.1__0.4__0.4_,z_y__x__y__x__y_,6,0.181,2.4,0.004,,1
roll_z_0_1pitch_y_0_1roll_y_0_4roll_y_0_7pitch_y_0_7roll_z_0_4,roll_pitch__roll__roll__pitch__roll_,0.1_0.1__0.4__0.7__0.7__0.4_,z_y__y__y__y__z_,6,0.163,2.18,0.004,,1
roll_z_0_1pitch_y_0_7roll_z_0_4roll_y_0_1roll_y_0_7pitch_y_0_1,roll_pitch__roll__roll__roll__pitch_,0.1_0.7__0.4__0.1__0.7__0.1_,z_y__z__y__y__y_,6,0.177,2.25,0.011,,1
roll_z_0_1roll_y_0_7pitch_y_0_1pitch_x_0_7pitch_x_0_1pitch_y_0_4,roll_roll__pitch__pitch__pitch__pitch_,0.1_0.7__0.1__0.7__0.1__0.4_,z_y__y__x__x__y_,6,0.171,2.44,0.004,,1
roll_z_0_1roll_y_0_1pitch_y_0_7pitch_x_0_4roll_y_0_7roll_y_0_4,roll_roll__pitch__pitch__roll__roll_,0.1_0.1__0.7__0.4__0.7__0.4_,z_y__y__x__y__y_,6,0.195,2.39,0.004,,1
roll_z_0_1pitch_y_0_1pitch_z_0_1pitch_y_0_4pitch_y_0_7roll_z_0_7,roll_pitch__pitch__pitch__pitch__roll_,0.1_0.1__0.1__0.4__0.7__0.7_,z_y__z__y__y__z_,6,0.156,2.29,0.005,,1
roll_z_0_1pitch_y_0_1pitch_z_0_4pitch_y_0_7pitch_y_0_7roll_x_0_1,roll_pitch__pitch__pitch__pitch__roll_,0.1_0.1__0.4__0.7__0.7__0.1_,z_y__z__y__y__x_,6,0.184,2.24,0.005,,1
roll_z_0_1pitch_y_0_4pitch_y_0_7pitch_z_0_7pitch_z_0_1roll_y_0_4,roll_pitch__pitch__pitch__pitch__roll_,0.1_0.4__0.7__0.7__0.1__0.4_,z_y__y__z__z__y_,6,0.158,2.29,0.005,,1
roll_z_0_1pitch_y_0_7pitch_x_0_7pitch_y_0_4pitch_z_0_1roll_x_0_1,roll_pitch__pitch__pitch__pitch__roll_,0.1_0.7__0.7__0.4__0.1__0.1_,z_y__x__y__z__x_,6,0.17,2.09,0.005,,1
roll_z_0_1pitch_y_0_4pitch_x_0_7pitch_x_0_4roll_y_0_7pitch_y_0_1,roll_pitch__pitch__pitch__roll__pitch_,0.1_0.4__0.7__0.4__0.7__0.1_,z_y__x__x__y__y_,6,0.164,2.3,0.005,,1
roll_z_0_1pitch_y_0_7pitch_y_0_1pitch_z_0_1roll_z_0_7pitch_y_0_4,roll_pitch__pitch__pitch__roll__pitch_,0.1_0.7__0.1__0.1__0.7__0.4_,z_y__y__z__z__y_,6,0.195,2.45,0.005,,1
roll_z_0_1pitch_y_0_7pitch_x_0_4pitch_x_0_4roll_x_0_7roll_y_0_7,roll_pitch__pitch__pitch__roll__roll_,0.1_0.7__0.4__0.4__0.7__0.7_,z_y__x__x__x__y_,6,0.188,2.44,0.005,,1
roll_z_0_1pitch_y_0_1pitch_y_0_7roll_x_0_4pitch_y_0_4pitch_z_0_7,roll_pitch__pitch__roll__pitch__pitch_,0.1_0.1__0.7__0.4__0.4__0.7_,z_y__y__x__y__z_,6,0.097,2.49,0.005,,1
roll_z_0_1pitch_y_0_4pitch_z_0_7roll_z_0_1pitch_y_0_7pitch_x_0_1,roll_pitch__pitch__roll__pitch__pitch_,0.1_0.4__0.7__0.1__0.7__0.1_,z_y__z__z__y__x_,6,0.199,2.5,0.005,,1
roll_z_0_1pitch_y_0_7pitch_z_0_7roll_z_0_4pitch_y_0_4pitch_x_0_1,roll_pitch__pitch__roll__pitch__pitch_,0.1_0.7__0.7__0.4__0.4__0.1_,z_y__z__z__y__x_,6,0.179,2.28,0.005,,1
roll_z_0_1pitch_y_0_7pitch_x_0_7roll_y_0_4roll_y_0_4pitch_y_0_7,roll_pitch__pitch__roll__roll__pitch_,0.1_0.7__0.7__0.4__0.4__0.7_,z_y__x__y__y__y_,6,0.16,2.28,0.005,,1
roll_z_0_1pitch_y_0_1roll_y_0_1pitch_y_0_4pitch_y_0_7pitch_z_0_7,roll_pitch__roll__pitch__pitch__pitch_,0.1_0.1__0.1__0.4__0.7__0.7_,z_y__y__y__y__z_,6,0.167,2.29,0.005,,1
roll_z_0_1pitch_y_0_1roll_z_0_7pitch_y_0_1roll_z_0_7roll_y_0_4,roll_pitch__roll__pitch__roll__roll_,0.1_0.1__0.7__0.1__0.7__0.4_,z_y__z__y__z__y_,6,0.169,2.23,0.005,,1
roll_z_0_1pitch_y_0_1roll_z_0_7pitch_y_0_7roll_x_0_1roll_y_0_4,roll_pitch__roll__pitch__roll__roll_,0.1_0.1__0.7__0.7__0.1__0.4_,z_y__z__y__x__y_,6,0.201,1.89,0.005,,1
roll_z_0_1pitch_y_0_4roll_y_0_7pitch_y_0_1roll_y_0_7roll_y_0_1,roll_pitch__roll__pitch__roll__roll_,0.1_0.4__0.7__0.1__0.7__0.1_,z_y__y__y__y__y_,6,0.145,1.94,0.005,,1
roll_z_0_1pitch_y_0_4roll_x_0_7roll_y_0_7pitch_y_0_1roll_z_0_1,roll_pitch__roll__roll__pitch__roll_,0.1_0.4__0.7__0.7__0.1__0.1_,z_y__x__y__y__z_,6,0.195,2.45,0.005,,1
roll_z_0_1pitch_y_0_7roll_y_0_1roll_y_0_7pitch_y_0_4roll_x_0_1,roll_pitch__roll__roll__pitch__roll_,0.1_0.7__0.1__0.7__0.4__0.1_,z_y__y__y__y__x_,6,0.177,2.34,0.011,,1
