51,1020.17126
46.5,712.07931
43.5,1106.48276
45.5,486.3954
76,1465.1092
88.5,1645.67816
74.5,1780.07471
107,2722.60345
112.5,4999.9092
174,3184.57471
134.5,2438.32644
153.5,3875.69655
888.5,54057.84023
905.5,45509.86207
922.5,54338.82299
1042,48341.01264
