name,joints,link_length,prev_axe,dof,mu,time,Z,LCI,Passed
roll_z_0_1pris_y_0_7pitch_y_0_4pitch_z_0_7pitch_x_0_1roll_y_0_1,roll_pris__pitch__pitch__pitch__roll_,0.1_0.7__0.4__0.7__0.1__0.1_,z_y__y__z__x__y_,6,0.209,2.14,0.012,,1
roll_z_0_1pitch_y_0_1pitch_x_0_4roll_z_0_1pitch_y_0_7roll_y_0_1,roll_pitch__pitch__roll__pitch__roll_,0.1_0.1__0.4__0.1__0.7__0.1_,z_y__x__z__y__y_,6,0.207,2.25,0.004,,1
roll_z_0_1pitch_y_0_1pitch_y_0_4roll_x_0_7pitch_y_0_4roll_y_0_1,roll_pitch__pitch__roll__pitch__roll_,0.1_0.1__0.4__0.7__0.4__0.1_,z_y__y__x__y__y_,6,0.218,2.3,0.004,,1
roll_z_0_1pitch_y_0_4pitch_x_0_1roll_x_0_4roll_y_0_4roll_y_0_1,roll_pitch__pitch__roll__roll__roll_,0.1_0.4__0.1__0.4__0.4__0.1_,z_y__x__x__y__y_,6,0.103,4.01,0.004,,1
roll_z_0_1pitch_y_0_1pitch_z_0_4pitch_y_0_7pitch_z_0_4pitch_z_0_7,roll_pitch__pitch__pitch__pitch__pitch_,0.1_0.1__0.4__0.7__0.4__0.7_,z_y__z__y__z__z_,6,0.198,2.39,0.005,,1
roll_z_0_1pitch_y_0_1pitch_x_0_7pitch_y_0_4pitch_z_0_4pitch_z_0_1,roll_pitch__pitch__pitch__pitch__pitch_,0.1_0.1__0.7__0.4__0.4__0.1_,z_y__x__y__z__z_,6,0.087,2.28,0.005,,1
roll_z_0_1pitch_y_0_4pitch_y_0_7roll_z_0_4pitch_y_0_1roll_z_0_7,roll_pitch__pitch__roll__pitch__roll_,0.1_0.4__0.7__0.4__0.1__0.7_,z_y__y__z__y__z_,6,0.172,2.19,0.005,,1
roll_z_0_1pitch_y_0_7pitch_z_0_7roll_y_0_4pitch_y_0_7roll_x_0_1,roll_pitch__pitch__roll__pitch__roll_,0.1_0.7__0.7__0.4__0.7__0.1_,z_y__z__y__y__x_,6,0.185,2.39,0.005,,1
roll_z_0_1roll_y_0_1pitch_y_0_7pitch_z_0_7roll_z_0_4pitch_y_0_4,roll_roll__pitch__pitch__roll__pitch_,0.1_0.1__0.7__0.7__0.4__0.4_,z_y__y__z__z__y_,6,0.197,2.46,0.005,,1
roll_z_0_1roll_y_0_4pitch_y_0_4pitch_x_0_4pitch_z_0_7roll_z_0_7,roll_roll__pitch__pitch__pitch__roll_,0.1_0.4__0.4__0.4__0.7__0.7_,z_y__y__x__z__z_,6,0.115,3.4,0.008,,1
roll_z_0_1roll_y_0_1roll_y_0_1pitch_y_0_1pitch_z_0_7roll_y_0_1,roll_roll__roll__pitch__pitch__roll_,0.1_0.1__0.1__0.1__0.7__0.1_,z_y__y__y__z__y_,6,0.184,2.3,0.008,,1
roll_z_0_1pitch_y_0_7pitch_z_0_7roll_x_0_4pitch_y_0_1pitch_y_0_7,roll_pitch__pitch__roll__pitch__pitch_,0.1_0.7__0.7__0.4__0.1__0.7_,z_y__z__x__y__y_,6,0.155,2.35,0.01,,1
roll_z_0_1pitch_y_0_4pitch_x_0_4pitch_x_0_4pitch_z_0_1pitch_x_0_7,roll_pitch__pitch__pitch__pitch__pitch_,0.1_0.4__0.4__0.4__0.1__0.7_,z_y__x__x__z__x_,6,0.17,2.5,0.011,,1
roll_z_0_1pitch_y_0_1roll_y_0_4pitch_y_0_7pitch_x_0_7pitch_y_0_7,roll_pitch__roll__pitch__pitch__pitch_,0.1_0.1__0.4__0.7__0.7__0.7_,z_y__y__y__x__y_,6,0.154,1.94,0.011,,1
roll_z_0_1pitch_y_0_7pitch_x_0_7pitch_x_0_1pitch_y_0_7pitch_z_0_4,roll_pitch__pitch__pitch__pitch__pitch_,0.1_0.7__0.7__0.1__0.7__0.4_,z_y__x__x__y__z_,6,0.277,2.5,0.012,,1
roll_z_0_1pitch_y_0_1pitch_x_0_7pitch_x_0_7roll_x_0_1pitch_y_0_1,roll_pitch__pitch__pitch__roll__pitch_,0.1_0.1__0.7__0.7__0.1__0.1_,z_y__x__x__x__y_,6,0.18,2.19,0.012,,1
