name,joints,link_length,prev_axe,dof,mu,time,Z,LCI,Passed
roll_z_0_1pitch_y_0_1pitch_z_0_7pitch_x_0_7pitch_x_0_7roll_x_0_1,roll_pitch__pitch__pitch__pitch__roll_,0.1_0.1__0.7__0.7__0.7__0.1_,z_y__z__x__x__x_,6,0.129,2.93,0.001,,1
roll_z_0_1pitch_y_0_1pitch_x_0_7pitch_x_0_4pitch_x_0_4roll_x_0_1,roll_pitch__pitch__pitch__pitch__roll_,0.1_0.1__0.7__0.4__0.4__0.1_,z_y__x__x__x__x_,6,0.155,2.35,0.004,,1
roll_z_0_1pitch_y_0_1roll_z_0_7pitch_y_0_7pitch_z_0_1pitch_x_0_1,roll_pitch__roll__pitch__pitch__pitch_,0.1_0.1__0.7__0.7__0.1__0.1_,z_y__z__y__z__x_,6,0.189,2.22,0.006,,1
roll_z_0_1pitch_y_0_7pitch_y_0_4pitch_x_0_1roll_y_0_7pitch_y_0_7,roll_pitch__pitch__pitch__roll__pitch_,0.1_0.7__0.4__0.1__0.7__0.7_,z_y__y__x__y__y_,6,0.192,2.54,0.01,,1
roll_z_0_1pitch_y_0_7pitch_x_0_7pitch_z_0_7roll_x_0_1roll_y_0_1,roll_pitch__pitch__pitch__roll__roll_,0.1_0.7__0.7__0.7__0.1__0.1_,z_y__x__z__x__y_,6,0.154,2.28,0.01,,1
roll_z_0_1pitch_y_0_1pitch_x_0_7pitch_x_0_1pitch_y_0_1roll_y_0_1,roll_pitch__pitch__pitch__pitch__roll_,0.1_0.1__0.7__0.1__0.1__0.1_,z_y__x__x__y__y_,6,0.183,1.87,0.011,,1
roll_z_0_1pitch_y_0_7pitch_x_0_7pitch_x_0_4pitch_x_0_4roll_z_0_4,roll_pitch__pitch__pitch__pitch__roll_,0.1_0.7__0.7__0.4__0.4__0.4_,z_y__x__x__x__z_,6,0.169,2.31,0.011,,1
roll_z_0_1roll_y_0_1roll_y_0_1pitch_y_0_7pitch_z_0_4pitch_y_0_4,roll_roll__roll__pitch__pitch__pitch_,0.1_0.1__0.1__0.7__0.4__0.4_,z_y__y__y__z__y_,6,0.182,2.31,0.011,,1
roll_z_0_1pitch_y_0_1pitch_z_0_1roll_y_0_7roll_y_0_1roll_y_0_1,roll_pitch__pitch__roll__roll__roll_,0.1_0.1__0.1__0.7__0.1__0.1_,z_y__z__y__y__y_,6,0.205,1.97,0.013,,1
roll_z_0_1pitch_y_0_4pitch_x_0_7pitch_x_0_4pitch_y_0_7roll_z_0_4,roll_pitch__pitch__pitch__pitch__roll_,0.1_0.4__0.7__0.4__0.7__0.4_,z_y__x__x__y__z_,6,0.107,2.28,0.001,,1
