1,"21/04/20,8,53",roll_z_0_1pitch_y_0_4roll_x_0_1pitch_y_0_1roll_x_0_4pitch_y_0_7,"[True, False, False, False]","[-1,-1,-1, -1]",False,-1,-1,-1
2,"21/04/20,8,53",roll_z_0_1pitch_y_0_4roll_x_0_4pris_y_0_1roll_y_0_1pitch_y_0_7,"[False, False, False, False]","[-1,-1,-1, -1]",False,-1,-1,-1
