name,joints,link_length,prev_axe,dof,mu,time,Z,LCI
roll_z_0_1pitch_y_0_4pitch_y_0_4roll_z_0_4pitch_y_0_4,roll_pitch__pitch__roll__pitch_,0.1_0.4__0.4__0.4__0.4_,z_y__y__z__y_,5,0.066,4.52,4.883,0.029
roll_z_0_1pitch_y_0_4roll_z_0_4pitch_y_0_4pitch_x_0_4,roll_pitch__roll__pitch__pitch_,0.1_0.4__0.4__0.4__0.4_,z_y__z__y__x_,5,0.0,2.84,4.831,0.002
roll_z_0_1pitch_y_0_4pitch_z_0_7pitch_x_0_7pitch_y_0_7,roll_pitch__pitch__pitch__pitch_,0.1_0.4__0.7__0.7__0.7_,z_y__z__x__y_,5,0.0,2.92,2.717,0.001
roll_z_0_1pitch_y_0_4pitch_x_0_1pitch_y_0_1pitch_x_0_7,roll_pitch__pitch__pitch__pitch_,0.1_0.4__0.1__0.1__0.7_,z_y__x__y__x_,5,0.004,2.58,2.918,0.007
roll_z_0_1pitch_y_0_1pitch_x_0_4pitch_x_0_4roll_x_0_7,roll_pitch__pitch__pitch__roll_,0.1_0.1__0.4__0.4__0.7_,z_y__x__x__x_,5,0.003,2.81,3.872,0.003
roll_z_0_1pitch_y_0_4roll_x_0_1pitch_y_0_1roll_x_0_7,roll_pitch__roll__pitch__roll_,0.1_0.4__0.1__0.1__0.7_,z_y__x__y__x_,5,0.0,2.94,2.99,0.001
roll_z_0_1pitch_y_0_1pitch_x_0_7pitch_z_0_4roll_y_0_7,roll_pitch__pitch__pitch__roll_,0.1_0.1__0.7__0.4__0.7_,z_y__x__z__y_,5,0.002,2.44,2.896,0.004
roll_z_0_1pitch_y_0_1roll_y_0_7roll_y_0_7roll_y_0_1,roll_pitch__roll__roll__roll_,0.1_0.1__0.7__0.7__0.1_,z_y__y__y__y_,5,0.001,2.68,4.547,0.006
roll_z_0_1pitch_y_0_7pitch_z_0_4roll_y_0_7pitch_y_0_4,roll_pitch__pitch__roll__pitch_,0.1_0.7__0.4__0.7__0.4_,z_y__z__y__y_,5,0.002,2.46,3.364,0.001
roll_z_0_1pitch_y_0_1pitch_x_0_4roll_z_0_7roll_y_0_7,roll_pitch__pitch__roll__roll_,0.1_0.1__0.4__0.7__0.7_,z_y__x__z__y_,5,0.001,2.58,4.175,0.002
roll_z_0_1pitch_y_0_1roll_z_0_1roll_y_0_1pitch_y_0_7,roll_pitch__roll__roll__pitch_,0.1_0.1__0.1__0.1__0.7_,z_y__z__y__y_,5,0.006,4.33,4.807,0.004
roll_z_0_1roll_y_0_1pitch_y_0_4pitch_y_0_1pitch_x_0_7,roll_roll__pitch__pitch__pitch_,0.1_0.1__0.4__0.1__0.7_,z_y__y__y__x_,5,0.002,3.18,2.56,0.003
roll_z_0_1pitch_y_0_4pitch_y_0_4roll_z_0_1roll_y_0_4,roll_pitch__pitch__roll__roll_,0.1_0.4__0.4__0.1__0.4_,z_y__y__z__y_,5,0.008,2.58,3.299,0.007
roll_z_0_1roll_y_0_1pitch_y_0_4pitch_y_0_7pitch_x_0_7,roll_roll__pitch__pitch__pitch_,0.1_0.1__0.4__0.7__0.7_,z_y__y__y__x_,5,0.001,3.47,4.675,0.003
roll_z_0_1roll_y_0_1roll_y_0_1pitch_y_0_1pitch_y_0_7,roll_roll__roll__pitch__pitch_,0.1_0.1__0.1__0.1__0.7_,z_y__y__y__y_,5,0.003,2.71,3.736,0.007
roll_z_0_1pris_y_0_4pitch_y_0_4roll_z_0_1pitch_y_0_7,roll_pris__pitch__roll__pitch_,0.1_0.4__0.4__0.1__0.7_,z_y__y__z__y_,5,0.003,3.33,5.355,0.006
roll_z_0_1pitch_y_0_4pitch_y_0_7pitch_y_0_1roll_z_0_1,roll_pitch__pitch__pitch__roll_,0.1_0.4__0.7__0.1__0.1_,z_y__y__y__z_,5,0.005,2.62,2.881,0.003
roll_z_0_1pitch_y_0_1pitch_y_0_7pitch_z_0_7roll_y_0_4,roll_pitch__pitch__pitch__roll_,0.1_0.1__0.7__0.7__0.4_,z_y__y__z__y_,5,0.002,2.83,3.724,0.001
roll_z_0_1pitch_y_0_7pitch_z_0_7pitch_y_0_1pitch_z_0_7,roll_pitch__pitch__pitch__pitch_,0.1_0.7__0.7__0.1__0.7_,z_y__z__y__z_,5,0.002,4.08,4.155,0.005
roll_z_0_1pitch_y_0_4pitch_x_0_7pitch_x_0_1roll_x_0_7,roll_pitch__pitch__pitch__roll_,0.1_0.4__0.7__0.1__0.7_,z_y__x__x__x_,5,0.002,2.68,2.756,0.001
roll_z_0_1pitch_y_0_7roll_z_0_7pitch_y_0_1pris_y_0_4,roll_pitch__roll__pitch__pris_,0.1_0.7__0.7__0.1__0.4_,z_y__z__y__y_,5,0.003,1.86,3.328,0.002
roll_z_0_1pitch_y_0_1pitch_y_0_7pitch_z_0_7pitch_z_0_7,roll_pitch__pitch__pitch__pitch_,0.1_0.1__0.7__0.7__0.7_,z_y__y__z__z_,5,0.001,2.88,4.544,0.003
roll_z_0_1roll_y_0_7pris_y_0_7pitch_x_0_4roll_y_0_4,roll_roll__pris__pitch__roll_,0.1_0.7__0.7__0.4__0.4_,z_y__y__x__y_,5,0.003,2.71,4.135,0.002
roll_z_0_1pitch_y_0_7pris_y_0_7pitch_z_0_7roll_y_0_7,roll_pitch__pris__pitch__roll_,0.1_0.7__0.7__0.7__0.7_,z_y__y__z__y_,5,0.002,2.18,3.262,0.001
roll_z_0_1pitch_y_0_4pitch_z_0_4pitch_y_0_7pitch_z_0_4,roll_pitch__pitch__pitch__pitch_,0.1_0.4__0.4__0.7__0.4_,z_y__z__y__z_,5,0.007,2.68,4.207,0.015
roll_z_0_1pitch_y_0_1pitch_y_0_1pris_y_0_7roll_y_0_4,roll_pitch__pitch__pris__roll_,0.1_0.1__0.1__0.7__0.4_,z_y__y__y__y_,5,0.008,1.97,3.444,0.01
roll_z_0_1pitch_y_0_1roll_y_0_7pitch_y_0_4pitch_x_0_1,roll_pitch__roll__pitch__pitch_,0.1_0.1__0.7__0.4__0.1_,z_y__y__y__x_,5,0.008,4.18,4.882,0.01
roll_z_0_1pitch_y_0_4roll_x_0_4pitch_y_0_7roll_y_0_1,roll_pitch__roll__pitch__roll_,0.1_0.4__0.4__0.7__0.1_,z_y__x__y__y_,5,0.009,3.0,3.143,0.007
roll_z_0_1roll_y_0_7pitch_y_0_4roll_x_0_4roll_y_0_4,roll_roll__pitch__roll__roll_,0.1_0.7__0.4__0.4__0.4_,z_y__y__x__y_,5,0.045,2.7,4.829,0.042
roll_z_0_1roll_y_0_7roll_y_0_1roll_y_0_4roll_y_0_4,roll_roll__roll__roll__roll_,0.1_0.7__0.1__0.4__0.4_,z_y__y__y__y_,5,0.003,3.09,3.182,0.003
roll_z_0_1pitch_y_0_7pitch_y_0_4pitch_y_0_1roll_y_0_4,roll_pitch__pitch__pitch__roll_,0.1_0.7__0.4__0.1__0.4_,z_y__y__y__y_,5,0.001,2.77,2.663,0.002
roll_z_0_1pitch_y_0_7roll_z_0_7pitch_y_0_7roll_x_0_4,roll_pitch__roll__pitch__roll_,0.1_0.7__0.7__0.7__0.4_,z_y__z__y__x_,5,0.016,3.18,4.871,0.007
roll_z_0_1roll_y_0_1pitch_y_0_7pitch_x_0_1roll_z_0_4,roll_roll__pitch__pitch__roll_,0.1_0.1__0.7__0.1__0.4_,z_y__y__x__z_,5,0.0,2.89,4.234,0.001
roll_z_0_1pitch_y_0_7pris_y_0_7pitch_x_0_7roll_z_0_4,roll_pitch__pris__pitch__roll_,0.1_0.7__0.7__0.7__0.4_,z_y__y__x__z_,5,0.003,2.46,2.518,0.002
roll_z_0_1pitch_y_0_4pitch_z_0_4pitch_z_0_4roll_z_0_1,roll_pitch__pitch__pitch__roll_,0.1_0.4__0.4__0.4__0.1_,z_y__z__z__z_,5,0.007,4.63,4.935,0.015
roll_z_0_1pitch_y_0_7roll_x_0_1pitch_y_0_4roll_x_0_7,roll_pitch__roll__pitch__roll_,0.1_0.7__0.1__0.4__0.7_,z_y__x__y__x_,5,0.01,2.93,3.223,0.008
roll_z_0_1pitch_y_0_7pitch_x_0_7pitch_z_0_7roll_z_0_4,roll_pitch__pitch__pitch__roll_,0.1_0.7__0.7__0.7__0.4_,z_y__x__z__z_,5,0.003,3.38,3.847,0.008
roll_z_0_1pitch_y_0_1pitch_y_0_4roll_y_0_1pris_y_0_7,roll_pitch__pitch__roll__pris_,0.1_0.1__0.4__0.1__0.7_,z_y__y__y__y_,5,0.008,2.03,2.68,0.017
roll_z_0_1pitch_y_0_4pris_y_0_4pitch_y_0_7roll_z_0_1,roll_pitch__pris__pitch__roll_,0.1_0.4__0.4__0.7__0.1_,z_y__y__y__z_,5,0.0,3.4,2.642,0.0
roll_z_0_1pitch_y_0_4pris_x_0_7roll_x_0_1roll_y_0_4,roll_pitch__pris__roll__roll_,0.1_0.4__0.7__0.1__0.4_,z_y__x__x__y_,5,0.002,3.5,3.651,0.001
roll_z_0_1roll_y_0_4pitch_y_0_7pitch_y_0_1pitch_x_0_7,roll_roll__pitch__pitch__pitch_,0.1_0.4__0.7__0.1__0.7_,z_y__y__y__x_,5,0.004,3.14,3.883,0.004
roll_z_0_1pitch_y_0_7pitch_y_0_4pris_x_0_7pitch_x_0_1,roll_pitch__pitch__pris__pitch_,0.1_0.7__0.4__0.7__0.1_,z_y__y__x__x_,5,0.01,3.6,4.367,0.009
roll_z_0_1roll_y_0_7pitch_y_0_7pitch_z_0_1pitch_z_0_7,roll_roll__pitch__pitch__pitch_,0.1_0.7__0.7__0.1__0.7_,z_y__y__z__z_,5,0.001,3.4,4.935,0.001
roll_z_0_1roll_y_0_7roll_y_0_1pitch_y_0_7roll_y_0_4,roll_roll__roll__pitch__roll_,0.1_0.7__0.1__0.7__0.4_,z_y__y__y__y_,5,0.003,4.74,4.851,0.006
roll_z_0_1pitch_y_0_1pitch_x_0_7pitch_y_0_4roll_y_0_1,roll_pitch__pitch__pitch__roll_,0.1_0.1__0.7__0.4__0.1_,z_y__x__y__y_,5,0.006,3.66,4.111,0.007
roll_z_0_1pitch_y_0_1pitch_z_0_7roll_x_0_4pitch_y_0_7,roll_pitch__pitch__roll__pitch_,0.1_0.1__0.7__0.4__0.7_,z_y__z__x__y_,5,0.001,3.46,4.581,0.009
roll_z_0_1roll_y_0_7pitch_y_0_1pitch_y_0_1roll_z_0_4,roll_roll__pitch__pitch__roll_,0.1_0.7__0.1__0.1__0.4_,z_y__y__y__z_,5,0.006,2.41,3.748,0.014
roll_z_0_1pitch_y_0_4pitch_z_0_4pitch_y_0_4pitch_y_0_4,roll_pitch__pitch__pitch__pitch_,0.1_0.4__0.4__0.4__0.4_,z_y__z__y__y_,5,0.003,2.14,2.835,0.001
roll_z_0_1pitch_y_0_1pitch_x_0_7roll_z_0_1pitch_y_0_1,roll_pitch__pitch__roll__pitch_,0.1_0.1__0.7__0.1__0.1_,z_y__x__z__y_,5,0.01,2.06,3.196,0.005
roll_z_0_1pitch_y_0_1pitch_y_0_7pitch_y_0_7pitch_x_0_1,roll_pitch__pitch__pitch__pitch_,0.1_0.1__0.7__0.7__0.1_,z_y__y__y__x_,5,0.003,3.04,2.824,0.002
roll_z_0_1roll_y_0_4roll_y_0_1pitch_y_0_1pitch_y_0_7,roll_roll__roll__pitch__pitch_,0.1_0.4__0.1__0.1__0.7_,z_y__y__y__y_,5,0.005,2.83,2.845,0.013
roll_z_0_1roll_y_0_4pitch_y_0_7pitch_z_0_4pitch_y_0_4,roll_roll__pitch__pitch__pitch_,0.1_0.4__0.7__0.4__0.4_,z_y__y__z__y_,5,0.004,2.61,3.321,0.004
roll_z_0_1pitch_y_0_1pitch_x_0_1pitch_x_0_4pitch_x_0_7,roll_pitch__pitch__pitch__pitch_,0.1_0.1__0.1__0.4__0.7_,z_y__x__x__x_,5,0.004,3.3,4.864,0.002
roll_z_0_1roll_y_0_1pitch_y_0_1pitch_z_0_4roll_x_0_4,roll_roll__pitch__pitch__roll_,0.1_0.1__0.1__0.4__0.4_,z_y__y__z__x_,5,0.003,3.7,4.647,0.002
roll_z_0_1pitch_y_0_1pitch_y_0_7pitch_y_0_1roll_y_0_4,roll_pitch__pitch__pitch__roll_,0.1_0.1__0.7__0.1__0.4_,z_y__y__y__y_,5,0.003,2.33,3.99,0.002
roll_z_0_1pitch_y_0_1pitch_z_0_7pitch_y_0_7pitch_y_0_1,roll_pitch__pitch__pitch__pitch_,0.1_0.1__0.7__0.7__0.1_,z_y__z__y__y_,5,0.003,3.4,3.222,0.003
roll_z_0_1roll_y_0_4pitch_y_0_4roll_x_0_7pitch_y_0_4,roll_roll__pitch__roll__pitch_,0.1_0.4__0.4__0.7__0.4_,z_y__y__x__y_,5,0.0,2.78,4.935,0.0
roll_z_0_1roll_y_0_7pitch_y_0_7pitch_x_0_4roll_y_0_7,roll_roll__pitch__pitch__roll_,0.1_0.7__0.7__0.4__0.7_,z_y__y__x__y_,5,0.003,2.67,4.162,0.001
roll_z_0_1pitch_y_0_1pitch_y_0_7pitch_z_0_1roll_x_0_7,roll_pitch__pitch__pitch__roll_,0.1_0.1__0.7__0.1__0.7_,z_y__y__z__x_,5,0.009,2.63,2.834,0.014
roll_z_0_1pitch_y_0_1pitch_x_0_1pitch_z_0_7roll_z_0_4,roll_pitch__pitch__pitch__roll_,0.1_0.1__0.1__0.7__0.4_,z_y__x__z__z_,5,0.009,2.83,3.174,0.007
roll_z_0_1pitch_y_0_4pitch_y_0_4roll_y_0_4roll_y_0_1,roll_pitch__pitch__roll__roll_,0.1_0.4__0.4__0.4__0.1_,z_y__y__y__y_,5,0.001,2.52,4.65,0.003
roll_z_0_1pitch_y_0_4pitch_x_0_1pitch_y_0_7pitch_z_0_4,roll_pitch__pitch__pitch__pitch_,0.1_0.4__0.1__0.7__0.4_,z_y__x__y__z_,5,0.0,3.81,4.895,0.0
roll_z_0_1pitch_y_0_1pitch_x_0_1roll_y_0_4pris_z_0_7,roll_pitch__pitch__roll__pris_,0.1_0.1__0.1__0.4__0.7_,z_y__x__y__z_,5,0.004,2.24,2.606,0.002
roll_z_0_1pitch_y_0_7roll_x_0_7pitch_y_0_7roll_z_0_4,roll_pitch__roll__pitch__roll_,0.1_0.7__0.7__0.7__0.4_,z_y__x__y__z_,5,0.002,4.03,4.85,0.001
roll_z_0_1pitch_y_0_1pitch_y_0_4pitch_y_0_7roll_x_0_4,roll_pitch__pitch__pitch__roll_,0.1_0.1__0.4__0.7__0.4_,z_y__y__y__x_,5,0.001,2.83,4.466,0.006
