name,joints,link_length,prev_axe,dof,mu,time,Z,LCI
roll_z_0_1pitch_y_0_7pitch_y_0_1roll_x_0_7,roll_pitch__pitch__roll_,0.1_0.7__0.1__0.7_,z_y__y__x_,4,0.014,2.7,4.289,0.048
roll_z_0_1pitch_y_0_7pitch_y_0_1roll_x_0_4,roll_pitch__pitch__roll_,0.1_0.7__0.1__0.4_,z_y__y__x_,4,0.048,2.71,3.591,0.056
roll_z_0_1pitch_y_0_4pitch_y_1_0roll_x_1_0,roll_pitch__pitch__roll_,0.1_0.4__1.0__1.0_,z_y__y__x_,4,0.08,3.53,3.149,0.072
roll_z_0_1pitch_y_0_4pitch_y_1_0roll_x_0_7,roll_pitch__pitch__roll_,0.1_0.4__1.0__0.7_,z_y__y__x_,4,0.062,3.02,4.598,0.06
roll_z_0_1pitch_y_0_4pitch_y_1_0roll_x_0_4,roll_pitch__pitch__roll_,0.1_0.4__1.0__0.4_,z_y__y__x_,4,0.074,3.22,4.883,0.067
roll_z_0_1pitch_y_0_4pitch_y_1_0roll_x_0_1,roll_pitch__pitch__roll_,0.1_0.4__1.0__0.1_,z_y__y__x_,4,0.027,2.78,4.694,0.044
roll_z_0_1pitch_y_0_4pitch_y_0_7roll_x_1_0,roll_pitch__pitch__roll_,0.1_0.4__0.7__1.0_,z_y__y__x_,4,0.017,2.92,4.686,0.017
roll_z_0_1pitch_y_0_4pitch_y_0_7roll_x_0_7,roll_pitch__pitch__roll_,0.1_0.4__0.7__0.7_,z_y__y__x_,4,0.007,2.68,3.081,0.01
roll_z_0_1pitch_y_0_4pitch_y_0_7roll_x_0_4,roll_pitch__pitch__roll_,0.1_0.4__0.7__0.4_,z_y__y__x_,4,0.051,2.22,3.708,0.037
roll_z_0_1pitch_y_0_4pitch_y_0_7roll_x_0_1,roll_pitch__pitch__roll_,0.1_0.4__0.7__0.1_,z_y__y__x_,4,0.041,2.1,3.677,0.051
roll_z_0_1pitch_y_0_4pitch_y_0_4roll_x_1_0,roll_pitch__pitch__roll_,0.1_0.4__0.4__1.0_,z_y__y__x_,4,0.028,2.88,4.368,0.039
