name,joints,link_length,prev_axe,dof,mu,time,Z,LCI,Passed
roll_z_0_1roll_y_0_4pitch_y_0_4pitch_x_0_4pitch_x_0_1pitch_z_0_1,roll_roll__pitch__pitch__pitch__pitch_,0.1_0.4__0.4__0.4__0.1__0.1_,z_y__y__x__x__z_,6,0.127,3.03,0.001,,1
roll_z_0_1roll_y_0_7pitch_y_0_1pitch_x_0_7pitch_y_0_1pitch_y_0_1,roll_roll__pitch__pitch__pitch__pitch_,0.1_0.7__0.1__0.7__0.1__0.1_,z_y__y__x__y__y_,6,0.029,2.93,0.001,,1
roll_z_0_1roll_y_0_7pitch_y_0_4pitch_z_0_7pitch_z_0_7pitch_z_0_7,roll_roll__pitch__pitch__pitch__pitch_,0.1_0.7__0.4__0.7__0.7__0.7_,z_y__y__z__z__z_,6,0.032,4.03,0.001,,1
roll_z_0_1roll_y_0_7pitch_y_0_7pitch_y_0_1pitch_x_0_1pitch_y_0_7,roll_roll__pitch__pitch__pitch__pitch_,0.1_0.7__0.7__0.1__0.1__0.7_,z_y__y__y__x__y_,6,0.205,3.23,0.001,,1
roll_z_0_1roll_y_0_7pitch_y_0_7pitch_x_0_1pitch_x_0_7pitch_x_0_7,roll_roll__pitch__pitch__pitch__pitch_,0.1_0.7__0.7__0.1__0.7__0.7_,z_y__y__x__x__x_,6,0.028,3.94,0.001,,1
roll_z_0_1roll_y_0_4pitch_y_0_4pitch_x_0_1pitch_z_0_4roll_z_0_4,roll_roll__pitch__pitch__pitch__roll_,0.1_0.4__0.4__0.1__0.4__0.4_,z_y__y__x__z__z_,6,0.085,4.22,0.001,,1
roll_z_0_1roll_y_0_7pitch_y_0_7pitch_z_0_7pitch_z_0_7roll_y_0_1,roll_roll__pitch__pitch__pitch__roll_,0.1_0.7__0.7__0.7__0.7__0.1_,z_y__y__z__z__y_,6,0.123,4.49,0.001,,1
roll_z_0_1roll_y_0_1pitch_y_0_7pitch_z_0_7roll_y_0_1roll_y_0_1,roll_roll__pitch__pitch__roll__roll_,0.1_0.1__0.7__0.7__0.1__0.1_,z_y__y__z__y__y_,6,0.401,2.73,0.001,,1
roll_z_0_1roll_y_0_7pitch_y_0_7roll_x_0_7pitch_y_0_7pitch_x_0_4,roll_roll__pitch__roll__pitch__pitch_,0.1_0.7__0.7__0.7__0.7__0.4_,z_y__y__x__y__x_,6,0.069,2.81,0.001,,1
roll_z_0_1roll_y_0_1pitch_y_0_7roll_x_0_7pitch_y_0_7roll_x_0_1,roll_roll__pitch__roll__pitch__roll_,0.1_0.1__0.7__0.7__0.7__0.1_,z_y__y__x__y__x_,6,0.384,2.07,0.001,,1
