name,joints,link_length,prev_axe,dof,mu,time,Z,LCI,Passed
roll_z_0_1pitch_y_0_1pitch_x_0_7pitch_x_0_7roll_x_0_4,roll_pitch__pitch__pitch__roll_,0.1_0.1__0.7__0.7__0.4_,z_y__x__x__x_,5,0.0,3.32,0.18,0.0,1
roll_z_0_1roll_y_0_4roll_y_0_4pitch_y_0_4pitch_x_0_4,roll_roll__roll__pitch__pitch_,0.1_0.4__0.4__0.4__0.4_,z_y__y__y__x_,5,0.0,2.98,0.185,0.0,1
roll_z_0_1roll_y_0_1pitch_y_0_7pitch_y_0_1pitch_x_0_1,roll_roll__pitch__pitch__pitch_,0.1_0.1__0.7__0.1__0.1_,z_y__y__y__x_,5,0.001,3.59,0.196,0.0,1
roll_z_0_1pitch_y_0_7roll_y_0_1pitch_y_0_7roll_z_0_4,roll_pitch__roll__pitch__roll_,0.1_0.7__0.1__0.7__0.4_,z_y__y__y__z_,5,0.002,3.52,0.125,0.001,1
roll_z_0_1pitch_y_0_1pitch_x_0_4pitch_y_0_4roll_z_0_7,roll_pitch__pitch__pitch__roll_,0.1_0.1__0.4__0.4__0.7_,z_y__x__y__z_,5,0.003,2.76,0.175,0.001,1
roll_z_0_1roll_y_0_4pitch_y_0_7pitch_x_0_1pitch_x_0_4,roll_roll__pitch__pitch__pitch_,0.1_0.4__0.7__0.1__0.4_,z_y__y__x__x_,5,0.003,2.25,0.177,0.001,1
roll_z_0_1roll_y_0_4pitch_y_0_1roll_y_0_4pitch_y_0_4,roll_roll__pitch__roll__pitch_,0.1_0.4__0.1__0.4__0.4_,z_y__y__y__y_,5,0.002,2.86,0.179,0.001,1
roll_z_0_1pitch_y_0_1roll_x_0_7pitch_y_0_7pris_y_0_7,roll_pitch__roll__pitch__pris_,0.1_0.1__0.7__0.7__0.7_,z_y__x__y__y_,5,0.003,1.77,0.19,0.001,1
roll_z_0_1pitch_y_0_4pris_x_0_4pitch_x_0_7pris_z_0_4,roll_pitch__pris__pitch__pris_,0.1_0.4__0.4__0.7__0.4_,z_y__x__x__z_,5,0.002,1.9,0.281,0.001,1
roll_z_0_1pitch_y_0_4pitch_x_0_1pitch_z_0_1roll_z_0_7,roll_pitch__pitch__pitch__roll_,0.1_0.4__0.1__0.1__0.7_,z_y__x__z__z_,5,0.006,3.01,0.125,0.002,1
roll_z_0_1roll_y_0_7pitch_y_0_7pitch_y_0_7roll_z_0_1,roll_roll__pitch__pitch__roll_,0.1_0.7__0.7__0.7__0.1_,z_y__y__y__z_,5,0.003,2.57,0.125,0.002,1
roll_z_0_1pitch_y_0_1roll_x_0_4pitch_y_0_7pitch_x_0_4,roll_pitch__roll__pitch__pitch_,0.1_0.1__0.4__0.7__0.4_,z_y__x__y__x_,5,0.003,2.36,0.069,0.003,1
roll_z_0_1pitch_y_0_7roll_z_0_7pitch_y_0_1roll_x_0_7,roll_pitch__roll__pitch__roll_,0.1_0.7__0.7__0.1__0.7_,z_y__z__y__x_,5,0.002,2.86,0.092,0.003,1
roll_z_0_1pitch_y_0_4pitch_z_0_1roll_z_0_4roll_y_0_7,roll_pitch__pitch__roll__roll_,0.1_0.4__0.1__0.4__0.7_,z_y__z__z__y_,5,0.001,3.01,0.115,0.003,1
roll_z_0_1pitch_y_0_4pitch_x_0_1roll_z_0_4pitch_y_0_1,roll_pitch__pitch__roll__pitch_,0.1_0.4__0.1__0.4__0.1_,z_y__x__z__y_,5,0.0,3.14,0.125,0.003,1
roll_z_0_1pitch_y_0_1pitch_y_0_1pitch_x_0_7roll_y_0_1,roll_pitch__pitch__pitch__roll_,0.1_0.1__0.1__0.7__0.1_,z_y__y__x__y_,5,0.003,3.86,0.084,0.005,1
roll_z_0_1pitch_y_0_4pitch_z_0_7pitch_y_0_7pitch_z_0_1,roll_pitch__pitch__pitch__pitch_,0.1_0.4__0.7__0.7__0.1_,z_y__z__y__z_,5,0.009,3.32,0.123,0.005,1
roll_z_0_1pitch_y_0_7pitch_y_0_4pitch_z_0_4roll_x_0_1,roll_pitch__pitch__pitch__roll_,0.1_0.7__0.4__0.4__0.1_,z_y__y__z__x_,5,0.009,3.06,0.125,0.005,1
roll_z_0_1pitch_y_0_1roll_y_0_4pitch_y_0_1pitch_x_0_7,roll_pitch__roll__pitch__pitch_,0.1_0.1__0.4__0.1__0.7_,z_y__y__y__x_,5,0.01,3.26,0.125,0.005,1
roll_z_0_1pitch_y_0_1pitch_y_0_4roll_y_0_1roll_y_0_4,roll_pitch__pitch__roll__roll_,0.1_0.1__0.4__0.1__0.4_,z_y__y__y__y_,5,0.007,2.15,0.1,0.007,1
roll_z_0_1pitch_y_0_4pitch_y_0_1roll_y_0_1roll_y_0_4,roll_pitch__pitch__roll__roll_,0.1_0.4__0.1__0.1__0.4_,z_y__y__y__y_,5,0.007,3.06,0.108,0.01,1
roll_z_0_1pitch_y_0_1pitch_x_0_1pitch_y_0_7roll_z_0_1,roll_pitch__pitch__pitch__roll_,0.1_0.1__0.1__0.7__0.1_,z_y__x__y__z_,5,0.007,4.96,0.125,0.01,1
roll_z_0_1roll_y_0_4roll_y_0_1roll_y_0_7roll_y_0_4,roll_roll__roll__roll__roll_,0.1_0.4__0.1__0.7__0.4_,z_y__y__y__y_,5,0.002,2.46,0.125,0.011,1
roll_z_0_1pitch_y_0_7pitch_x_0_7pitch_y_0_7pitch_y_0_7,roll_pitch__pitch__pitch__pitch_,0.1_0.7__0.7__0.7__0.7_,z_y__x__y__y_,5,0.045,3.38,0.186,0.013,1
roll_z_0_1roll_y_0_7roll_y_0_1pitch_y_0_7roll_z_0_7,roll_roll__roll__pitch__roll_,0.1_0.7__0.1__0.7__0.7_,z_y__y__y__z_,5,0.006,2.41,0.07,-16.0,1
roll_z_0_1pitch_y_0_1pitch_x_0_7roll_z_0_4roll_y_0_1,roll_pitch__pitch__roll__roll_,0.1_0.1__0.7__0.4__0.1_,z_y__x__z__y_,5,0.0,2.11,0.078,-16.0,1
roll_z_0_1pitch_y_0_4roll_z_0_7pitch_y_0_7roll_x_0_7,roll_pitch__roll__pitch__roll_,0.1_0.4__0.7__0.7__0.7_,z_y__z__y__x_,5,0.008,3.77,0.087,-16.0,1
roll_z_0_1pitch_y_0_1roll_y_0_7pitch_y_0_1roll_y_0_4,roll_pitch__roll__pitch__roll_,0.1_0.1__0.7__0.1__0.4_,z_y__y__y__y_,5,0.007,2.2,0.092,-16.0,1
roll_z_0_1pitch_y_0_4pitch_y_0_1pitch_y_0_1roll_y_0_4,roll_pitch__pitch__pitch__roll_,0.1_0.4__0.1__0.1__0.4_,z_y__y__y__y_,5,0.006,2.22,0.093,-16.0,1
roll_z_0_1pitch_y_0_7pitch_z_0_7pitch_y_0_1pitch_x_0_7,roll_pitch__pitch__pitch__pitch_,0.1_0.7__0.7__0.1__0.7_,z_y__z__y__x_,5,0.004,2.81,0.097,-16.0,1
roll_z_0_1pitch_y_0_4pitch_x_0_1pitch_y_0_7pitch_x_0_1,roll_pitch__pitch__pitch__pitch_,0.1_0.4__0.1__0.7__0.1_,z_y__x__y__x_,5,0.005,3.19,0.104,-16.0,1
roll_z_0_1roll_y_0_1pitch_y_0_1roll_z_0_7roll_y_0_1,roll_roll__pitch__roll__roll_,0.1_0.1__0.1__0.7__0.1_,z_y__y__z__y_,5,0.003,2.21,0.106,-16.0,1
roll_z_0_1pitch_y_0_7pitch_z_0_1pitch_y_0_7roll_y_0_1,roll_pitch__pitch__pitch__roll_,0.1_0.7__0.1__0.7__0.1_,z_y__z__y__y_,5,0.003,2.86,0.109,-16.0,1
roll_z_0_1pitch_y_0_1pitch_y_0_7roll_y_0_1roll_y_0_4,roll_pitch__pitch__roll__roll_,0.1_0.1__0.7__0.1__0.4_,z_y__y__y__y_,5,0.004,5.47,0.109,-16.0,1
roll_z_0_1pitch_y_0_7roll_y_0_4roll_y_0_1pitch_y_0_1,roll_pitch__roll__roll__pitch_,0.1_0.7__0.4__0.1__0.1_,z_y__y__y__y_,5,0.004,3.72,0.109,-16.0,1
roll_z_0_1pitch_y_0_4pitch_y_0_4pitch_z_0_7pitch_y_0_1,roll_pitch__pitch__pitch__pitch_,0.1_0.4__0.4__0.7__0.1_,z_y__y__z__y_,5,0.003,4.0,0.11,-16.0,1
roll_z_0_1pitch_y_0_1pitch_x_0_7pitch_y_0_4roll_x_0_1,roll_pitch__pitch__pitch__roll_,0.1_0.1__0.7__0.4__0.1_,z_y__x__y__x_,5,0.001,2.58,0.116,-16.0,1
roll_z_0_1pitch_y_0_4pitch_x_0_1pitch_x_0_4roll_x_0_7,roll_pitch__pitch__pitch__roll_,0.1_0.4__0.1__0.4__0.7_,z_y__x__x__x_,5,0.009,3.16,0.117,-16.0,1
roll_z_0_1pitch_y_0_7pitch_z_0_1pitch_y_0_1roll_y_0_4,roll_pitch__pitch__pitch__roll_,0.1_0.7__0.1__0.1__0.4_,z_y__z__y__y_,5,0.001,3.51,0.117,-16.0,1
roll_z_0_1pitch_y_0_1pitch_x_0_7pitch_x_0_4roll_y_0_1,roll_pitch__pitch__pitch__roll_,0.1_0.1__0.7__0.4__0.1_,z_y__x__x__y_,5,0.006,2.84,0.118,-16.0,1
roll_z_0_1pitch_y_0_1pitch_y_0_1roll_z_0_7roll_y_0_4,roll_pitch__pitch__roll__roll_,0.1_0.1__0.1__0.7__0.4_,z_y__y__z__y_,5,0.003,2.11,0.119,-16.0,1
roll_z_0_1pitch_y_0_4pitch_x_0_7roll_y_0_4roll_y_0_7,roll_pitch__pitch__roll__roll_,0.1_0.4__0.7__0.4__0.7_,z_y__x__y__y_,5,0.0,3.62,0.121,-16.0,1
roll_z_0_1pitch_y_0_4roll_x_0_4pitch_y_0_7pitch_x_0_1,roll_pitch__roll__pitch__pitch_,0.1_0.4__0.4__0.7__0.1_,z_y__x__y__x_,5,0.004,2.98,0.121,-16.0,1
roll_z_0_1pitch_y_0_4roll_y_0_4roll_y_0_7pitch_y_0_4,roll_pitch__roll__roll__pitch_,0.1_0.4__0.4__0.7__0.4_,z_y__y__y__y_,5,0.005,4.76,0.122,-16.0,1
roll_z_0_1pitch_y_0_1pitch_z_0_4pitch_x_0_1pitch_y_0_4,roll_pitch__pitch__pitch__pitch_,0.1_0.1__0.4__0.1__0.4_,z_y__z__x__y_,5,0.0,2.91,0.123,-16.0,1
roll_z_0_1pitch_y_0_7pitch_y_0_7pitch_x_0_4pitch_z_0_1,roll_pitch__pitch__pitch__pitch_,0.1_0.7__0.7__0.4__0.1_,z_y__y__x__z_,5,0.003,2.66,0.123,-16.0,1
roll_z_0_1roll_y_0_4pitch_y_0_4roll_x_0_1pitch_y_0_7,roll_roll__pitch__roll__pitch_,0.1_0.4__0.4__0.1__0.7_,z_y__y__x__y_,5,0.007,2.53,0.123,-16.0,1
roll_z_0_1pitch_y_0_7pitch_y_0_1pitch_z_0_4pitch_z_0_7,roll_pitch__pitch__pitch__pitch_,0.1_0.7__0.1__0.4__0.7_,z_y__y__z__z_,5,0.0,3.67,0.124,-16.0,1
roll_z_0_1pitch_y_0_7pitch_z_0_4pitch_x_0_4pitch_y_0_1,roll_pitch__pitch__pitch__pitch_,0.1_0.7__0.4__0.4__0.1_,z_y__z__x__y_,5,0.005,4.03,0.124,-16.0,1
roll_z_0_1pitch_y_0_4roll_y_0_4pitch_y_0_7roll_y_0_7,roll_pitch__roll__pitch__roll_,0.1_0.4__0.4__0.7__0.7_,z_y__y__y__y_,5,0.007,4.47,0.124,-16.0,1
roll_z_0_1pitch_y_0_7roll_z_0_7pitch_y_0_4roll_y_0_1,roll_pitch__roll__pitch__roll_,0.1_0.7__0.7__0.4__0.1_,z_y__z__y__y_,5,0.007,2.71,0.124,-16.0,1
roll_z_0_1pitch_y_0_7roll_x_0_7roll_y_0_4pitch_y_0_7,roll_pitch__roll__roll__pitch_,0.1_0.7__0.7__0.4__0.7_,z_y__x__y__y_,5,0.045,4.36,0.124,-16.0,1
roll_z_0_1pitch_y_0_1pitch_x_0_1pitch_z_0_7pitch_y_0_4,roll_pitch__pitch__pitch__pitch_,0.1_0.1__0.1__0.7__0.4_,z_y__x__z__y_,5,0.0,2.74,0.125,-16.0,1
roll_z_0_1pitch_y_0_4pitch_y_0_4pitch_y_0_1pitch_y_0_1,roll_pitch__pitch__pitch__pitch_,0.1_0.4__0.4__0.1__0.1_,z_y__y__y__y_,5,0.005,4.53,0.125,-16.0,1
roll_z_0_1pitch_y_0_4pitch_x_0_4pitch_z_0_1pitch_z_0_7,roll_pitch__pitch__pitch__pitch_,0.1_0.4__0.4__0.1__0.7_,z_y__x__z__z_,5,0.001,3.62,0.125,-16.0,1
roll_z_0_1pitch_y_0_4pitch_x_0_4pitch_x_0_1pitch_y_0_7,roll_pitch__pitch__pitch__pitch_,0.1_0.4__0.4__0.1__0.7_,z_y__x__x__y_,5,0.007,2.61,0.125,-16.0,1
roll_z_0_1pitch_y_0_7pitch_y_0_1pitch_z_0_4pitch_y_0_1,roll_pitch__pitch__pitch__pitch_,0.1_0.7__0.1__0.4__0.1_,z_y__y__z__y_,5,0.001,2.56,0.125,-16.0,1
roll_z_0_1pitch_y_0_7pitch_z_0_7pitch_x_0_1pitch_z_0_4,roll_pitch__pitch__pitch__pitch_,0.1_0.7__0.7__0.1__0.4_,z_y__z__x__z_,5,0.007,3.01,0.125,-16.0,1
roll_z_0_1pitch_y_0_4pitch_z_0_4pitch_y_0_4roll_z_0_7,roll_pitch__pitch__pitch__roll_,0.1_0.4__0.4__0.4__0.7_,z_y__z__y__z_,5,0.001,3.48,0.125,-16.0,1
roll_z_0_1pitch_y_0_7pitch_z_0_7pitch_y_0_4roll_x_0_1,roll_pitch__pitch__pitch__roll_,0.1_0.7__0.7__0.4__0.1_,z_y__z__y__x_,5,0.003,4.51,0.125,-16.0,1
roll_z_0_1pitch_y_0_1pitch_y_0_4roll_x_0_7pitch_y_0_7,roll_pitch__pitch__roll__pitch_,0.1_0.1__0.4__0.7__0.7_,z_y__y__x__y_,5,0.004,2.92,0.125,-16.0,1
roll_z_0_1pitch_y_0_1pitch_y_0_7roll_y_0_4pitch_y_0_4,roll_pitch__pitch__roll__pitch_,0.1_0.1__0.7__0.4__0.4_,z_y__y__y__y_,5,0.001,2.46,0.125,-16.0,1
roll_z_0_1pitch_y_0_4roll_y_0_4pitch_y_0_4pitch_x_0_1,roll_pitch__roll__pitch__pitch_,0.1_0.4__0.4__0.4__0.1_,z_y__y__y__x_,5,0.004,3.46,0.125,-16.0,1
roll_z_0_1pitch_y_0_7roll_x_0_1pitch_y_0_4roll_x_0_4,roll_pitch__roll__pitch__roll_,0.1_0.7__0.1__0.4__0.4_,z_y__x__y__x_,5,0.008,3.01,0.125,-16.0,1
roll_z_0_1roll_y_0_1pitch_y_0_1pitch_x_0_7pitch_z_0_7,roll_roll__pitch__pitch__pitch_,0.1_0.1__0.1__0.7__0.7_,z_y__y__x__z_,5,0.007,2.93,0.125,-16.0,1
roll_z_0_1roll_y_0_1pitch_y_0_7pitch_z_0_1pitch_z_0_7,roll_roll__pitch__pitch__pitch_,0.1_0.1__0.7__0.1__0.7_,z_y__y__z__z_,5,0.002,3.01,0.125,-16.0,1
roll_z_0_1roll_y_0_4pitch_y_0_1roll_x_0_7roll_y_0_1,roll_roll__pitch__roll__roll_,0.1_0.4__0.1__0.7__0.1_,z_y__y__x__y_,5,0.008,2.61,0.125,-16.0,1
roll_z_0_1roll_y_0_1roll_y_0_4pitch_y_0_4pitch_x_0_7,roll_roll__roll__pitch__pitch_,0.1_0.1__0.4__0.4__0.7_,z_y__y__y__x_,5,0.0,2.67,0.125,-16.0,1
roll_z_0_1roll_y_0_4pitch_y_0_4pitch_x_0_4pitch_y_0_1,roll_roll__pitch__pitch__pitch_,0.1_0.4__0.4__0.4__0.1_,z_y__y__x__y_,5,0.003,2.94,0.149,-16.0,1
roll_z_0_1pitch_y_0_4roll_z_0_7pitch_y_0_4roll_x_0_7,roll_pitch__roll__pitch__roll_,0.1_0.4__0.7__0.4__0.7_,z_y__z__y__x_,5,0.007,2.66,0.158,-16.0,1
roll_z_0_1roll_y_0_7pitch_y_0_1roll_y_0_4roll_y_0_1,roll_roll__pitch__roll__roll_,0.1_0.7__0.1__0.4__0.1_,z_y__y__y__y_,5,0.003,2.41,0.163,-16.0,1
roll_z_0_1pitch_y_0_4pitch_y_0_1roll_z_0_1pitch_y_0_7,roll_pitch__pitch__roll__pitch_,0.1_0.4__0.1__0.1__0.7_,z_y__y__z__y_,5,0.004,3.29,0.171,-16.0,1
roll_z_0_1pitch_y_0_7pitch_x_0_7pitch_x_0_4roll_z_0_1,roll_pitch__pitch__pitch__roll_,0.1_0.7__0.7__0.4__0.1_,z_y__x__x__z_,5,0.001,2.88,0.172,-16.0,1
roll_z_0_1pitch_y_0_7roll_y_0_4roll_y_0_4roll_y_0_7,roll_pitch__roll__roll__roll_,0.1_0.7__0.4__0.4__0.7_,z_y__y__y__y_,5,0.003,2.86,0.174,-16.0,1
roll_z_0_1pitch_y_0_7pitch_x_0_7pitch_x_0_4roll_x_0_1,roll_pitch__pitch__pitch__roll_,0.1_0.7__0.7__0.4__0.1_,z_y__x__x__x_,5,0.0,3.18,0.176,-16.0,1
roll_z_0_1pitch_y_0_1pitch_x_0_4roll_z_0_7pitch_y_0_1,roll_pitch__pitch__roll__pitch_,0.1_0.1__0.4__0.7__0.1_,z_y__x__z__y_,5,0.0,2.42,0.177,-16.0,1
roll_z_0_1roll_y_0_7pitch_y_0_7pitch_x_0_4roll_z_0_1,roll_roll__pitch__pitch__roll_,0.1_0.7__0.7__0.4__0.1_,z_y__y__x__z_,5,0.001,2.31,0.177,-16.0,1
roll_z_0_1roll_y_0_1pris_y_0_7pitch_x_0_1roll_z_0_1,roll_roll__pris__pitch__roll_,0.1_0.1__0.7__0.1__0.1_,z_y__y__x__z_,5,0.004,1.51,0.177,-16.0,1
roll_z_0_1pitch_y_0_4pitch_y_0_7pitch_x_0_1pitch_y_0_7,roll_pitch__pitch__pitch__pitch_,0.1_0.4__0.7__0.1__0.7_,z_y__y__x__y_,5,0.001,3.08,0.183,-16.0,1
roll_z_0_1pitch_y_0_1pitch_x_0_1roll_y_0_7pitch_y_0_1,roll_pitch__pitch__roll__pitch_,0.1_0.1__0.1__0.7__0.1_,z_y__x__y__y_,5,0.007,2.78,0.193,-16.0,1
roll_z_0_1pitch_y_0_1roll_y_0_4pitch_y_0_7roll_x_0_7,roll_pitch__roll__pitch__roll_,0.1_0.1__0.4__0.7__0.7_,z_y__y__y__x_,5,0.002,3.57,0.206,-16.0,1
roll_z_0_1pitch_y_0_1pitch_x_0_7pitch_x_0_7pitch_z_0_1,roll_pitch__pitch__pitch__pitch_,0.1_0.1__0.7__0.7__0.1_,z_y__x__x__z_,5,0.004,2.36,0.208,-16.0,1
roll_z_0_1pitch_y_0_1roll_z_0_1pitch_y_0_4roll_y_0_4,roll_pitch__roll__pitch__roll_,0.1_0.1__0.1__0.4__0.4_,z_y__z__y__y_,5,0.003,3.3,0.213,-16.0,1
roll_z_0_1roll_y_0_4pitch_y_0_1pris_z_0_7roll_x_0_7,roll_roll__pitch__pris__roll_,0.1_0.4__0.1__0.7__0.7_,z_y__y__z__x_,5,0.008,2.66,0.216,-16.0,1
roll_z_0_1roll_y_0_1pitch_y_0_1pitch_x_0_1roll_z_0_7,roll_roll__pitch__pitch__roll_,0.1_0.1__0.1__0.1__0.7_,z_y__y__x__z_,5,0.001,3.26,0.227,-16.0,1
roll_z_0_1pitch_y_0_1pitch_y_0_4pitch_z_0_4pitch_z_0_1,roll_pitch__pitch__pitch__pitch_,0.1_0.1__0.4__0.4__0.1_,z_y__y__z__z_,5,0.001,3.27,0.231,-16.0,1
roll_z_0_1pitch_y_0_4pris_y_0_7pitch_y_0_4roll_y_0_4,roll_pitch__pris__pitch__roll_,0.1_0.4__0.7__0.4__0.4_,z_y__y__y__y_,5,0.001,2.2,0.231,-16.0,1
roll_z_0_1pitch_y_0_4pris_z_0_4pitch_y_0_1roll_x_0_4,roll_pitch__pris__pitch__roll_,0.1_0.4__0.4__0.1__0.4_,z_y__z__y__x_,5,0.001,1.9,0.234,-16.0,1
roll_z_0_1pitch_y_0_4pitch_y_0_4pitch_x_0_7roll_z_0_1,roll_pitch__pitch__pitch__roll_,0.1_0.4__0.4__0.7__0.1_,z_y__y__x__z_,5,0.004,3.92,0.239,-16.0,1
roll_z_0_1roll_y_0_7pitch_y_0_7pitch_x_0_7pitch_z_0_1,roll_roll__pitch__pitch__pitch_,0.1_0.7__0.7__0.7__0.1_,z_y__y__x__z_,5,0.0,2.33,0.24,-16.0,1
roll_z_0_1pitch_y_0_4pris_z_0_4pitch_z_0_1pitch_z_0_1,roll_pitch__pris__pitch__pitch_,0.1_0.4__0.4__0.1__0.1_,z_y__z__z__z_,5,0.002,2.14,0.242,-16.0,1
roll_z_0_1pitch_y_0_4roll_y_0_4roll_y_0_7roll_y_0_4,roll_pitch__roll__roll__roll_,0.1_0.4__0.4__0.7__0.4_,z_y__y__y__y_,5,0.0,2.23,0.246,-16.0,1
roll_z_0_1pitch_y_0_4roll_y_0_4pitch_y_0_7pris_z_0_4,roll_pitch__roll__pitch__pris_,0.1_0.4__0.4__0.7__0.4_,z_y__y__y__z_,5,0.004,2.32,0.281,-16.0,1
roll_z_0_1pitch_y_0_4pris_y_0_7pitch_x_0_1roll_z_0_7,roll_pitch__pris__pitch__roll_,0.1_0.4__0.7__0.1__0.7_,z_y__y__x__z_,5,0.008,3.17,0.325,-16.0,1
roll_z_0_1roll_y_0_4pitch_y_0_7roll_y_0_4pris_y_0_7,roll_roll__pitch__roll__pris_,0.1_0.4__0.7__0.4__0.7_,z_y__y__y__y_,5,0.006,1.78,0.337,-16.0,1
roll_z_0_1pris_y_0_4pris_y_0_7pitch_y_0_1roll_z_0_1,roll_pris__pris__pitch__roll_,0.1_0.4__0.7__0.1__0.1_,z_y__y__y__z_,5,0.003,1.97,0.372,-16.0,1
roll_z_0_1pitch_y_0_4pris_z_0_4roll_z_0_1roll_y_0_7,roll_pitch__pris__roll__roll_,0.1_0.4__0.4__0.1__0.7_,z_y__z__z__y_,5,0.0,2.26,0.399,-16.0,1
roll_z_0_1pitch_y_0_1roll_x_0_4pris_z_0_4pris_y_0_7,roll_pitch__roll__pris__pris_,0.1_0.1__0.4__0.4__0.7_,z_y__x__z__y_,5,0.008,2.26,0.405,-16.0,1
roll_z_0_1pitch_y_0_1pitch_z_0_7pitch_y_0_1pris_x_0_7,roll_pitch__pitch__pitch__pris_,0.1_0.1__0.7__0.1__0.7_,z_y__z__y__x_,5,0.003,2.57,0.429,-16.0,1
roll_z_0_1pitch_y_0_4pitch_y_0_7pitch_y_0_7pris_y_0_7,roll_pitch__pitch__pitch__pris_,0.1_0.4__0.7__0.7__0.7_,z_y__y__y__y_,5,0.005,2.2,0.495,-16.0,1
roll_z_0_1pitch_y_0_1roll_y_0_7pitch_y_0_4pitch_x_0_7,roll_pitch__roll__pitch__pitch_,0.1_0.1__0.7__0.4__0.7_,z_y__y__y__x_,5,0.0,2.8,0.125,0.0,1
roll_z_0_1roll_y_0_4roll_y_0_1pitch_y_0_1pris_z_0_7,roll_roll__roll__pitch__pris_,0.1_0.4__0.1__0.1__0.7_,z_y__y__y__z_,5,0.0,3.02,0.387,0.0,1
roll_z_0_1pitch_y_0_4roll_z_0_1pitch_y_0_1pitch_z_0_4,roll_pitch__roll__pitch__pitch_,0.1_0.4__0.1__0.1__0.4_,z_y__z__y__z_,5,0.002,2.76,0.125,0.001,1
roll_z_0_1pitch_y_0_1roll_y_0_7pitch_y_0_1roll_z_0_4,roll_pitch__roll__pitch__roll_,0.1_0.1__0.7__0.1__0.4_,z_y__y__y__z_,5,0.004,2.08,0.125,0.001,1
roll_z_0_1pitch_y_0_7pitch_x_0_7roll_y_0_7pitch_y_0_4,roll_pitch__pitch__roll__pitch_,0.1_0.7__0.7__0.7__0.4_,z_y__x__y__y_,5,0.002,3.66,0.178,0.001,1
roll_z_0_1pitch_y_0_7pitch_x_0_1pitch_y_0_7roll_y_0_7,roll_pitch__pitch__pitch__roll_,0.1_0.7__0.1__0.7__0.7_,z_y__x__y__y_,5,0.003,4.18,0.183,0.001,1
