0.5755,0.0006
0.5715,0.00074
0.5895,0.00049
0.5825,0.00059
0.564,0.00068
0.5535,0.00078
0.5735,0.0009
0.5655,0.00063
0.539,0.00072
0.548,0.00066
0.554,0.00054
0.55,0.0004
0.524,3E-05
0.524,4E-05
0.524,6E-05
0.5225,8E-05
