44,600.02299
43.5,821.55862
46,621.21954
47.5,670.94713
77,818.85517
73,1168.02299
78.5,1295.77471
58.5,1406.92069
129.5,7285.65057
151,4469.97241
144.5,3495.13678
137,4697.19655
1017.5,40586.25862
911.5,77513.91264
885,70876.53333
864.5,80165.61954
