0.91544,0.00971
0.9098,0.01023
0.90684,0.01029
0.90898,0.01022
0.91653,0.00486
0.90936,0.00958
0.9098,0.00959
0.91544,0.00931
0.9141,0.00468
0.91224,0.00431
0.91582,0.00293
0.91408,0.00207
0.90833,0
0.90833,1E-05
0.90731,1E-05
0.90572,1E-05
