0.71927,0.007
0.71927,0.0076
0.71927,0.00741
0.7718,0.00874
0.84323,0.00937
0.71927,0.00871
0.71927,0.0055
0.74554,0.00851
0.90602,0.00899
0.87462,0.00865
0.7718,0.00795
0.90602,0.00848
0.7718,0
0.7718,0
0.7718,0
0.7718,0
