0.6
0.6
0.6
0.577
0.577
0.6
0.6
0.5905
0.5565
0.557
0.573
0.5565
0.457
0.457
0.457
0.457
0.00041
0.001
0.00228
0.00196
0.00122
0.00174
0.00094
0.0023
0.00201
0.00235
0.00296
0.00164
0.0
0.0
0.0
0.0
