49.0
53.0
45.0
43.0
82.5
72.5
70.5
65.0
151.0
145.5
136.0
163.0
831.0
787.0
871.5
880.5
711.33793
374.86092
226.99885
616.18506
1333.56782
2527.48966
846.87816
1374.5931
5510.96552
6236.25747
2548.1023
3316.16207
41399.86207
33281.30575
48948.34483
25149.13678
